# location=Porto lat=41.15 lon=-8.61 baseline=1991-2020
scenario,time,mean,min,max
ssp370,2021-07-01,-0.06180791854858398,-0.2550359725952148,0.062406730651855466
ssp370,2022-07-01,-0.27817835807800295,-0.5610855102539063,-0.1435903549194336
ssp370,2023-07-01,-0.34246187210083007,-0.7917552947998047,-0.11403789520263671
ssp370,2024-07-01,-0.27627339363098147,-0.45720062255859373,-0.10852413177490235
ssp370,2025-07-01,-0.34191279411315917,-0.7436973571777343,-0.03542900085449219
ssp370,2026-07-01,-0.3427402973175049,-0.6965095520019531,0.06950225830078124
ssp370,2027-07-01,-0.22018766403198242,-0.6861970901489258,0.23883934020996095
ssp370,2028-07-01,-0.12671751976013185,-0.509404182434082,0.33763961791992186
ssp370,2029-07-01,-0.11290059089660644,-0.3418855667114258,0.20312423706054689
ssp370,2030-07-01,-0.025676488876342777,-0.24211902618408204,0.19403209686279296
ssp370,2031-07-01,0.13771824836730956,-0.06252002716064453,0.2943428039550781
ssp370,2032-07-01,0.26085481643676756,0.20590744018554688,0.31756019592285156
ssp370,2033-07-01,0.42681708335876467,0.2749584197998047,0.7080121994018554
ssp370,2034-07-01,0.4337773323059082,-0.031522178649902345,1.0255048751831055
ssp370,2035-07-01,0.5214786052703857,-0.1488088607788086,0.9823326110839844
ssp370,2036-07-01,0.43924198150634763,-0.49766292572021487,1.0845827102661132
ssp370,2037-07-01,0.3995941162109375,-0.6739995956420899,0.9722209930419922
ssp370,2038-07-01,0.391017484664917,-0.6953828811645508,0.8869062423706054
ssp370,2039-07-01,0.4713735103607178,-0.543663215637207,1.007530975341797
ssp370,2040-07-01,0.6153782844543456,-0.5019155502319336,1.2102462768554687
ssp370,2041-07-01,0.7443911075592041,-0.1902791976928711,1.3329845428466798
ssp370,2042-07-01,0.8063286304473878,-0.3239950180053711,1.6776329040527345
ssp370,2043-07-01,0.7982699394226074,-0.4688726425170898,1.9057395935058594
ssp370,2044-07-01,0.8143038272857666,-0.3583648681640625,1.9273647308349608
ssp370,2045-07-01,0.6945000171661377,-0.2616872787475586,1.635930633544922
ssp370,2046-07-01,0.6176671028137207,-0.3789785385131836,1.4096504211425782
