iso3;country;indicator;indicator_name;year;value
PST;Post-demographic dividend;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;887822263226.139
OED;OECD members;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;819227741323.025
ECS;Europe & Central Asia;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;547492928570.908
IBT;IDA & IBRD total;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;494484195437.762
LMY;Low & middle income;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;480462685069.831
MIC;Middle income;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;476053588021.242
IBD;IBRD only;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;447336475713.61
EUU;European Union;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;375550608102.227
EMU;Euro area;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;324149258676.854
NAC;North America;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;221039312133.268
EAR;Early-demographic dividend;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;185846485408.361
MEA;Middle East, North Africa, Afghanistan & Pakistan;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;121506562095.784
DEU;Germany;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;101231000000.0
ARB;Arab World;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;100713997305.421
TEC;Europe & Central Asia (IDA & IBRD countries);ST.INT.XPND.CD;Tourism expenditures (current US$);2019;94379487631.8316
ECA;Europe & Central Asia (excluding high income);ST.INT.XPND.CD;Tourism expenditures (current US$);2019;82567114084.4852
LCN;Latin America & Caribbean;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;75643090718.272
TLA;Latin America & the Caribbean (IDA & IBRD countries);ST.INT.XPND.CD;Tourism expenditures (current US$);2019;72084531612.9108
LAC;Latin America & Caribbean (excluding high income);ST.INT.XPND.CD;Tourism expenditures (current US$);2019;64890411785.939
USA;United States;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;48837000000.0
FCS;Fragile and conflict affected situations;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;47653655921.1816
IDA;IDA total;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;44683288685.967
MNA;Middle East, North Africa, Afghanistan & Pakistan (excluding high income);ST.INT.XPND.CD;Tourism expenditures (current US$);2019;42475887863.3529
TMN;Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD);ST.INT.XPND.CD;Tourism expenditures (current US$);2019;41590616262.2523
GBR;United Kingdom;ST.INT.XPND.CD;Tourism expenditures (current US$);1998;41458000000.0
CAN;Canada;ST.INT.XPND.CD;Tourism expenditures (current US$);2011;41247000000.0
PRE;Pre-demographic dividend;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;40772702771.6661
CEB;Central Europe and the Baltics;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;38206176898.7308
SSF;Sub-Saharan Africa;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;38074663904.3073
TSS;Sub-Saharan Africa (IDA & IBRD countries);ST.INT.XPND.CD;Tourism expenditures (current US$);2019;38074663904.3073
SSA;Sub-Saharan Africa (excluding high income);ST.INT.XPND.CD;Tourism expenditures (current US$);2019;37965612630.2
SAS;South Asia;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;36797000000.0
FRA;France;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;31193000000.0
IDB;IDA blend;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;28252107323.7521
SST;Small states;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;27947788358.1123
HKG;Hong Kong SAR, China;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;26498000000.0
AFW;Africa Western and Central;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;25723080447.521
SGP;Singapore;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;25346000000.0
CHN;China;ST.INT.XPND.CD;Tourism expenditures (current US$);2004;21360000000.0
IDX;IDA only;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;17082193037.9703
KOR;Korea, Rep.;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;16705000000.0
IND;India;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;15777000000.0
ARE;United Arab Emirates;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;15085000000.0
SWE;Sweden;ST.INT.XPND.CD;Tourism expenditures (current US$);2010;13973000000.0
BEL;Belgium;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;13928000000.0
AFE;Africa Eastern and Southern;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;13285421768.3955
LDC;Least developed countries: UN classification;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;13064499219.9862
ITA;Italy;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;12965000000.0
HPC;Heavily indebted poor countries (HIPC);ST.INT.XPND.CD;Tourism expenditures (current US$);2019;12478988024.1891
QAT;Qatar;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;11504000000.0
RUS;Russian Federation;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;10800000000.0
DNK;Denmark;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;10485000000.0
CHE;Switzerland;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;10372000000.0
IRN;Iran, Islamic Rep.;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;9271000000.0
SAU;Saudi Arabia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;9069000000.0
AUS;Australia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;7654000000.0
NLD;Netherlands;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;7435700195.3125
ESP;Spain;ST.INT.XPND.CD;Tourism expenditures (current US$);1998;7119000000.0
JPN;Japan;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;6741000000.0
KWT;Kuwait;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;6696000000.0
NGA;Nigeria;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;6613000000.0
BRA;Brazil;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;6490000000.0
AUT;Austria;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;5551000000.0
POL;Poland;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;5547000000.0
MYS;Malaysia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;5206000000.0
PHL;Philippines;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;4872000000.0
UKR;Ukraine;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;4823000000.0
NZL;New Zealand;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;4603000000.0
VNM;Viet Nam;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;4360000000.0
MEX;Mexico;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;4286000000.0
NOR;Norway;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;4230000000.0
IRQ;Iraq;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;4172000000.0
THA;Thailand;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;3681000000.0
PRT;Portugal;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;3536000000.0
CZE;Czechia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;3495000000.0
ROU;Romania;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;3472000000.0
VEN;Venezuela, RB;ST.INT.XPND.CD;Tourism expenditures (current US$);2016;2920000000.0
ARG;Argentina;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;2746000000.0
BHR;Bahrain;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;2637000000.0
EGY;Egypt, Arab Rep.;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;2578000000.0
LUX;Luxembourg;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;2458000000.0
IRL;Ireland;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;2334000000.0
ISR;Israel;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;2175000000.0
LBY;Libya;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;2042000000.0
IDN;Indonesia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1980000000.0
FIN;Finland;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1940000000.0
CSS;Caribbean small states;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;1750798337.38555
LBN;Lebanon;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1699000000.0
TUR;Turkiye;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1639000000.0
ZAF;South Africa;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1594000000.0
COL;Colombia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1576000000.0
MAR;Morocco;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1509000000.0
GRC;Greece;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1500000000.0
ISL;Iceland;ST.INT.XPND.CD;Tourism expenditures (current US$);2007;1336000000.0
HUN;Hungary;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1334000000.0
SVK;Slovak Republic;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1291000000.0
BGR;Bulgaria;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1263000000.0
PAK;Pakistan;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1245000000.0
OMN;Oman;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1236000000.0
SRB;Serbia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1179000000.0
GIN;Guinea;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1075099975.58594
UZB;Uzbekistan;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1062000000.0
LVA;Latvia;ST.INT.XPND.CD;Tourism expenditures (current US$);2007;1021000000.0
GHA;Ghana;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;946000000.0
PER;Peru;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;938000000.0
PRI;Puerto Rico (US);ST.INT.XPND.CD;Tourism expenditures (current US$);2018;893000000.0
MAC;Macao SAR, China;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;886000000.0
CYP;Cyprus;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;880000000.0
KAZ;Kazakhstan;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;861000000.0
SVN;Slovenia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;855799987.792969
SYR;Syrian Arab Republic;ST.INT.XPND.CD;Tourism expenditures (current US$);2011;850000000.0
ALB;Albania;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;805000000.0
LKA;Sri Lanka;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;803000000.0
HRV;Croatia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;789687194.824219
TZA;Tanzania;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;738200012.207031
CHL;Chile;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;720000000.0
CMR;Cameroon;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;697000000.0
CRI;Costa Rica;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;697000000.0
AGO;Angola;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;691000000.0
EST;Estonia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;676000000.0
BGD;Bangladesh;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;659000000.0
LTU;Lithuania;ST.INT.XPND.CD;Tourism expenditures (current US$);2004;643000000.0
PAN;Panama;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;601000000.0
BRN;Brunei Darussalam;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;585000000.0
MNG;Mongolia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;573000000.0
PSE;West Bank and Gaza;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;567000000.0
HTI;Haiti;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;554000000.0
ECU;Ecuador;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;533000000.0
BLR;Belarus;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;477000000.0
ZMB;Zambia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;474000000.0
SSD;South Sudan;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;469000000.0
COG;Congo, Rep.;ST.INT.XPND.CD;Tourism expenditures (current US$);2016;457000000.0
DOM;Dominican Republic;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;444000000.0
AZE;Azerbaijan;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;439000000.0
URY;Uruguay;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;412000000.0
JOR;Jordan;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;408000000.0
TUN;Tunisia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;407000000.0
PSS;Pacific island small states;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;392453079.830626
GAB;Gabon;ST.INT.XPND.CD;Tourism expenditures (current US$);2015;346000000.0
GTM;Guatemala;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;346000000.0
ARM;Armenia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;330000000.0
BOL;Bolivia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;325000000.0
SEN;Senegal;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;324000000.0
ETH;Ethiopia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;322500000.0
CIV;Cote d'Ivoire;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;315000000.0
ABW;Aruba;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;310000000.0
MDA;Moldova;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;303000000.0
CYM;Cayman Islands;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;299000000.0
GEO;Georgia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;292000000.0
JAM;Jamaica;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;291000000.0
MLT;Malta;ST.INT.XPND.CD;Tourism expenditures (current US$);2007;284000000.0
LSO;Lesotho;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;277000000.0
DZA;Algeria;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;272000000.0
UGA;Uganda;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;268000000.0
NPL;Nepal;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;267000000.0
LAO;Lao PDR;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;260000000.0
MLI;Mali;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;255000000.0
NCL;New Caledonia;ST.INT.XPND.CD;Tourism expenditures (current US$);2016;252000000.0
HND;Honduras;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;230000000.0
PRY;Paraguay;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;226000000.0
PYF;French Polynesia;ST.INT.XPND.CD;Tourism expenditures (current US$);2016;226000000.0
MUS;Mauritius;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;224000000.0
MMR;Myanmar;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;214000000.0
KHM;Cambodia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;213000000.0
BMU;Bermuda;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;212000000.0
TCA;Turks and Caicos Islands;ST.INT.XPND.CD;Tourism expenditures (current US$);1998;194000000.0
AND;Andorra;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;187000000.0
BFA;Burkina Faso;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;185199996.948242
KGZ;Kyrgyz Republic;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;185000000.0
KEN;Kenya;ST.INT.XPND.CD;Tourism expenditures (current US$);2001;183000000.0
BHS;Bahamas, The;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;166000000.0
BIH;Bosnia and Herzegovina;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;163000000.0
SLV;El Salvador;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;162000000.0
ZWE;Zimbabwe;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;157000000.0
MKD;North Macedonia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;153000000.0
NER;Niger;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;144500000.0
PNG;Papua New Guinea;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;134000000.0
BEN;Benin;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;130000000.0
CUW;Curacao;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;127000000.0
RWA;Rwanda;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;127000000.0
TKM;Turkmenistan;ST.INT.XPND.CD;Tourism expenditures (current US$);1997;127000000.0
MWI;Malawi;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;119000000.0
COD;Congo, Dem. Rep.;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;115000000.0
MDV;Maldives;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;106000000.0
NIC;Nicaragua;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;102000000.0
BRB;Barbados;ST.INT.XPND.CD;Tourism expenditures (current US$);2016;99000000.0
MDG;Madagascar;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;97000000.0
MOZ;Mozambique;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;95000000.0
BWA;Botswana;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;91800003.0517578
GNB;Guinea-Bissau;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;88900001.5258789
SLE;Sierra Leone;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;83000000.0
TCD;Chad;ST.INT.XPND.CD;Tourism expenditures (current US$);2002;80000000.0
FJI;Fiji;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;77000000.0
NAM;Namibia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;77000000.0
CAF;Central African Republic;ST.INT.XPND.CD;Tourism expenditures (current US$);2013;69800003.0517578
SUR;Suriname;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;64000000.0
TGO;Togo;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;61000000.0
TLS;Timor-Leste;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;61000000.0
CPV;Cabo Verde;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;59000000.0
YEM;Yemen, Rep.;ST.INT.XPND.CD;Tourism expenditures (current US$);2016;56000000.0
LBR;Liberia;ST.INT.XPND.CD;Tourism expenditures (current US$);2009;51000000.0
BTN;Bhutan;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;50000000.0
AFG;Afghanistan;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;49000000.0
BDI;Burundi;ST.INT.XPND.CD;Tourism expenditures (current US$);2011;49000000.0
COM;Comoros;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;43000000.0
TTO;Trinidad and Tobago;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;42000000.0
VGB;British Virgin Islands;ST.INT.XPND.CD;Tourism expenditures (current US$);1995;40000000.0
SYC;Seychelles;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;39000000.0
MNE;Montenegro;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;38000000.0
TON;Tonga;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;38000000.0
SWZ;Eswatini;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;36400001.5258789
ATG;Antigua and Barbuda;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;35000000.0
MRT;Mauritania;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;35000000.0
MHL;Marshall Islands;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;31399999.6185303
SLB;Solomon Islands;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;30909999.8474121
GNQ;Equatorial Guinea;ST.INT.XPND.CD;Tourism expenditures (current US$);2001;30000000.0
GUY;Guyana;ST.INT.XPND.CD;Tourism expenditures (current US$);2003;30000000.0
DJI;Djibouti;ST.INT.XPND.CD;Tourism expenditures (current US$);2012;29600000.3814697
FSM;Micronesia, Fed. Sts.;ST.INT.XPND.CD;Tourism expenditures (current US$);2014;29000000.0
LCA;St. Lucia;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;28000000.0
KIR;Kiribati;ST.INT.XPND.CD;Tourism expenditures (current US$);2017;24569999.6948242
PLW;Palau;ST.INT.XPND.CD;Tourism expenditures (current US$);2017;23299999.2370605
BLZ;Belize;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;22040000.9155273
VUT;Vanuatu;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;22000000.0
SXM;Sint Maarten (Dutch part);ST.INT.XPND.CD;Tourism expenditures (current US$);2020;21000000.0
KNA;St. Kitts and Nevis;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;18000000.0
SDN;Sudan;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;13000000.0
VCT;St. Vincent and the Grenadines;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;13000000.0
GRD;Grenada;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;12000000.0
TJK;Tajikistan;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;10800000.1907349
TUV;Tuvalu;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;9800000.19073486
DMA;Dominica;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;9000000.0
NRU;Nauru;ST.INT.XPND.CD;Tourism expenditures (current US$);2018;7100000.0
GMB;Gambia, The;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;5199999.80926514
STP;Sao Tome and Principe;ST.INT.XPND.CD;Tourism expenditures (current US$);2012;3200000.04768372
WSM;Samoa;ST.INT.XPND.CD;Tourism expenditures (current US$);2020;1799999.95231628
QAT;Qatar;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;19.4769924881974
ABW;Aruba;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;18.8513550991842
MHL;Marshall Islands;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;17.9713920464466
GNB;Guinea-Bissau;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;17.7019534449713
GIN;Guinea;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;17.028562172008
KWT;Kuwait;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;15.2129196753516
ISL;Iceland;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2007;14.6883360629245
ALB;Albania;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;14.1943123522603
LSO;Lesotho;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;13.9158036659656
TUV;Tuvalu;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;13.1523396707686
FCS;Fragile and conflict affected situations;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;12.6411230403291
KIR;Kiribati;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2017;12.5867979923398
FSM;Micronesia, Fed. Sts.;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2014;12.539792219967
COM;Comoros;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;12.5142743473972
BMU;Bermuda;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;12.3014948067272
PYF;French Polynesia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2016;12.0740405782992
TON;Tonga;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;12.0725942613809
AFW;Africa Western and Central;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;11.7447309622194
HTI;Haiti;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;11.4652098915271
PRE;Pre-demographic dividend;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;11.3142181790843
VEN;Venezuela, RB;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2016;11.3134444013948
LBN;Lebanon;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;11.173483480162
SSD;South Sudan;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;11.0475113655101
IDB;IDA blend;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;10.9876938837448
CYM;Cayman Islands;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;10.9020904194549
LBY;Libya;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;10.8335809176181
ARB;Arab World;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;10.6013611350314
PLW;Palau;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2017;10.5031122737934
GBR;United Kingdom;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);1998;10.465244141255
BRN;Brunei Darussalam;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;10.2962198251364
BHR;Bahrain;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;10.2593201924569
MEA;Middle East, North Africa, Afghanistan & Pakistan;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;10.0943146611647
CMR;Cameroon;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;9.66383499313774
AND;Andorra;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;9.20230138613722
NGA;Nigeria;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;9.16201578875311
SSA;Sub-Saharan Africa (excluding high income);ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;8.32397399277286
SYR;Syrian Arab Republic;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2010;8.233380322273
ZMB;Zambia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;8.08019435306442
SSF;Sub-Saharan Africa;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;8.07710250375018
TSS;Sub-Saharan Africa (IDA & IBRD countries);ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;8.07710250375018
NZL;New Zealand;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;7.8858480252394
OSS;Other small states;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;7.81913147046208
MNG;Mongolia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;7.8062634158588
MNA;Middle East, North Africa, Afghanistan & Pakistan (excluding high income);ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;7.76752425808892
TMN;Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD);ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;7.71637579498366
UKR;Ukraine;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;7.64524054846635
IRQ;Iraq;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;7.60417464084309
IDA;IDA total;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;7.47520805569611
NCL;New Caledonia;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2016;7.46403951813906
CUW;Curacao;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2020;7.43150932704208
CAN;Canada;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2011;7.25592432657076
SST;Small states;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2018;7.18944734514653
SWE;Sweden;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2010;7.10717348798946
TZA;Tanzania;ST.INT.XPND.MP.ZS;Tourism expenditures (% of imports);2019;7.09561320576258
