conflict_qid;conflict_label;checked_via
Q7204344;Plebgate;both
Q2708400;Totonero 1980;both
Q5616603;Guinness share-trading fraud;both
Q5602068;Greek wiretapping case 2004–2005;both
Q2825976;Estafa de los quesitos;both
Q5756430;Caso Lucchetti;both
Q4969113;Bristol heart scandal;both
Q3661838;Caso Genoa;both
Q3458323;Revolt of Cairo;both
Q6774285;Martensville satanic sex scandal;both
Q4915810;Bird's invasion of Kentucky;both
Q2836760;Crisis de las pirámides en Colombia;both
Q4561693;1925 Chicago Cardinals–Milwaukee Badgers scandal;both
Q3474963;Chiasso scandal;both
Q3649504;Queda da República de Veneza;both
Q5839514;Escándalo de los sobornos de Siemens AG en Argentina;both
Q5509650;Furness General Hospital scandal;both
Q3951527;New Orleans Saints bounty scandal;both
Q2681923;дело Богаертса;both
Q3696412;Parmalat bankruptcy timeline;both
Q2825864;Rhodia case;both
Q4704263;Al Kudr Invasion;both
Q3997664;Gurgaon kidney scandal;both
Q4538445;Japanese invasion of Sakhalin;both
Q5592099;Gradus Gravis affair;both
Q2825999;affaire du bazooka;both
Q15915061;Doan Binh;both
Q3474970;Notre-Dame Affair;both
Q15912616;尼木事件;both
Q4600332;2002 New Hampshire Senate election phone jamming scandal;both
Q7458708;Sexual abuse scandal in Bridgeport diocese;both
Q2680991;Escândalo Standard de Liège-Waterschei;both
Q7362650;Romanian orphans;both
Q4874616;Baylor University basketball scandal;both
Q7458712;Sexual abuse scandal in Burlington diocese (Vermont);both
Q3128939;Unificação de Hispaniola;both
Q7458718;Sexual abuse scandal in Hartford archdiocese;both
Q2825732;Allemandi Case;both
Q7458719;Sexual abuse scandal in Phoenix diocese;both
Q7458723;Sexual abuse scandal in San Diego diocese;both
Q15902739;清华大学百日大武斗;both
Q7458720;Sexual abuse scandal in Providence diocese;both
Q5756544;Caso de la Ciudad del Golf;both
Q2592607;Madoff investment scandal;both
Q7458734;Sexual abuse scandal in the Catholic archdiocese of Los Angeles;both
Q3081777;2002 Winter Olympic bid scandal;both
Q4669746;Utsunomiya Hospital scandal;both
Q7458737;Sexual abuse scandal in the Catholic archdiocese of Portland;both
Q5048623;Cash-for-questions affair;both
Q7458742;Sexual abuse scandal in the Catholic diocese of Orange County;both
Q2825957;Caso da Torre de Nesle;both
Q5123587;City of Bell scandal;both
Q4754638;Andover workhouse scandal;both
Q4602935;2004 Israel–New Zealand passport scandal;both
Q6670334;London Dock Strike of 1889;both
Q7115714;Oxnard Strike of 1903;both
Q6695398;Lublin 1980 strikes;both
Q1625317;Holy Cross dispute;both
Q2066629;Siège d'IJsselstein (1482);both
Q6050869;International Harvester strike of 1979–1980;both
Q7070231;Nursery nurses strike;both
Q2565961;Siège de Gorinchem (1402);both
Q10880006;February 7th Strike;both
Q7414117;San Francisco Streetcar Strike of 1907;both
Q7569741;Southern California Supermarket strike of 2003-2004;both
Q7708488;Textile workers strike;both
Q16632163;Всеобщая стачка на Юге России;both
Q7963177;Belgian strike of 1886;both
Q15622347;2013 railroad strike in South Korea;both
Q7307020;Reesor Siding Strike of 1963;both
Q7605762;Steel strike of 1959;both
Q16198963;1920 Alabama coal strike;both
Q12355379;Liverpool dockers' strike;both
Q13567078;Carpenters' strike in Copenhagen, Denmark, 1794;both
Q7438074;Scottish football referee strike;both
Q7393301;SS California strike;both
Q9005180;1931 Telefónica strike;both
Q7403376;Salad Bowl strike;both
Q16242879;Pennsylvania chocolate workers' strike, 1937;both
Q16146630;1946 Montreal Cotton Strike;both
Q883582;Schlacht auf den Wilden Äckern;both
Q7038325;Nine Hours Strike;both
Q1282699;Guttenberger Fehde;both
Q6052314;International Paper strike;both
Q7435782;Scots Herring Lassies strike in East Anglia 1938;both
Q7968292;Wapping dispute;both
Q15711699;1989 Swedish schoolteachers' strike;both
Q7014958;New York shirtwaist strike of 1909;both
Q13571773;Delft student strike;both
Q2603314;Siège de Schoonhoven (1304);both
Q5904093;2008 Spain transportation strike;both
Q7311881;Remington Rand strike of 1936–1937;both
Q16153092;1937 New York City department store strikes;both
Q6815871;Memphis Sanitation Strike;both
Q1877202;Guerra do Gás;both
Q7588857;St. John's University strike of 1966–67;both
Q2196957;Guerres d'Arkel;both
Q7863424;U.S. Steel Recognition Strike of 1901;both
Q6023927;Indianapolis Streetcar Strike of 1913;both
Q6392904;Kenyan tea workers strike of 2007;both
Q9005182;Barcelona tram strike;both
Q8349774;Conflict of the selfactinas;both
Q879267;Crise de Bizerta;both
Q6135027;Cullera events;both
Q16152515;1910 Chicago Garment Workers' Strike;both
Q7073405;Oahu Sugar Strike of 1920;both
Q12388620;1946 Ferrol strike;both
Q7053660;North Adams strike;both
Q7623077;Streetcar strikes in the United States;both
Q16155362;1911 Liverpool general transport strike;both
Q7241656;Pressed Steel Car Strike of 1909;both
Q11954170;1957 Barcelona tram strike;both
Q6025036;2013 Colombian coffee growers strike;both
Q7425194;Saskatchewan Doctors' Strike;both
Q2599869;Åland Islands dispute;both
Q10670326;Swedish timber workers' strike of 1975;both
Q7567733;South Korean railroad strike of 2006;both
Q12081301;Бахмутская стачка;both
Q7898858;Upper Peninsula miners' strike of 1865;both
Q9005176;Greve de Río Blanco;both
Q12195211;احتجاجات عمال ارامكو 1952;both
Q7241997;Preston Strike of 1842;both
Q886700;Blood Night of Wöhrden;both
Q6508799;Leadville Miners' Strike;both
Q698440;Battle of Turbigo;both
Q108673324;1980 actors strike;both
Q108241967;1911 Grand Rapids furniture workers strike;both
Q1359846;Guerra Franco-Siamesa;both
Q11433497;Yamato Eikyō War;both
Q109255766;2021 Norwegian cultural workers strike;both
Q105427021;Media Without Choice;both
Q697982;Battle of Burkersdorf;both
Q699312;Battle of Treponti;both
Q108822230;2017 Denmark women's national football team strike;both
Q700316;Battle of Luzzara;both
Q106783181;General strike in Czechia (14 October 1918);both
Q11131079;Eikyō War;both
Q106352136;1991 Belarusian strikes;both
Q697913;Battle of Landeshut;both
Q1163213;Hungarian–Turkish War;both
Q7884900;Unificação do Nepal;both
Q106545650;Greve dos Correios no Brasil em 2020;both
Q109254574;Striketober;both
Q105484491;1936 Pacific Coast Maritime Strike;both
Q7497420;Shiners' War;both
Q108503204;2021 Nigerian doctors strike;both
Q7304835;Red River Bridge War;both
Q7968590;War between the Argentine Confederation and the state of Buenos Aires;both
Q698067;Ofensiva na Pomerânia;both
Q10747193;元越戦争 (1283年);both
Q108907642;Hospital strike solidarity demonstration Berlin 2021-10-09;both
Q105320658;2021 Hunts Point Produce Market strike;both
Q109236834;2021 Olymel strike;both
Q109237283;2021 British Gas strike;both
Q107389625;2021 Iran workers strike;both
Q108704568;1914–1915 Fulton Bag and Cotton Mills strike;both
Q108179464;2021 Go North West strike;both
Q9001180;War of Navarreria;both
Q108196971;2021 Danish nurses strike;both
Q106981943;2009-10 Vale-Inco strike;both
Q1218354;War of the Three Sanchos;both
Q109238063;2021 Aotearoa nurses strike;both
Q108715418;Kitayama Carnation Strike;both
Q106254285;2021 St. Paul Park refinery strike;both
Q6468753;Balhae-Khitan Wars;both
Q699262;Batalha de Mars-la-Tour;both
Q699238;Batalha de Spicheren;both
Q700530;Battle of Cape St. George;both
Q109464364;2020 South Korean medical strike;both
Q105560411;1986-1987 protests in France;both
Q699096;Batalha de Guningtou;both
Q108830828;2015 Australia women's national soccer team strike;both
Q107233456;1916 New York City streetcar strike;both
Q1289560;Seventh French War of Religion;both
Q109038403;Grève des travailleuses de Bekaert-Cockerill;both
Q109038400;Grève des réalisateurs de Radio-Canada;both
Q107095917;Mobilisation des femmes de chambre de l'hôtel Ibis Batignolles;both
Q109241252;2021 Kitimat smelter strike;both
Q9377319;German–Polish War;both
Q109256533;2021 Brighton bin strike;both
Q108739544;Anzin miners' strike;both
Q1195833;Jiang Wei's Northern Expeditions;both
Q107649892;Hartal Doktor Kontrak;both
Q698166;Battle of Calcinato;both
Q85726877;1993 Nigerian coup d'état;both
Q84806169;Golpe de Estado em El Salvador em 1979;both
Q85722045;Golpe de Estado em El Salvador em 1931;both
Q97999926;Tentativa de golpe de Estado na Colômbia em 1944;both
Q63123297;Golpe de Estado na República do Daomé em 1972;both
Q102183362;Eventos de Maio (Azerbaijão);both
Q96363593;Golpe de Estado na Mauritânia em 1978;both
Q550172;Guerra da Sucessão Bretã;both
Q106975429;Golpe de Estado no Mali em 2021;both
Q65122502;1985 Nigerian coup d'état;both
Q102421173;1981 Ghanaian coup d'état;both
Q66741952;1975 Nigerian coup d'état;both
Q108830836;Golpe de Estado na Bolívia em 1934;both
Q48733313;Golpe de Estado de 7 de novembro de 1975 em Bangladesh;both
Q102427183;1942 Nias coup d'état;both
Q30070166;Golpe de Estado no Afeganistão em 1973;both
Q97358280;Hafidiya;both
Q60832518;Primeiro Golpe de Mobutu;both
Q60728640;Golpe de Estado no Peru em 1968;both
Q108809686;Golpe de Gitarama;both
Q65047871;Golpe de Estado no Chade em 1990;both
Q28666308;Overthrow of Biron;both
Q109357375;Prince Nagaya incident;both
Q611027;Guerra de Castellammarese;both
Q39086822;Golpe de Estado de 15 de agosto de 1975 em Bangladesh;both
Q28666365;Свержение Меншикова;both
Q65396627;1885 Nepal coup d'état;both
Q65086996;Golpe de Estado na Tailândia em outubro de 1977;both
Q495202;Guerra Peru–Bolívia de 1841–1842;both
Q39046971;Golpe de Estado no Lesoto em 1986;both
Q30332929;Romanian coup d'état of December 30th, 1947;both
Q28664480;Дворцовый переворот 1725 года;both
Q60775580;Dissolution of the Lumumba Government;both
Q499909;Saxon Wars;both
Q60750351;Golpe de Estado na Guiné em 1984;both
Q106194524;1900 Colombia coup d'état;both
Q48733987;Golpe de Estado na Somália em 1969;both
Q517578;Guerra do Rei Jorge;both
Q66005195;Golpe de Estado na Costa Rica em 1870;both
Q84826485;2020 amendments to the Constitution of Russia;both
Q60820213;Golpe de Estado na Geórgia em 1991–1992;both
Q108570220;Golpe de Estado no Alto Volta em 1983;both
Q107144649;1987 Transkei coup d'état;both
Q48815086;Golpe de Estado em Omã em 1970;both
Q60750764;Golpe de Estado na Guiné-Bissau em 1980;both
Q110663445;Golpe de Estado em Burquina Fasso em janeiro de 2022;both
Q48733969;Golpe de Estado de 3 de novembro de 1975 em Bangladesh;both
Q63121298;Golpe de Estado nas Seychelles em 1977;both
Q60764387;Golpe de Estado em Burkina Faso em 1987;both
Q108419092;Golpe de Estado na Guiné em 2021;both
Q109561686;Golpe de Estado no Império Otomano em 1876;both
Q63099653;Golpe de Estado no Sudão em 1985;both
Q86739150;Deposição de Vargas;both
Q109370374;仁治三年の政変;both
Q60769179;Golpe de Estado no Lesoto em 1970;both
Q30586190;Golpe de Estado no Paraguai em 1954;both
Q98457371;Golpe de Estado no Mali em 2020;both
Q85727837;Golpe de Estado nas Ilhas Salomão em 2000;both
Q61946226;Golpe de Estado na Guiné-Bissau em 2003;both
Q60827077;Golpes de Estado en Cuba de 1934;both
Q106806954;Romanian coup d'état of February 10th, 1938;both
Q63111212;Golpe de Estado na Mauritânia em 1984;both
Q99926939;1966 Argentine coup d'état;both
Q28503312;Navarrazo;both
Q55669424;国軍機務司令部戒厳令準備事件;both
Q20979727;ILWU 1971 strike;both
Q17154096;Tool and Die Strike of 1939;both
Q17033242;Semana de Três Dias;both
Q20712142;Seattle Fishermen Halibut Strike;both
Q24525568;United Parcel Service strike of 1997;both
Q24525713;Verizon strike of 2016;both
Q19878988;Carbon County Strike;both
Q24952452;Munnar Plantation strike 2015;both
Q16998516;National Railway Strike of 1911;both
Q17096600;Steel strike of 1986;both
Q17108202;Tampa cigar makers' strike of 1931;both
Q24061897;Illinois Central shopmen's strike of 1911;both
Q20880853;Tugboat Strike of New York City;both
Q19878752;2015 United Steel Workers Oil Refinery Strike;both
Q245874;Combate de Évora;both
Q17108043;Pacific Northwest Lumber Strike;both
Q24915306;2010 Greek truck driver's strike;both
Q17087604;Santa Clara Cannery Strike;both
Q21003535;Santa Clara Cherry Strike of 1933;both
Q21003542;Black Armada;both
Q17005791;Los Angeles Garment Workers Strike of 1933;both
Q24935751;grève des travailleurs de Rostov-sur-le-Don en 1902;both
Q20712103;1933 Yakima Valley Strike;both
Q20712454;Portland Waterfront Strike, 1922;both
Q17089178;Little Steel Strike;both
Q20106760;1946 Manresa strike;both
Q21645875;Январская забастовка 1905 года;both
Q20656810;Cigar Makers Strike of 1877;both
Q24436227;UNC Food Worker Strike;both
Q19956080;Grève étudiante québécoise de 1968;both
Q21002991;1766 miners' strike;both
Q16943158;Pensacola Streetcar Strike of 1908;both
Q24915305;2011 Rwandan textile workers strike;both
Q16985787;Imperial Valley Lettuce Strike 1930;both
Q16825748;1941 theatre strike in Norway;both
Q25025069;Idaho Springs miners' strike of 1903;both
Q19875885;1919 Streetcar Strike of Los Angeles;both
Q21558274;Забастовка дальнобойщиков в России;both
Q254797;Battle of Le Bourget;both
Q25394187;Бакинская стачка;both
Q17003015;Century Airlines pilots' strike;both
Q24192009;1914 Saint John street railway strike;both
Q17629473;Grève des bûcherons de Rouyn;both
Q17090859;Vacaville tree pruners' strike;both
Q18646798;Plovdiv tobacco workers' strike;both
Q16998310;Music Hall War of 1907;both
Q17307031;2014 South African platinum strike;both
Q18151169;Lewiston-Auburn Shoe Strike;both
Q246652;Battle of Tacuarí;both
Q17149667;Southern California drywall strike;both
Q254599;Batalha de Xangai;both
Q19881554;Salinas Lettuce Strike of 1934;both
Q20712148;Seattle Post-Intelligencer newspaper strike;both
Q16996904;London Underground strikes;both
Q16824946;1894 Australian shearers' strike;both
Q21480696;1975 Spanish actors' strike;both
Q23023788;Longshore strike 1948;both
Q16955727;Cantaloupe Strike of 1928;both
Q16850290;Istanbul metalworkers strike of 2008–09;both
Q19863544;1923 San Pedro Maritime Strike;both
Q20312750;1983 Todd Shipyard Strike;both
Q22020906;2015 Kohler strike;both
Q20712414;Tacoma Nurses Strike 2014;both
Q20712486;Puget Sound Fishermen's Strike of 1949;both
Q17098419;The Great Hawaiian Sugar Strike of 1946;both
Q17109709;Loray Mill Strike;both
Q24884799;1928 New Bedford textile strike;both
Q25171449;UK miners' strike;both
Q20882329;Paro Nacional en Guatemala de 2015;both
Q16982728;Greyhound Bus Lines Strike of 1983;both
Q19867393;Pacific Electric Railway Strike of 1903;both
Q25499067;1935 Suvalkija farmers' strike;both
Q16974526;El Monte Berry Strike of 1933;both
Q24060790;Scranton General Strike;both
Q248712;Battle of Komarów;both
Q24259918;Pittsburgh railroad strike of 1877;both
Q20715009;Boeing Strike of 1948;both
Q17092301;Paint Creek–Cabin Creek strike of 1912;both
Q16960150;Verizon Strike of 2000;both
Q16948014;Inco strike;both
Q23926731;Denver streetcar strike of 1920;both
Q23035857;New York Shipbuilding Strike;both
Q246200;Battle of Medina de Rioseco;both
Q16954564;Burlington Railroad Strike of 1888;both
Q21712231;Bandas strike;both
Q17149383;United Auto Workers (UAW) strike of 1945-46;both
Q257137;Battle of Newtownmountkennedy;both
Q62417;Battle of Turaida;both
Q117298;Batalha de Varaville;both
Q83002;Primeira Batalha de Al Faw;both
Q3118413;1920 French railway strikes;both
Q81256;Battle of Ichikawa-Funabashi;both
Q32493;Batalha de Rocoux;both
Q29802;Battle of Rodeo del Medio;both
Q4411;Batalha de Valmy;both
Q60270;Batalha do Passo de Dukla;both
Q657967;Segunda Guerra dos Barões;both
Q48202;Batalha de Custoza;both
Q28651;Siege of Bitche;both
Q83272;Battle of Embūte;both
Q3956;Batalha de Jarama;both
Q44732;Batalha de Courtrai;both
Q3118402;1962 Asturias miners' strike;both
Q41320;Battle of Denain;both
Q32559;Siege of Vyborg;both
Q25801;Battle of Našice;both
Q26757;Battle of Ongjin;both
Q3118404;Carmaux strikes of 1892-1895;both
Q76914;Battle of Cepeda;both
Q46002;Battle for Glinu;both
Q3952378;1988 Writers Guild of America strike;both
Q63701;Battle of Saint-Omer;both
Q74257;Siege of Cassel;both
Q40559;Battle of Le Mans;both
Q3444060;Colour Strike;both
Q82995;Segunda Batalha de Al Faw;both
Q29730;Siege of Antwerp;both
Q3952377;1960 Writers Guild of America strike;both
Q55635;Batalla del Monte de las Cruces;both
Q94545;Siege of Glatz;both
Q47299;Batalha de Corupédio;both
Q3118399;Flint Sit-Down Strike;both
Q25628;Grande Stand no rio Ugra;both
Q3118388;Grève métallurgique luxembourgeoise de mars 1921;both
Q16992;Battle of Przemyśl;both
Q12428;Batalha de Dorileia;both
Q3774866;Spanish air traffic controllers' strike;both
Q48163;Batalha de Custoza;both
Q111519322;Moreazug;both
Q5887803;Guerra de las teleseries;both
Q61082258;Anglo-Saxon invasion of Wales;both
Q661418;Battle of Amiens;both
Q6694482;Dia da Fidelidade;both
Q6086281;Primeira Guerra Civil de Honduras;both
Q7082803;Okęcie Airport incident;both
Q65066872;Kuwaiti–Rashidi War;both
Q663501;Operation Swath-10;both
Q7429387;Sazak assault;both
Q657024;Bear River Massacre;both
Q657406;Battle of Hennersdorf;both
Q5388307;Erie Gauge War;both
Q7311306;Questão religiosa;both
Q5398625;Revolución Iglesista;both
Q7225136;Violência política na Alemanha (1918-1933);both
Q665716;Captura de Fidenae;both
Q5782939;Conflito México-Guatemala;both
Q6123725;Second Honduran Civil War;both
