iso3;qid_country;lang_qid;lang_label;country_label_pt;country_label_en;lang_label_pt;lang_label_en
AUS;Q408;Q6147825;Língua jaminjung;Austrália;Australia;Língua jaminjung;Jaminjung
AUS;Q408;Q6150919;Jandai;Austrália;Australia;Jandai;Jandai
AUS;Q408;Q6202435;Língua jingulu;Austrália;Australia;Língua jingulu;Jingulu
AUS;Q408;Q6349988;Kalaamaya;Austrália;Australia;Kalaamaya;Kalaamaya
AUS;Q408;Q6359779;Kamu;Austrália;Australia;Kamu;Kamu
AUS;Q408;Q6373349;Karranga;Austrália;Australia;Karranga;Karranga
AUS;Q408;Q6378899;Língua kaurna;Austrália;Australia;Língua kaurna;Kaurna
AUS;Q408;Q6380709;Kaytetye;Austrália;Australia;Kaytetye;Kaytetye
AUS;Q408;Q6426526;Língua kok-nar;Austrália;Australia;Língua kok-nar;Kok-Nar
AUS;Q408;Q6426699;Koko-Bera;Austrália;Australia;Koko-Bera;Koko-Bera
AUS;Q408;Q6433116;Pitta Pitta;Austrália;Australia;Pitta Pitta;Pitta Pitta
AUS;Q408;Q6444516;Kungarakany;Austrália;Australia;Kungarakany;Kungarakany
AUS;Q408;Q6444517;Kungardutyi;Austrália;Australia;Kungardutyi;Kungardutyi
AUS;Q408;Q6444526;Kungkari;Austrália;Australia;Kungkari;Kungkari
AUS;Q408;Q6448417;Kuthant;Austrália;Australia;Kuthant;Kuthant
AUS;Q408;Q6448718;Língua kuuk thaayorre;Austrália;Australia;Língua kuuk thaayorre;Kuuk Thaayorre
AUS;Q408;Q6448719;Língua kuuk yak;Austrália;Australia;Língua kuuk yak;Kuuk Yak
AUS;Q408;Q6448731;Dhauwurd Wurrung;Austrália;Australia;Dhauwurd Wurrung;Dhauwurd Wurrung
AUS;Q408;Q6482727;Lamu-Lamu;Austrália;Australia;Lamu-Lamu;Lamu-Lamu
AUS;Q408;Q6512694;Língua latji-latji;Austrália;Australia;Língua latji-latji;Ledji-Ledji
AUS;Q408;Q6549414;Limilngan;Austrália;Australia;Limilngan;Limilngan
AUS;Q408;Q6693295;Língua arrernte inferior;Austrália;Australia;Língua arrernte inferior;Lower Arrernte
AUS;Q408;Q6727353;Madhi Madhi;Austrália;Australia;Madhi Madhi;Madhi Madhi
AUS;Q408;Q6741120;Malak-Malak;Austrália;Australia;Malak-Malak;Malak-Malak
AUS;Q408;Q6743201;Malgana;Austrália;Australia;Malgana;Malgana
AUS;Q408;Q6746906;Manangkari;Austrália;Australia;Manangkari;Manangkari
AUS;Q408;Q6748664;Mangarla;Austrália;Australia;Mangarla;Mangarla
AUS;Q408;Q6748829;Mangarayi;Austrália;Australia;Mangarayi;Mangarayi
AUS;Q408;Q6772774;Marra;Austrália;Australia;Marra;Marra
AUS;Q408;Q6772792;Marranj;Austrália;Australia;Marranj;Marranj
AUS;Q408;Q6772812;Marrgu;Austrália;Australia;Marrgu;Marrgu
AUS;Q408;Q6773014;Marrithiyel;Austrália;Australia;Marrithiyel;Marrithiyel
AUS;Q408;Q6792550;Língua maung;Austrália;Australia;Língua maung;Maung
AUS;Q408;Q6799620;Mbara;Austrália;Australia;Mbara;Mbara
AUS;Q408;Q6881575;Karuwali;Austrália;Australia;Karuwali;Karuwali
AUS;Q408;Q6928192;Mpalitjanh;Austrália;Australia;Mpalitjanh;Mpalitjanh
AUS;Q408;Q6960662;Nakkara;Austrália;Australia;Nakkara;Nakkara
AUS;Q408;Q6981305;Nauo;Austrália;Australia;Nauo;Nauo
AUS;Q408;Q6983809;Ndra'ngith;Austrália;Australia;Ndra'ngith;Ndra'ngith
AUS;Q408;Q7021846;Ngadjunmaya;Austrália;Australia;Ngadjunmaya;Ngadjunmaya
AUS;Q408;Q7021944;Língua ngamini;Austrália;Australia;Língua ngamini;Ngamini
AUS;Q408;Q7021977;Ngandi;Austrália;Australia;Ngandi;Ngandi
AUS;Q408;Q7022063;Língua ngardi;Austrália;Australia;Língua ngardi;Ngardi
AUS;Q408;Q7022072;Ngarigo;Austrália;Australia;Ngarigo;Ngarigo
AUS;Q408;Q7022078;Ngarluma;Austrália;Australia;Ngarluma;Ngarluma
AUS;Q408;Q7022091;Ngarrindjeri;Austrália;Australia;Ngarrindjeri;Ngarrindjeri
AUS;Q408;Q7022712;Ngunnawal;Austrália;Australia;Ngunnawal;Ngunnawal
AUS;Q408;Q7049771;Noongar;Austrália;Australia;Noongar;Noongar
AUS;Q408;Q7068904;Língua nunukul;Austrália;Australia;Língua nunukul;Nunukul
AUS;Q408;Q7069826;Nungali;Austrália;Australia;Nungali;Nungali
AUS;Q408;Q7070837;Nyamal;Austrália;Australia;Nyamal;Nyamal
AUS;Q408;Q7127734;Pallanganmiddang;Austrália;Australia;Pallanganmiddang;Pallanganmiddang
AUS;Q408;Q7311553;Rembarunga;Austrália;Australia;Rembarunga;Rembarunga
AUS;Q408;Q7336730;Ritharngu;Austrália;Australia;Ritharngu;Ritharngu
AUS;Q408;Q7711494;Thawa;Austrália;Australia;Thawa;Thawa
AUS;Q408;Q7881346;Umbindhamu;Austrália;Australia;Umbindhamu;Umbindhamu
AUS;Q408;Q7959249;Língua wadi-wadi;Austrália;Australia;Língua wadi-wadi;Wadi Wadi
AUS;Q408;Q7959487;Wagaya;Austrália;Australia;Wagaya;Wagaya
AUS;Q408;Q7959489;Wagaydy;Austrália;Australia;Wagaydy;Wagaydy
AUS;Q408;Q7960748;Wakabunga;Austrália;Australia;Wakabunga;Wakabunga
AUS;Q408;Q7961277;Walangama;Austrália;Australia;Walangama;Walangama
AUS;Q408;Q7966934;Wamin;Austrália;Australia;Wamin;Wamin
AUS;Q408;Q7967859;Wangganguru;Austrália;Australia;Wangganguru;Wangganguru
AUS;Q408;Q7967860;Wanggamala;Austrália;Australia;Wanggamala;Wanggamala
AUS;Q408;Q7967891;Wangkumara;Austrália;Australia;Wangkumara;Wangkumara
AUS;Q408;Q7967989;Wanman;Austrália;Australia;Wanman;Wanman
AUS;Q408;Q7968201;Wanyi;Austrália;Australia;Wanyi;Wanyi
AUS;Q408;Q7969971;Warray;Austrália;Australia;Warray;Warray
AUS;Q408;Q7970852;Warrwa;Austrália;Australia;Warrwa;Warrwa
AUS;Q408;Q7970854;Warrungu;Austrália;Australia;Warrungu;Warrungu
AUS;Q408;Q7974656;Wathawurrung;Austrália;Australia;Wathawurrung;Wathawurrung
AUS;Q408;Q7983284;Wergaia;Austrália;Australia;Wergaia;Wergaia
AUS;Q408;Q7999800;Wik-Ngatharr;Austrália;Australia;Wik-Ngatharr;Wik-Ngatharr
AUS;Q408;Q8029099;Woiwurrung;Austrália;Australia;Woiwurrung;Woiwurrung
AUS;Q408;Q8039208;Wuliwuli;Austrália;Australia;Wuliwuli;Wuliwuli
AUS;Q408;Q8039305;Wurrugu;Austrália;Australia;Wurrugu;Wurrugu
AUS;Q408;Q8046394;Yabula-Yabula;Austrália;Australia;Yabula-Yabula;Yabula-Yabula
AUS;Q408;Q8048318;Yanda;Austrália;Australia;Yanda;Yanda
AUS;Q408;Q8048335;Yandruwandha;Austrália;Australia;Yandruwandha;Yandruwandha
AUS;Q408;Q8050479;Língua yawuru;Austrália;Australia;Língua yawuru;Yawuru
AUS;Q408;Q8050525;Yaygir;Austrália;Australia;Yaygir;Yaygir
AUS;Q408;Q8053734;Yinhawangka;Austrália;Australia;Yinhawangka;Yinhawangka
AUS;Q408;Q8053763;Yinwum;Austrália;Australia;Yinwum;Yinwum
AUS;Q408;Q8053828;Yirrk-Thangalkl;Austrália;Australia;Yirrk-Thangalkl;Yirrk-Thangalkl
AUS;Q408;Q8053879;Yitha Yitha;Austrália;Australia;Yitha Yitha;Yitha Yitha
AUS;Q408;Q8055849;Yorta Yorta;Austrália;Australia;Yorta Yorta;Yorta Yorta
AUS;Q408;Q8060437;Yugul;Austrália;Australia;Yugul;Yugul
AUS;Q408;Q8062232;Idioma yuyu;Austrália;Australia;Idioma yuyu;Yuyu
AUS;Q408;Q8842355;Bidyara;Austrália;Australia;Bidyara;Bidyara
AUS;Q408;Q10408315;Ami;Austrália;Australia;Ami;Ami
AUS;Q408;Q10412317;Anmatyerre;Austrália;Australia;Anmatyerre;Anmatyerre
AUS;Q408;Q10427485;Bayungu;Austrália;Australia;Bayungu;Bayungu
AUS;Q408;Q10465931;Dagoman;Austrália;Australia;Dagoman;Dagoman
AUS;Q408;Q10467281;Dayi;Austrália;Australia;Dayi;Dayi
AUS;Q408;Q10470289;Dhargari;Austrália;Australia;Dhargari;Dhargari
AUS;Q408;Q10474818;Djangun;Austrália;Australia;Djangun;Djangun
AUS;Q408;Q10488401;Erre;Austrália;Australia;Erre;Erre
AUS;Q408;Q10502327;Gambera;Austrália;Australia;Gambera;Gambera
AUS;Q408;Q10510745;Gumatj;Austrália;Australia;Gumatj;Gumatj
AUS;Q408;Q10510783;Gungabula;Austrália;Australia;Gungabula;Gungabula
AUS;Q408;Q10511001;Gunya;Austrália;Australia;Gunya;Gunya
AUS;Q408;Q10511004;Gupapuyngu;Austrália;Australia;Gupapuyngu;Gupapuyngu
AUS;Q408;Q10511016;Gurinji;Austrália;Australia;Gurinji;Gurinji
AUS;Q408;Q10511225;Guwamu;Austrália;Australia;Guwamu;Guwamu
AUS;Q408;Q10511230;Guyani;Austrália;Australia;Guyani;Guyani
AUS;Q408;Q10543322;Kanju;Austrália;Australia;Kanju;Kanju
AUS;Q408;Q10547021;Kokata;Austrália;Australia;Kokata;Kokata
AUS;Q408;Q10549839;Kukatja;Austrália;Australia;Kukatja;Kukatja
AUS;Q408;Q10549849;Kuku-Muminh;Austrália;Australia;Kuku-Muminh;Kuku-Muminh
AUS;Q408;Q10549851;Kuku-Mangk;Austrália;Australia;Kuku-Mangk;Kuku-Mangk
AUS;Q408;Q10549852;Kuku-Mu'inh;Austrália;Australia;Kuku-Mu'inh;Kuku-Mu'inh
AUS;Q408;Q10549854;Kuku-Ugbanh;Austrália;Australia;Kuku-Ugbanh;Kuku-Ugbanh
AUS;Q408;Q10550184;Kunggari;Austrália;Australia;Kunggari;Kunggari
AUS;Q408;Q61999705;Wardandi;Austrália;Australia;Wardandi;Wardandi
AUS;Q408;Q61999823;Unggaranggu;Austrália;Australia;Unggaranggu;Unggaranggu
AUS;Q408;Q61999874;Umiida;Austrália;Australia;Umiida;Umiida
AUS;Q408;Q62000004;Unggumi;Austrália;Australia;Unggumi;Unggumi
AUS;Q408;Q62603022;Angkamuthi;Austrália;Australia;Angkamuthi;Angkamuthi
AUS;Q408;Q63257867;Yuru;Austrália;Australia;Yuru;Yuru
AUS;Q408;Q63313681;Wadjabangayi;Austrália;Australia;Wadjabangayi;Wadjabangayi
AUS;Q408;Q63339969;Birrpayi;Austrália;Australia;Birrpayi;Birrpayi
AUS;Q408;Q63340189;Yandjibara;Austrália;Australia;Yandjibara;Yandjibara
AUS;Q408;Q63341096;Yiningayi;Austrália;Australia;Yiningayi;Yiningayi
AUS;Q408;Q63341274;Yatay;Austrália;Australia;Yatay;Yatay
AUS;Q408;Q63348560;Dhuwaya;Austrália;Australia;Dhuwaya;Dhuwaya
AUS;Q408;Q63537289;Jaitmatang;Austrália;Australia;Jaitmatang;Jaitmatang
AUS;Q408;df76b32e9bc48bfa4e57461b6d9cc860;http://www.wikidata.org/.well-known/genid/df76b32e9bc48bfa4e57461b6d9cc860;Austrália;Australia;;
AUS;Q408;Q10550697;Kuuku Ya'u;Austrália;Australia;Kuuku Ya'u;Kuuku Ya'u
AUS;Q408;Q10551249;Kwini;Austrália;Australia;Kwini;Kwini
AUS;Q408;Q10575155;Matngele;Austrália;Australia;Matngele;Matngele
AUS;Q408;Q10576338;Mandandanyi;Austrália;Australia;Mandandanyi;Mandandanyi
AUS;Q408;Q10576387;Mangerr;Austrália;Australia;Mangerr;Mangerr
AUS;Q408;Q10577017;Margany;Austrália;Australia;Margany;Margany
AUS;Q408;Q10577273;Maridan;Austrália;Australia;Maridan;Maridan
AUS;Q408;Q10577274;Maridjabin;Austrália;Australia;Maridjabin;Maridjabin
AUS;Q408;Q10577424;Marimanindji;Austrália;Australia;Marimanindji;Marimanindji
AUS;Q408;Q10577443;Maringarr;Austrália;Australia;Maringarr;Maringarr
AUS;Q408;Q10577501;Mariyedi;Austrália;Australia;Mariyedi;Mariyedi
AUS;Q408;Q10577724;Marriammu;Austrália;Australia;Marriammu;Marriammu
AUS;Q408;Q10577823;Marti Ke;Austrália;Australia;Marti Ke;Marti Ke
AUS;Q408;Q10586712;Miwa;Austrália;Australia;Miwa;Miwa
AUS;Q408;Q10590149;Muluridyi;Austrália;Australia;Muluridyi;Muluridyi
AUS;Q408;Q10600380;Ngarinman;Austrália;Australia;Ngarinman;Ngarinman
AUS;Q408;Q10600396;Nhuwala;Austrália;Australia;Nhuwala;Nhuwala
AUS;Q408;Q10604066;Nukunu;Austrália;Australia;Nukunu;Nukunu
AUS;Q408;Q10604331;Nyangga;Austrália;Australia;Nyangga;Nyangga
AUS;Q408;Q10631925;Pini;Austrália;Australia;Pini;Pini
AUS;Q408;Q10631927;Pinigura;Austrália;Australia;Pinigura;Pinigura
AUS;Q408;Q10632026;Pintiini;Austrália;Australia;Pintiini;Pintiini
AUS;Q408;Q10632195;Pirlatapa;Austrália;Australia;Pirlatapa;Pirlatapa
AUS;Q408;Q10706951;Tyaraity;Austrália;Australia;Tyaraity;Tyaraity
AUS;Q408;Q10710522;Urningangg;Austrália;Australia;Urningangg;Urningangg
AUS;Q408;Q10719025;Wadjigu;Austrália;Australia;Wadjigu;Wadjigu
AUS;Q408;Q10719110;Wakka Wakka;Austrália;Australia;Wakka Wakka;Wakka Wakka
AUS;Q408;Q10719289;Wariyangga;Austrália;Australia;Wariyangga;Wariyangga
AUS;Q408;Q10720035;Wik-Epa;Austrália;Australia;Wik-Epa;Wik-Epa
AUS;Q408;Q10720036;Wik-Iiyanh;Austrália;Australia;Wik-Iiyanh;Wik-Iiyanh
AUS;Q408;Q10720037;Wik-Keyangan;Austrália;Australia;Wik-Keyangan;Wik-Keyangan
AUS;Q408;Q10720039;Wik-Me'anha;Austrália;Australia;Wik-Me'anha;Wik-Me'anha
AUS;Q408;Q10720045;Wikngenchera;Austrália;Australia;Wikngenchera;Wikngenchera
AUS;Q408;Q10720050;Wilawila;Austrália;Australia;Wilawila;Wilawila
AUS;Q408;Q10723405;Língua nhangu;Austrália;Australia;Língua nhangu;Nhangu
AUS;Q408;Q10723416;Yangman;Austrália;Australia;Yangman;Yangman
AUS;Q408;Q10723454;Yawarawarga;Austrália;Australia;Yawarawarga;Yawarawarga
AUS;Q408;Q10723541;Yindjilandji;Austrália;Australia;Yindjilandji;Yindjilandji
AUS;Q408;Q10728232;Eastern Arrernte;Austrália;Australia;Eastern Arrernte;Eastern Arrernte
AUS;Q408;Q12645549;Western Arrarnta;Austrália;Australia;Western Arrarnta;Western Arrarnta
AUS;Q408;Q12953954;Umpila;Austrália;Australia;Umpila;Umpila
AUS;Q408;Q13553748;Djauan;Austrália;Australia;Djauan;Djauan
AUS;Q408;Q13586632;Kariyarra;Austrália;Australia;Kariyarra;Kariyarra
AUS;Q408;Q13591127;Narungga;Austrália;Australia;Narungga;Narungga
AUS;Q408;Q13591670;Wulna;Austrália;Australia;Wulna;Wulna
AUS;Q408;Q16111302;Andajin;Austrália;Australia;Andajin;Andajin
AUS;Q408;Q16112737;Ayerrerenge;Austrália;Australia;Ayerrerenge;Ayerrerenge
AUS;Q408;Q16211970;Yolŋu Sign Language;Austrália;Australia;Yolŋu Sign Language;Yolŋu Sign Language
AUS;Q408;Q16334334;Língua Yugambeh;Austrália;Australia;Língua Yugambeh;Yugambeh
AUS;Q408;Q16825981;Aghu Tharrnggala;Austrália;Australia;Aghu Tharrnggala;Aghu Tharrnggala
AUS;Q408;Q16841801;Bigambal;Austrália;Australia;Bigambal;Bigambal
AUS;Q408;Q16891606;Nimanburru;Austrália;Australia;Nimanburru;Nimanburru
AUS;Q408;Q16897028;Ngadjuri;Austrália;Australia;Ngadjuri;Ngadjuri
AUS;Q408;Q16905490;Tagalaka;Austrália;Australia;Tagalaka;Tagalaka
AUS;Q408;Q16919427;Nyiyaparli;Austrália;Australia;Nyiyaparli;Nyiyaparli
AUS;Q408;Q16920653;Ngayawung;Austrália;Australia;Ngayawung;Ngayawung
AUS;Q408;Q16954400;Darumbal;Austrália;Australia;Darumbal;Darumbal
AUS;Q408;Q16960599;Dhungaloo;Austrália;Australia;Dhungaloo;Dhungaloo
AUS;Q408;Q16978087;Pirriya;Austrália;Australia;Pirriya;Pirriya
AUS;Q408;Q16979305;Turrubal;Austrália;Australia;Turrubal;Turrubal
AUS;Q408;Q17059380;Yirandhali;Austrália;Australia;Yirandhali;Yirandhali
AUS;Q408;Q18472819;Língua wemba wemba;Austrália;Australia;Língua wemba wemba;Wemba Wemba
AUS;Q408;Q18650060;Manda;Austrália;Australia;Manda;Manda
AUS;Q408;Q20050850;Dhuwal;Austrália;Australia;Dhuwal;Dhuwal
AUS;Q408;Q22893424;Mineng;Austrália;Australia;Mineng;Mineng
AUS;Q408;Q22918391;Bibbulman;Austrália;Australia;Bibbulman;Bibbulman
AUS;Q408;Q24090240;Miriwoong Sign Language;Austrália;Australia;Miriwoong Sign Language;Miriwoong Sign Language
AUS;Q408;Q31722921;Yawijibaya;Austrália;Australia;Yawijibaya;Yawijibaya
AUS;Q408;Q31752631;Butchulla;Austrália;Australia;Butchulla;Butchulla
AUS;Q408;Q32571318;Nhirrpi;Austrália;Australia;Nhirrpi;Nhirrpi
AUS;Q408;Q33060509;Ngantangarra;Austrália;Australia;Ngantangarra;Ngantangarra
AUS;Q408;Q33060513;Mayawali;Austrália;Australia;Mayawali;Mayawali
AUS;Q408;Q33060526;Punthamara;Austrália;Australia;Punthamara;Punthamara
AUS;Q408;Q33060533;Wangkayutyuru;Austrália;Australia;Wangkayutyuru;Wangkayutyuru
AUS;Q408;Q33061540;Yarluyandi;Austrália;Australia;Yarluyandi;Yarluyandi
AUS;Q408;Q33087049;Nganakarti;Austrália;Australia;Nganakarti;Nganakarti
AUS;Q408;Q33103591;Pinjarup;Austrália;Australia;Pinjarup;Pinjarup
AUS;Q408;Q33110152;Thiin;Austrália;Australia;Thiin;Thiin
AUS;Q408;Q33110188;Wajuk;Austrália;Australia;Wajuk;Wajuk
AUS;Q408;Q34295800;Arakwal;Austrália;Australia;Arakwal;Arakwal
AUS;Q408;Q46264708;Yardliyawarra;Austrália;Australia;Yardliyawarra;Yardliyawarra
AUS;Q408;Q47004719;Língua mayi-kulan;Austrália;Australia;Língua mayi-kulan;Mayi-Kulan
AUS;Q408;Q47004724;Mayi-Yapi;Austrália;Australia;Mayi-Yapi;Mayi-Yapi
AUS;Q408;Q47004730;Mayi-Thakurti;Austrália;Australia;Mayi-Thakurti;Mayi-Thakurti
AUS;Q408;Q47004732;Wunumara;Austrália;Australia;Wunumara;Wunumara
AUS;Q408;Q48987680;Githabul;Austrália;Australia;Githabul;Githabul
AUS;Q408;Q49929396;Malyangapa;Austrália;Australia;Malyangapa;Malyangapa
AUS;Q408;Q49929872;Wadikali;Austrália;Australia;Wadikali;Wadikali
AUS;Q408;Q50207890;Dadi Dadi;Austrália;Australia;Dadi Dadi;Dadi Dadi
AUS;Q408;Q50934920;Golpa;Austrália;Australia;Golpa;Golpa
AUS;Q408;Q52008172;Garingbal;Austrália;Australia;Garingbal;Garingbal
AUS;Q408;Q55254102;Koko Babangk;Austrália;Australia;Koko Babangk;Koko Babangk
AUS;Q408;Q56525223;Nari Nari;Austrália;Australia;Nari Nari;Nari Nari
AUS;Q408;Q56809601;Olkol;Austrália;Australia;Olkol;Olkol
AUS;Q408;Q56825017;Lanima;Austrália;Australia;Lanima;Lanima
AUS;Q408;Q57337359;Karenggapa;Austrália;Australia;Karenggapa;Karenggapa
AUS;Q408;Q57783910;Wotjobaluk;Austrália;Australia;Wotjobaluk;Wotjobaluk
AUS;Q408;Q60611652;Gundungurra;Austrália;Australia;Gundungurra;Gundungurra
AUS;Q408;Q61676882;Kurnai;Austrália;Australia;Kurnai;Kurnai
AUS;Q408;Q61951665;Yan-nhaŋu Sign Language;Austrália;Australia;Yan-nhaŋu Sign Language;Yan-nhaŋu Sign Language
AUT;Q40;Q188;alemão;Áustria;Austria;alemão;German
AUT;Q40;Q6654;croata;Áustria;Austria;croata;Croatian
AUT;Q40;Q9063;língua eslovena;Áustria;Austria;língua eslovena;Slovene
AUT;Q40;Q9067;húngaro;Áustria;Austria;húngaro;Hungarian
AUT;Q40;Q29540;bávaro;Áustria;Austria;bávaro;Bavarian
AUT;Q40;Q35357;Burgenland Croatian;Áustria;Austria;Burgenland Croatian;Burgenland Croatian
AUT;Q40;Q36668;língua de sinais austríaca;Áustria;Austria;língua de sinais austríaca;Austrian Sign Language
AUT;Q40;Q131339;Alemânico;Áustria;Austria;Alemânico;Alemannic
AUT;Q40;Q306626;alemão austríaco;Áustria;Austria;alemão austríaco;Austrian German
AUT;Q40;Q387066;suíço-alemão;Áustria;Austria;suíço-alemão;Swiss German
AUT;Q40;Q680517;Walser German;Áustria;Austria;Walser German;Walser German
AZE;Q227;Q7737;russo;Azerbaijão;Azerbaijan;russo;Russian
AZE;Q227;Q8785;língua arménia;Azerbaijão;Azerbaijan;língua arménia;Armenian
AZE;Q227;Q29561;Língua ávara;Azerbaijão;Azerbaijan;Língua ávara;Avar
AZE;Q227;Q31746;Língua lezgui;Azerbaijão;Azerbaijan;Língua lezgui;Lezgian
AZE;Q227;Q34318;Língua talish;Azerbaijão;Azerbaijan;Língua talish;Talysh
AZE;Q227;Q35278;Língua khinalug;Azerbaijão;Azerbaijan;Língua khinalug;Khinalug
AZE;Q227;Q35397;Língua budukh;Azerbaijão;Azerbaijan;Língua budukh;Budukh
AZE;Q227;Q36163;curmânji;Azerbaijão;Azerbaijan;curmânji;Kurmanji
AZE;Q227;Q36757;Língua rutul;Azerbaijão;Azerbaijan;Língua rutul;Rutulian
AZE;Q227;Q36853;Língua tsakhur;Azerbaijão;Azerbaijan;Língua tsakhur;Tsakhur
AZE;Q227;Q36867;Língua udi;Azerbaijão;Azerbaijan;Língua udi;Udi
AZE;Q227;Q56489;Língua tat;Azerbaijão;Azerbaijan;Língua tat;Tat
AZE;Q227;Q791623;Pannonian Avar;Azerbaijão;Azerbaijan;Pannonian Avar;Pannonian Avar
AZE;Q227;Q3515311;North Azerbaijani;Azerbaijão;Azerbaijan;North Azerbaijani;North Azerbaijani
AZE;Q227;Q4906894;Iranian Khalaj;Azerbaijão;Azerbaijan;Iranian Khalaj;Iranian Khalaj
BDI;Q967;Q150;francês;Burundi;Burundi;francês;French
BDI;Q967;Q33583;Língua kirundi;Burundi;Burundi;Língua kirundi;Kirundi
BDI;Q967;Q3197533;Swahili;Burundi;Burundi;Swahili;Swahili
BEL;Q31;Q150;francês;Bélgica;Belgium;francês;French
BEL;Q31;Q188;alemão;Bélgica;Belgium;alemão;German
BEL;Q31;Q7411;neerlandês;Bélgica;Belgium;neerlandês;Dutch
BEL;Q31;Q8641;língua iídiche;Bélgica;Belgium;língua iídiche;Yiddish
BEL;Q31;Q9051;língua luxemburguesa;Bélgica;Belgium;língua luxemburguesa;Luxembourgish
BEL;Q31;Q33282;língua gestual alemã;Bélgica;Belgium;língua gestual alemã;German Sign Language
BEL;Q31;Q34024;picardo;Bélgica;Belgium;picardo;Picard
BEL;Q31;Q34147;Flamengo;Bélgica;Belgium;Flamengo;Flemish
BEL;Q31;Q34219;valão;Bélgica;Belgium;valão;Walloon
BEL;Q31;Q100103;West Flemish;Bélgica;Belgium;West Flemish;West Flemish
BEL;Q31;Q102172;língua limburguesa;Bélgica;Belgium;língua limburguesa;Limburgish
BEL;Q31;Q151156;Low Dietsch dialects;Bélgica;Belgium;Low Dietsch dialects;Low Dietsch dialects
BEL;Q31;Q430018;Língua champanhesa;Bélgica;Belgium;Língua champanhesa;Champenois
BEL;Q31;Q671198;loreno;Bélgica;Belgium;loreno;Lorrain
BEL;Q31;Q815549;francês belga;Bélgica;Belgium;francês belga;Belgian French
BEL;Q31;Q1404296;Belgian Dutch;Bélgica;Belgium;Belgian Dutch;Belgian Dutch
BEL;Q31;Q1793299;Sinte Romani;Bélgica;Belgium;Sinte Romani;Sinte Romani
BEL;Q31;Q2107617;Flemish Sign Language;Bélgica;Belgium;Flemish Sign Language;Flemish Sign Language
BEL;Q31;Q2668371;Brusselian;Bélgica;Belgium;Brusselian;Brusselian
BEL;Q31;Q3217332;French Belgian Sign Language;Bélgica;Belgium;French Belgian Sign Language;French Belgian Sign Language
BEN;Q962;Q150;francês;Benim;Benin;francês;French
BEN;Q962;Q33291;Língua fon;Benim;Benin;Língua fon;Fon
BEN;Q962;Q33450;Língua gen;Benim;Benin;Língua gen;Gen
BEN;Q962;Q33606;Língua ife;Benim;Benin;Língua ife;Ifè
BEN;Q962;Q34311;Língua iorubá;Benim;Benin;Língua iorubá;Yoruba
BEN;Q962;Q34733;Aguna;Benim;Benin;Aguna;Aguna
BEN;Q962;Q34838;Língua anii;Benim;Benin;Língua anii;Anii
BEN;Q962;Q34841;Ayizo;Benim;Benin;Ayizo;Ayizo
BEN;Q962;Q34845;Língua chakosi;Benim;Benin;Língua chakosi;Anufo
BEN;Q962;Q34889;Língua bariba;Benim;Benin;Língua bariba;Bariba
BEN;Q962;Q34961;Berba;Benim;Benin;Berba;Berba
BEN;Q962;Q34983;Boko;Benim;Benin;Boko;Boko
BEN;Q962;Q35035;Língua aja;Benim;Benin;Língua aja;Adja
BEN;Q962;Q35164;Dendi;Benim;Benin;Dendi;Dendi
BEN;Q962;Q35186;Língua tammari;Benim;Benin;Língua tammari;Tammari
BEN;Q962;Q35474;Língua gourmanchema;Benim;Benin;Língua gourmanchema;Gourmanchéma
BEN;Q962;Q35475;kabiyé;Benim;Benin;kabiyé;Kabiye
BEN;Q962;Q35652;Lama;Benim;Benin;Lama;Lama
BEN;Q962;Q35770;Mahi;Benim;Benin;Mahi;Mahi
BEN;Q962;Q35888;Ngangam;Benim;Benin;Ngangam;Ngangam
BEN;Q962;Q35913;Yobe;Benim;Benin;Yobe;Yobe
BEN;Q962;Q36042;Northern Nago;Benim;Benin;Northern Nago;Northern Nago
BEN;Q962;Q36047;Língua mocolé;Benim;Benin;Língua mocolé;Mokole
BEN;Q962;Q36531;Língua tem;Benim;Benin;Língua tem;Tem
BEN;Q962;Q36887;Pherá;Benim;Benin;Pherá;Pherá
BEN;Q962;Q36893;Yom;Benim;Benin;Yom;Yom
BEN;Q962;Q36924;Phla;Benim;Benin;Phla;Phla
BEN;Q962;Q36987;Waci;Benim;Benin;Waci;Waci
BEN;Q962;Q56475;Língua haúça;Benim;Benin;Língua haúça;Hausa
BEN;Q962;Q3070731;Nateni;Benim;Benin;Nateni;Nateni
BEN;Q962;Q3111668;Gun;Benim;Benin;Gun;Gun
BEN;Q962;Q3258739;Lukpa;Benim;Benin;Lukpa;Lukpa
BEN;Q962;Q3530330;Tofin;Benim;Benin;Tofin;Tofin
BEN;Q962;Q3913304;Kyenga;Benim;Benin;Kyenga;Kyenga
BEN;Q962;Q4286473;Mbelime;Benim;Benin;Mbelime;Mbelime
BEN;Q962;Q5465566;Língua foodo;Benim;Benin;Língua foodo;Foodo
BEN;Q962;Q7428892;Saxwe;Benim;Benin;Saxwe;Saxwe
BEN;Q962;Q7958576;Língua waama;Benim;Benin;Língua waama;Waama
BEN;Q962;Q11008162;Tchumbuli;Benim;Benin;Tchumbuli;Tchumbuli
BEN;Q962;Q11009194;Notre;Benim;Benin;Notre;Notre
BEN;Q962;Q12952405;Ede Ica;Benim;Benin;Ede Ica;Ede Ica
BEN;Q962;Q12952406;Ede Ije;Benim;Benin;Ede Ije;Ede Ije
