iso3,country,role,person,person_qid,start,end,party,end_cause
CHE,Suíça,head_of_government,Nello Celio,Q118196,1972-01-01T00:00:00Z,1972-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_government,Roger Bonvin,Q115536,1973-01-01T00:00:00Z,1973-12-31T00:00:00Z,Partido Democrata Cristão,
CHE,Suíça,head_of_government,Ernst Brugger,Q118227,1974-01-01T00:00:00Z,1974-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_government,Pierre Graber,Q120363,1975-01-01T00:00:00Z,1975-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Rudolf Gnägi,Q115533,1976-01-01T00:00:00Z,1976-12-31T00:00:00Z,SVP | UDC,
CHE,Suíça,head_of_government,Kurt Furgler,Q115600,1977-01-01T00:00:00Z,1977-12-31T00:00:00Z,Partido Democrata Cristão,
CHE,Suíça,head_of_government,Willy Ritschard,Q115546,1978-01-01T00:00:00Z,1978-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Hans Hürlimann,Q118178,1979-01-01T00:00:00Z,1979-12-31T00:00:00Z,Partido Democrata Cristão,
CHE,Suíça,head_of_government,Georges-André Chevallaz,Q118201,1980-01-01T00:00:00Z,1980-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_government,Kurt Furgler,Q115600,1981-12-31T00:00:00Z,1981-12-31T00:00:00Z,Partido Democrata Cristão,
CHE,Suíça,head_of_government,Fritz Honegger,Q118218,1982-01-01T00:00:00Z,1982-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_government,Pierre Aubert,Q115581,1983-01-01T00:00:00Z,1983-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Leon Schlumpf,Q558027,1984-01-01T00:00:00Z,1984-12-31T00:00:00Z,SVP | UDC,
CHE,Suíça,head_of_government,Kurt Furgler,Q115600,1985-01-01T00:00:00Z,1985-12-31T00:00:00Z,Partido Democrata Cristão,
CHE,Suíça,head_of_government,Alphons Egli,Q118250,1986-01-01T00:00:00Z,1986-12-31T00:00:00Z,Partido Democrata Cristão,
CHE,Suíça,head_of_government,Pierre Aubert,Q115581,1987-01-01T00:00:00Z,1987-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Otto Stich,Q115538,1988-01-01T00:00:00Z,1988-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Jean-Pascal Delamuraz,Q115540,1989-01-01T00:00:00Z,1989-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_government,Arnold Koller,Q115559,1990-01-01T00:00:00Z,1990-12-31T00:00:00Z,Partido Democrata Cristão,
CHE,Suíça,head_of_government,Flavio Cotti,Q118199,1991-01-01T00:00:00Z,1991-12-31T00:00:00Z,Partido Democrata Cristão,
CHE,Suíça,head_of_government,René Felber,Q115611,1992-01-01T00:00:00Z,1992-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Adolf Ogi,Q115531,1993-01-01T00:00:00Z,1993-12-31T00:00:00Z,SVP | UDC,
CHE,Suíça,head_of_government,Otto Stich,Q115538,1994-01-01T00:00:00Z,1994-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Kaspar Villiger,Q605874,1995-01-01T00:00:00Z,1995-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_government,Jean-Pascal Delamuraz,Q115540,1996-01-01T00:00:00Z,1996-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_government,Arnold Koller,Q115559,1997-01-01T00:00:00Z,1997-12-31T00:00:00Z,Partido Democrata Cristão,
CHE,Suíça,head_of_government,Flavio Cotti,Q118199,1998-01-01T00:00:00Z,1998-12-31T00:00:00Z,Partido Democrata Cristão,
CHE,Suíça,head_of_government,Ruth Dreifuss,Q123902,1999-01-01T00:00:00Z,1999-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Adolf Ogi,Q115531,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z,SVP | UDC,
CHE,Suíça,head_of_government,Moritz Leuenberger,Q115520,2001-01-01T00:00:00Z,2001-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Kaspar Villiger,Q605874,2002-01-01T00:00:00Z,2002-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_government,Pascal Couchepin,Q115513,2003-01-01T00:00:00Z,2003-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_government,Joseph Deiss,Q123823,2004-01-01T00:00:00Z,2004-12-31T00:00:00Z,Partido Democrata Cristão,
CHE,Suíça,head_of_government,Samuel Schmid,Q115841,2005-01-01T00:00:00Z,2005-12-31T00:00:00Z,Conservative Democratic Party of Switzerland,
CHE,Suíça,head_of_government,Moritz Leuenberger,Q115520,2006-01-01T00:00:00Z,2006-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Micheline Calmy-Rey,Q122377,2007-01-01T00:00:00Z,2007-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Pascal Couchepin,Q115513,2008-01-01T00:00:00Z,2008-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_government,Hans-Rudolf Merz,Q122275,2009-01-01T00:00:00Z,2009-12-31T00:00:00Z,FDP | PRD | PLR,
CHE,Suíça,head_of_government,Doris Leuthard,Q115442,2010-01-01T00:00:00Z,2010-12-31T00:00:00Z,Partido Democrata Cristão,
CHE,Suíça,head_of_government,Micheline Calmy-Rey,Q122377,2011-01-01T00:00:00Z,2011-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Eveline Widmer-Schlumpf,Q162767,2012-01-01T00:00:00Z,2012-12-31T00:00:00Z,Conservative Democratic Party of Switzerland,
CHE,Suíça,head_of_government,Ueli Maurer,Q123979,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,SVP | UDC,
CHE,Suíça,head_of_government,Didier Burkhalter,Q58280,2014-01-01T00:00:00Z,2014-12-31T00:00:00Z,FDP | PLR,
CHE,Suíça,head_of_government,Simonetta Sommaruga,Q122991,2015-01-01T00:00:00Z,2015-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Johann Schneider-Ammann,Q380063,2016-01-01T00:00:00Z,2016-12-31T00:00:00Z,FDP | PRD | PLR,
CHE,Suíça,head_of_government,Doris Leuthard,Q115442,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z,Partido Democrata Cristão,
CHE,Suíça,head_of_government,Alain Berset,Q123939,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Ueli Maurer,Q123979,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z,SVP | UDC,
CHE,Suíça,head_of_government,Simonetta Sommaruga,Q122991,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Guy Parmelin,Q121160,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z,SVP | UDC,
CHE,Suíça,head_of_government,Ignazio Cassis,Q117254,2022-01-01T00:00:00Z,2023-01-01T00:00:00Z,FDP | PLR,
CHE,Suíça,head_of_government,Alain Berset,Q123939,2023-01-01T00:00:00Z,2024-01-01T00:00:00Z,SP | PS,
CHE,Suíça,head_of_government,Viola Amherd,Q120917,2024-01-01T00:00:00Z,2024-12-31T00:00:00Z,The Centre,
CHE,Suíça,head_of_government,Karin Keller-Sutter,Q115881,2025-01-01T00:00:00Z,,FDP | PLR,
CHE,Suíça,head_of_state,Conselho Federal,Q30917,,,,
CHE,Suíça,head_of_state,Roger Bonvin,Q115536,,,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Arnold Koller,Q115559,,,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Ernst Wetter,Q115566,,,FDP | PRD,
CHE,Suíça,head_of_state,Hans Schaffner,Q115618,,,FDP | PRD,
CHE,Suíça,head_of_state,Constant Fornerod,Q116978,,,FDP | PRD,
CHE,Suíça,head_of_state,Karl Schenk,Q116992,,,FDP | PRD,
CHE,Suíça,head_of_state,Numa Droz,Q117001,,,FDP | PRD,
CHE,Suíça,head_of_state,Ludwig Forrer,Q118183,,,FDP | PRD,
CHE,Suíça,head_of_state,Nello Celio,Q118196,,,FDP | PRD,
CHE,Suíça,head_of_state,Louis Perrier,Q118209,,,FDP | PRD,
CHE,Suíça,head_of_state,Eugène Ruffy,Q118215,,,FDP | PRD,
CHE,Suíça,head_of_state,Fritz Honegger,Q118218,,,FDP | PRD,
CHE,Suíça,head_of_state,Ernst Brugger,Q118227,,,FDP | PRD,
CHE,Suíça,head_of_state,Robert Haab,Q118229,,,FDP | PRD,
CHE,Suíça,head_of_state,Ludwig von Moos,Q118260,,,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Robert Comtesse,Q118264,,,FDP | PRD,
CHE,Suíça,head_of_state,Hermann Obrecht,Q118279,,,FDP | PRD,
CHE,Suíça,head_of_state,Fridolin Anderwert,Q118276,,,FDP | PRD,
CHE,Suíça,head_of_state,Paul Chaudet,Q118284,,,FDP | PRD,
CHE,Suíça,head_of_state,Giuseppe Lepori,Q123596,,,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Marc-Emile Ruchet,Q124106,,,FDP | PRD,
CHE,Suíça,head_of_state,Enrico Celio,Q167080,,,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Jean-Jacques Challet-Venel,Q167340,,,FDP | PRD,
CHE,Suíça,head_of_state,Camille Decoppet,Q205255,,,FDP | PRD,
CHE,Suíça,head_of_state,Adolf Deucher,Q361258,,,FDP | PRD,
CHE,Suíça,head_of_state,Johann Jakob Scherer,Q545370,,,FDP | PRD,
CHE,Suíça,head_of_state,Ernst Brenner,Q546077,,,FDP | PRD,
CHE,Suíça,head_of_state,Josef Zemp,Q546091,,,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Henri Druey,Q558071,,,FDP | PRD,
CHE,Suíça,head_of_state,Giuseppe Motta,Q559892,,,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Paul Cérésole,Q641957,,,FDP | PRD,
CHE,Suíça,head_of_state,Rodolphe Rubattel,Q661957,,,FDP | PRD,
CHE,Suíça,head_of_state,Bernhard Hammer,Q662005,,,FDP | PRD,
CHE,Suíça,head_of_state,Max Petitpierre,Q664453,,,FDP | PRD,
CHE,Suíça,head_of_state,Eugène Borel,Q667709,,,FDP | PRD,
CHE,Suíça,head_of_state,Arthur Hoffmann,Q667758,,,FDP | PRD,
CHE,Suíça,head_of_state,Thomas Holenstein,Q667770,,,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Jean-Marie Musy,Q674180,,,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Victor Ruffy,Q678568,,,FDP | PRD,
CHE,Suíça,head_of_state,Giovanni Battista Pioda,Q678681,,,FDP | PRD,
CHE,Suíça,head_of_state,Friedrich Frey-Herosé,Q55035119,,,FDP | PRD,
CHE,Suíça,head_of_state,Otto Stich,Q115538,,,SP | PS,
CHE,Suíça,head_of_state,Max Weber,Q367391,,,SP | PS,
CHE,Suíça,head_of_state,Eduard von Steiger,Q546965,,,SVP | UDC,
CHE,Suíça,head_of_state,Jonas Furrer,Q380083,1848-01-01T00:00:00Z,1861-01-01T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Josef Munzinger,Q117017,1848-11-16T00:00:00Z,1855-02-06T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Ulrich Ochsenbein,Q558011,1848-11-16T00:00:00Z,1854-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Wilhelm Matthias Naeff,Q558064,1848-11-16T00:00:00Z,1875-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Stefano Franscini,Q559604,1848-11-16T00:00:00Z,1857-07-19T00:00:00Z,FDP | PRD,morte em funções
CHE,Suíça,head_of_state,Jakob Stämpfli,Q662344,1854-12-06T00:00:00Z,1863-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Melchior Josef Martin Knüsel,Q662013,1855-07-14T00:00:00Z,1875-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Jakob Dubs,Q116973,1861-07-30T00:00:00Z,1872-05-28T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Emil Welti,Q116957,1867-01-01T00:00:00Z,1891-01-01T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Joachim Heer,Q729017,1875-01-01T00:00:00Z,1878-01-01T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Louis Ruchonnet,Q662039,1875-12-10T00:00:00Z,1893-09-14T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Simeon Bavier,Q662331,1878-12-10T00:00:00Z,1883-01-05T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Wilhelm Hertenstein,Q661989,1879-03-21T00:00:00Z,1888-11-27T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Walter Hauser,Q693588,1888-01-01T00:00:00Z,1902-01-01T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Emil Frey,Q118257,1891-01-01T00:00:00Z,1897-03-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Adrien Lachenal,Q377118,1892-01-01T00:00:00Z,1899-01-01T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Eduard Müller,Q115616,1895-08-16T00:00:00Z,1919-11-09T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Josef Anton Schobinger,Q869680,1908-01-01T00:00:00Z,1911-01-01T00:00:00Z,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Edmund Schulthess,Q118243,1912-07-18T00:00:00Z,1935-04-15T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Felix Calonder,Q664398,1913-01-01T00:00:00Z,1920-01-01T00:00:00Z,FDP | PRD | PLR,
CHE,Suíça,head_of_state,Gustave Ador,Q115592,1917-06-26T00:00:00Z,1919-12-31T00:00:00Z,Liberal Party of Switzerland,
CHE,Suíça,head_of_state,Ernest Chuard,Q118239,1919-12-11T00:00:00Z,1928-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Karl Scheurer,Q118187,1920-01-01T00:00:00Z,1929-11-14T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Heinrich Häberlin,Q118222,1920-02-12T00:00:00Z,1934-04-30T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Marcel Pilet-Golaz,Q115803,1928-12-13T00:00:00Z,1944-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Rudolf Minger,Q115808,1929-12-12T00:00:00Z,1940-12-31T00:00:00Z,"Party of Farmers, Traders and Independents",
CHE,Suíça,head_of_state,Albert Meyer,Q115584,1930-01-01T00:00:00Z,1938-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Johannes Baumann,Q118266,1934-01-01T00:00:00Z,1940-01-01T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Philipp Etter,Q532343,1934-01-01T00:00:00Z,1959-01-01T00:00:00Z,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Walter Stampfli,Q205316,1940-08-01T00:00:00Z,1947-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Karl Kobelt,Q115579,1940-12-10T00:00:00Z,1954-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Ernst Nobs,Q115561,1944-01-01T00:00:00Z,1951-01-01T00:00:00Z,SP | PS,
CHE,Suíça,head_of_state,Josef Escher,Q118248,1950-09-14T00:00:00Z,1954-12-09T00:00:00Z,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Markus Feldmann,Q550199,1951-12-13T00:00:00Z,1958-11-03T00:00:00Z,SVP | UDC,
CHE,Suíça,head_of_state,Hans Streuli,Q664369,1954-01-01T00:00:00Z,1959-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Friedrich Traugott Wahlen,Q663178,1958-12-11T00:00:00Z,1965-12-31T00:00:00Z,SVP | UDC,
CHE,Suíça,head_of_state,Hans-Peter Tschudi,Q115548,1959-12-17T00:00:00Z,1973-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_state,Willy Spühler,Q115622,1959-12-17T00:00:00Z,1970-01-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_state,Jean Bourgknecht,Q116107,1960-01-01T00:00:00Z,1962-09-30T00:00:00Z,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Rudolf Gnägi,Q115533,1965-12-08T00:00:00Z,1979-12-31T00:00:00Z,SVP | UDC,
CHE,Suíça,head_of_state,Pierre Graber,Q120363,1969-12-10T00:00:00Z,1978-01-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_state,Kurt Furgler,Q115600,1971-12-08T00:00:00Z,1986-12-31T00:00:00Z,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Georges-André Chevallaz,Q118201,1973-01-01T00:00:00Z,1983-01-01T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Willy Ritschard,Q115546,1973-12-05T00:00:00Z,1983-10-16T00:00:00Z,SP | PS,
CHE,Suíça,head_of_state,Hans Hürlimann,Q118178,1974-01-01T00:00:00Z,1982-01-01T00:00:00Z,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Pierre Aubert,Q115581,1977-12-07T00:00:00Z,1987-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_state,Leon Schlumpf,Q558027,1979-12-05T00:00:00Z,1987-12-31T00:00:00Z,SVP | UDC,
CHE,Suíça,head_of_state,Alphons Egli,Q118250,1982-12-08T00:00:00Z,1986-12-31T00:00:00Z,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Rudolf Friedrich,Q118282,1982-12-08T00:00:00Z,1984-10-20T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Jean-Pascal Delamuraz,Q115540,1983-12-07T00:00:00Z,1998-03-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Elisabeth Kopp,Q122063,1984-10-02T00:00:00Z,1989-01-12T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Flavio Cotti,Q118199,1987-01-01T00:00:00Z,1999-04-30T00:00:00Z,Christian Democratic People's Party,
CHE,Suíça,head_of_state,René Felber,Q115611,1987-01-01T00:00:00Z,1993-01-01T00:00:00Z,SP | PS,
CHE,Suíça,head_of_state,Adolf Ogi,Q115531,1988-01-01T00:00:00Z,2000-12-31T00:00:00Z,SVP | UDC,
CHE,Suíça,head_of_state,Kaspar Villiger,Q605874,1989-02-01T00:00:00Z,2003-12-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Ruth Dreifuss,Q123902,1993-04-01T00:00:00Z,2002-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_state,Moritz Leuenberger,Q115520,1995-10-01T00:00:00Z,2010-10-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_state,Pascal Couchepin,Q115513,1998-04-01T00:00:00Z,2009-10-31T00:00:00Z,FDP | PRD,
CHE,Suíça,head_of_state,Joseph Deiss,Q123823,1999-04-01T00:00:00Z,2006-07-31T00:00:00Z,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Ruth Metzler-Arnold,Q464007,1999-04-01T00:00:00Z,2003-12-31T00:00:00Z,Christian Democratic People's Party,
CHE,Suíça,head_of_state,Samuel Schmid,Q115841,2001-01-01T00:00:00Z,2008-12-31T00:00:00Z,Conservative Democratic Party of Switzerland,
CHE,Suíça,head_of_state,Micheline Calmy-Rey,Q122377,2003-01-01T00:00:00Z,2011-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_state,Hans-Rudolf Merz,Q122275,2003-12-10T00:00:00Z,2010-11-01T00:00:00Z,FDP | PRD | PLR,
CHE,Suíça,head_of_state,Hans-Rudolf Merz,Q122275,2003-12-10T00:00:00Z,2010-10-31T00:00:00Z,FDP | PRD | PLR,
CHE,Suíça,head_of_state,Christoph Blocher,Q123857,2003-12-10T00:00:00Z,2007-12-31T00:00:00Z,SVP | UDC,
CHE,Suíça,head_of_state,Hans-Rudolf Merz,Q122275,2004-01-01T00:00:00Z,2010-11-01T00:00:00Z,FDP | PRD | PLR,
CHE,Suíça,head_of_state,Hans-Rudolf Merz,Q122275,2004-01-01T00:00:00Z,2010-10-31T00:00:00Z,FDP | PRD | PLR,
CHE,Suíça,head_of_state,Christoph Blocher,Q123857,2004-01-01T00:00:00Z,2007-12-31T00:00:00Z,SVP | UDC,
CHE,Suíça,head_of_state,Doris Leuthard,Q115442,2006-08-01T00:00:00Z,2018-12-31T00:00:00Z,Christian Democratic People's Party,resignation of Doris Leuthard
CHE,Suíça,head_of_state,Eveline Widmer-Schlumpf,Q162767,2008-01-01T00:00:00Z,2015-12-31T00:00:00Z,Conservative Democratic Party of Switzerland,
CHE,Suíça,head_of_state,Ueli Maurer,Q123979,2009-01-01T00:00:00Z,2022-12-31T00:00:00Z,SVP | UDC,resignation of Ueli Maurer
CHE,Suíça,head_of_state,Didier Burkhalter,Q58280,2009-11-01T00:00:00Z,2017-11-01T00:00:00Z,FDP | PLR,
CHE,Suíça,head_of_state,Johann Schneider-Ammann,Q380063,2010-11-01T00:00:00Z,2018-12-31T00:00:00Z,FDP | PRD | PLR,
CHE,Suíça,head_of_state,Simonetta Sommaruga,Q122991,2010-11-01T00:00:00Z,2022-12-31T00:00:00Z,SP | PS,resignation of Simonetta Sommaruga
CHE,Suíça,head_of_state,Alain Berset,Q123939,2012-01-01T00:00:00Z,2023-12-31T00:00:00Z,SP | PS,
CHE,Suíça,head_of_state,Guy Parmelin,Q121160,2016-01-01T00:00:00Z,,SVP | UDC,
CHE,Suíça,head_of_state,Ignazio Cassis,Q117254,2017-11-01T00:00:00Z,,FDP | PLR,
CHE,Suíça,head_of_state,Viola Amherd,Q120917,2019-01-01T00:00:00Z,2025-03-31T00:00:00Z,The Centre,
CHE,Suíça,head_of_state,Karin Keller-Sutter,Q115881,2019-01-01T00:00:00Z,,FDP | PLR,
CHE,Suíça,head_of_state,Albert Rösti,Q119388,2023-01-01T00:00:00Z,,SVP | UDC,
CHE,Suíça,head_of_state,Elisabeth Baume-Schneider,Q121285,2023-01-01T00:00:00Z,,SP | PS,
CHE,Suíça,head_of_state,Beat Jans,Q813067,2024-01-01T00:00:00Z,,SP | PS,
CHE,Suíça,head_of_state,Martin Pfister,Q47551476,2025-04-01T00:00:00Z,,The Centre,
CHL,Chile,head_of_government,Gabriel Boric,Q16297876,2022-03-11T00:00:00Z,,Social Convergence,
CHL,Chile,head_of_government,Manuel Blanco Encalada,Q1331,1826-07-09T00:00:00Z,1826-09-09T00:00:00Z,Ind.,
CHL,Chile,head_of_government,Ramón Freire,Q1332,1827-02-15T00:00:00Z,1827-05-08T00:00:00Z,Liberal Party,
CHL,Chile,head_of_government,Francisco Antonio Pinto,Q1333,1829-10-19T00:00:00Z,1829-11-02T00:00:00Z,Pipiolos,
CHL,Chile,head_of_government,Francisco Ramón Vicuña Larraín,Q646382,1829-11-02T00:00:00Z,1829-12-07T00:00:00Z,liberalism,
CHL,Chile,head_of_government,José Tomás Ovalle,Q1709663,1830-04-01T00:00:00Z,1831-03-08T00:00:00Z,pelucones/conservadores,
CHL,Chile,head_of_government,José Joaquín Prieto Vial,Q1330,1831-09-18T00:00:00Z,1841-09-18T00:00:00Z,Conservative Party,
CHL,Chile,head_of_government,Manuel Bulnes Prieto,Q1329,1841-09-18T00:00:00Z,1851-09-18T00:00:00Z,Conservative Party,
CHL,Chile,head_of_government,Manuel Montt Torres,Q1328,1851-09-18T00:00:00Z,1861-09-18T00:00:00Z,Conservative Party,
CHL,Chile,head_of_government,José Joaquín Pérez,Q1327,1861-09-18T00:00:00Z,1871-09-18T00:00:00Z,National Party,
CHL,Chile,head_of_government,Federico Errázuriz Zañartu,Q1326,1871-09-18T00:00:00Z,1876-09-18T00:00:00Z,Liberal Party,
CHL,Chile,head_of_government,Aníbal Pinto,Q1324,1876-09-18T00:00:00Z,1881-09-18T00:00:00Z,Liberal Party,
CHL,Chile,head_of_government,Domingo Santa María,Q1323,1881-09-18T00:00:00Z,1886-09-18T00:00:00Z,Liberal Party,
CHL,Chile,head_of_government,José Manuel Balmaceda,Q1322,1886-09-18T00:00:00Z,1891-08-29T00:00:00Z,Liberal Party,
CHL,Chile,head_of_government,Jorge Montt,Q1320,1891-12-26T00:00:00Z,1896-09-18T00:00:00Z,Ind.,
CHL,Chile,head_of_government,Federico Errázuriz Echaurren,Q1319,1896-09-18T00:00:00Z,1901-07-12T00:00:00Z,Liberal Party,
CHL,Chile,head_of_government,Aníbal Zañartu,Q1318,1901-07-12T00:00:00Z,1901-09-18T00:00:00Z,Liberal Party,
CHL,Chile,head_of_government,Germán Riesco,Q1300,1901-09-18T00:00:00Z,1906-09-18T00:00:00Z,Liberal Party,
CHL,Chile,head_of_government,Pedro Montt,Q1298,1906-09-18T00:00:00Z,1910-08-16T00:00:00Z,National Party,
CHL,Chile,head_of_government,Elías Fernández Albano,Q557128,1910-08-16T00:00:00Z,1910-09-06T00:00:00Z,National Party,
CHL,Chile,head_of_government,Emiliano Figueroa Larraín,Q887497,1910-09-06T00:00:00Z,1910-12-23T00:00:00Z,Liberal Democratic Party,
CHL,Chile,head_of_government,Ramón Barros Luco,Q1294,1910-12-23T00:00:00Z,1915-12-23T00:00:00Z,Liberal Party,
CHL,Chile,head_of_government,Juan Luis Sanfuentes,Q857,1915-12-23T00:00:00Z,1920-12-23T00:00:00Z,Liberal Democratic Party,
CHL,Chile,head_of_government,Arturo Alessandri,Q848,1920-12-23T00:00:00Z,1924-09-12T00:00:00Z,Liberal Party,
CHL,Chile,head_of_government,Arturo Alessandri,Q848,1925-03-12T00:00:00Z,1925-10-01T00:00:00Z,Liberal Party,
CHL,Chile,head_of_government,Emiliano Figueroa Larraín,Q887497,1925-12-23T00:00:00Z,1927-05-10T00:00:00Z,Liberal Democratic Party,
CHL,Chile,head_of_government,Carlos Ibáñez del Campo,Q579,1927-07-21T00:00:00Z,1931-07-26T00:00:00Z,,
CHL,Chile,head_of_government,Juan Esteban Montero,Q879243,1931-12-04T00:00:00Z,1932-06-04T00:00:00Z,Radical Party,
CHL,Chile,head_of_government,Carlos Dávila,Q11970,1932-06-16T00:00:00Z,1932-07-08T00:00:00Z,Socialist Party of Chile,
