iso3,country,indicator,indicator_name,year,value
GEO,Georgia,SM.POP.TOTL,"Migrant stock, total",2024,81582.0
CUW,Curacao,SM.POP.TOTL,"Migrant stock, total",2024,80020.0
MMR,Myanmar,SM.POP.TOTL,"Migrant stock, total",2024,79052.0
SOM,"Somalia, Fed. Rep.",SM.POP.TOTL,"Migrant stock, total",2024,77972.0
NCL,New Caledonia,SM.POP.TOTL,"Migrant stock, total",2024,76738.0
MDV,Maldives,SM.POP.TOTL,"Migrant stock, total",2024,75099.0
ABW,Aruba,SM.POP.TOTL,"Migrant stock, total",2024,73494.0
LBR,Liberia,SM.POP.TOTL,"Migrant stock, total",2024,72423.0
BLZ,Belize,SM.POP.TOTL,"Migrant stock, total",2024,68706.0
BHS,"Bahamas, The",SM.POP.TOTL,"Migrant stock, total",2024,67285.0
TUN,Tunisia,SM.POP.TOTL,"Migrant stock, total",2024,63201.0
VIR,Virgin Islands (U.S.),SM.POP.TOTL,"Migrant stock, total",2024,56779.0
BTN,Bhutan,SM.POP.TOTL,"Migrant stock, total",2024,55705.0
GUY,Guyana,SM.POP.TOTL,"Migrant stock, total",2024,54175.0
SUR,Suriname,SM.POP.TOTL,"Migrant stock, total",2024,51902.0
LAO,Lao PDR,SM.POP.TOTL,"Migrant stock, total",2024,51446.0
PRK,"Korea, Dem. People's Rep.",SM.POP.TOTL,"Migrant stock, total",2024,50439.0
SLE,Sierra Leone,SM.POP.TOTL,"Migrant stock, total",2024,49997.0
AND,Andorra,SM.POP.TOTL,"Migrant stock, total",2024,48408.0
ALB,Albania,SM.POP.TOTL,"Migrant stock, total",2024,46377.0
PSS,Pacific island small states,SM.POP.TOTL,"Migrant stock, total",2024,45081.0
NIC,Nicaragua,SM.POP.TOTL,"Migrant stock, total",2024,43757.0
IMN,Isle of Man,SM.POP.TOTL,"Migrant stock, total",2024,43693.0
SLV,El Salvador,SM.POP.TOTL,"Migrant stock, total",2024,43342.0
LKA,Sri Lanka,SM.POP.TOTL,"Migrant stock, total",2024,40698.0
HND,Honduras,SM.POP.TOTL,"Migrant stock, total",2024,39901.0
MDG,Madagascar,SM.POP.TOTL,"Migrant stock, total",2024,38625.0
BRB,Barbados,SM.POP.TOTL,"Migrant stock, total",2024,35187.0
BIH,Bosnia and Herzegovina,SM.POP.TOTL,"Migrant stock, total",2024,34120.0
SWZ,Eswatini,SM.POP.TOTL,"Migrant stock, total",2024,33268.0
CYM,Cayman Islands,SM.POP.TOTL,"Migrant stock, total",2024,31935.0
PNG,Papua New Guinea,SM.POP.TOTL,"Migrant stock, total",2024,31171.0
ATG,Antigua and Barbuda,SM.POP.TOTL,"Migrant stock, total",2024,30473.0
SXM,Sint Maarten (Dutch part),SM.POP.TOTL,"Migrant stock, total",2024,30148.0
PYF,French Polynesia,SM.POP.TOTL,"Migrant stock, total",2024,30099.0
MUS,Mauritius,SM.POP.TOTL,"Migrant stock, total",2024,29142.0
TCA,Turks and Caicos Islands,SM.POP.TOTL,"Migrant stock, total",2024,28455.0
LIE,Liechtenstein,SM.POP.TOTL,"Migrant stock, total",2024,27669.0
MCO,Monaco,SM.POP.TOTL,"Migrant stock, total",2024,27106.0
VGB,British Virgin Islands,SM.POP.TOTL,"Migrant stock, total",2024,24520.0
JAM,Jamaica,SM.POP.TOTL,"Migrant stock, total",2024,24007.0
ASM,American Samoa,SM.POP.TOTL,"Migrant stock, total",2024,23684.0
MNG,Mongolia,SM.POP.TOTL,"Migrant stock, total",2024,22589.0
MNP,Northern Mariana Islands,SM.POP.TOTL,"Migrant stock, total",2024,22000.0
BMU,Bermuda,SM.POP.TOTL,"Migrant stock, total",2024,20171.0
HTI,Haiti,SM.POP.TOTL,"Migrant stock, total",2024,19581.0
CPV,Cabo Verde,SM.POP.TOTL,"Migrant stock, total",2024,16515.0
GNB,Guinea-Bissau,SM.POP.TOTL,"Migrant stock, total",2024,15064.0
LSO,Lesotho,SM.POP.TOTL,"Migrant stock, total",2024,15039.0
FJI,Fiji,SM.POP.TOTL,"Migrant stock, total",2024,14362.0
SYC,Seychelles,SM.POP.TOTL,"Migrant stock, total",2024,13261.0
ERI,Eritrea,SM.POP.TOTL,"Migrant stock, total",2024,12512.0
COM,Comoros,SM.POP.TOTL,"Migrant stock, total",2024,12449.0
GIB,Gibraltar,SM.POP.TOTL,"Migrant stock, total",2024,11291.0
DMA,Dominica,SM.POP.TOTL,"Migrant stock, total",2024,8440.0
TLS,Timor-Leste,SM.POP.TOTL,"Migrant stock, total",2024,8303.0
FRO,Faroe Islands,SM.POP.TOTL,"Migrant stock, total",2024,8101.0
LCA,St. Lucia,SM.POP.TOTL,"Migrant stock, total",2024,8079.0
KNA,St. Kitts and Nevis,SM.POP.TOTL,"Migrant stock, total",2024,7958.0
GRD,Grenada,SM.POP.TOTL,"Migrant stock, total",2024,7340.0
SMR,San Marino,SM.POP.TOTL,"Migrant stock, total",2024,5838.0
GRL,Greenland,SM.POP.TOTL,"Migrant stock, total",2024,5812.0
PLW,Palau,SM.POP.TOTL,"Migrant stock, total",2024,5212.0
VCT,St. Vincent and the Grenadines,SM.POP.TOTL,"Migrant stock, total",2024,4820.0
WSM,Samoa,SM.POP.TOTL,"Migrant stock, total",2024,3843.0
TON,Tonga,SM.POP.TOTL,"Migrant stock, total",2024,3581.0
VUT,Vanuatu,SM.POP.TOTL,"Migrant stock, total",2024,3315.0
MHL,Marshall Islands,SM.POP.TOTL,"Migrant stock, total",2024,3309.0
KIR,Kiribati,SM.POP.TOTL,"Migrant stock, total",2024,3302.0
FSM,"Micronesia, Fed. Sts.",SM.POP.TOTL,"Migrant stock, total",2024,2894.0
NRU,Nauru,SM.POP.TOTL,"Migrant stock, total",2024,2548.0
SLB,Solomon Islands,SM.POP.TOTL,"Migrant stock, total",2024,2469.0
CUB,Cuba,SM.POP.TOTL,"Migrant stock, total",2024,2144.0
STP,Sao Tome and Principe,SM.POP.TOTL,"Migrant stock, total",2024,1955.0
TUV,Tuvalu,SM.POP.TOTL,"Migrant stock, total",2024,246.0
QAT,Qatar,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,76.7
ARE,United Arab Emirates,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,74.0
MCO,Monaco,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,70.2
SXM,Sint Maarten (Dutch part),SM.POP.TOTL.ZS,"Migrant stock, % population",2024,69.5
LIE,Liechtenstein,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,69.4
ABW,Aruba,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,68.0
KWT,Kuwait,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,67.3
VIR,Virgin Islands (U.S.),SM.POP.TOTL.ZS,"Migrant stock, % population",2024,66.9
VGB,British Virgin Islands,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,62.1
TCA,Turks and Caicos Islands,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,61.1
MAC,"Macao SAR, China",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,59.3
AND,Andorra,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,59.1
BHR,Bahrain,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,52.3
IMN,Isle of Man,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,51.9
LUX,Luxembourg,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,51.2
CHI,Channel Islands,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,50.9
ASM,American Samoa,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,50.6
GUM,Guam,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,50.2
MNP,Northern Mariana Islands,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,49.7
SGP,Singapore,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,48.7
JOR,Jordan,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,45.7
OMN,Oman,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,43.2
CUW,Curacao,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,43.1
CYM,Cayman Islands,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,42.9
HKG,"Hong Kong SAR, China",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,41.3
SAU,Saudi Arabia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,40.3
MLT,Malta,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,37.0
ATG,Antigua and Barbuda,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,32.5
BMU,Bermuda,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,31.2
CHE,Switzerland,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,31.1
AUS,Australia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,30.4
PLW,Palau,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,29.5
GIB,Gibraltar,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,28.7
NZL,New Zealand,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,28.2
NCL,New Caledonia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,26.2
BRN,Brunei Darussalam,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,25.9
AUT,Austria,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,25.5
ISL,Iceland,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,25.1
LBN,Lebanon,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,24.5
IRL,Ireland,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,23.1
ISR,Israel,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,22.3
CAN,Canada,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,22.2
SWE,Sweden,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,21.4
NRU,Nauru,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,21.3
BEL,Belgium,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,20.0
DEU,Germany,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,19.8
ESP,Spain,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,18.5
NOR,Norway,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,18.2
GAB,Gabon,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,17.7
SMR,San Marino,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,17.4
GBR,United Kingdom,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,17.1
KNA,St. Kitts and Nevis,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,17.0
BHS,"Bahamas, The",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,16.8
BLZ,Belize,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,16.5
NLD,Netherlands,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,16.2
EMU,Euro area,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,15.9647746054004
NAC,North America,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,15.960371095142
USA,United States,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,15.2
CYP,Cyprus,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,14.9
EST,Estonia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,14.9
SVN,Slovenia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,14.9
FRO,Faroe Islands,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,14.6
PST,Post-demographic dividend,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,14.4665470180597
MNE,Montenegro,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,14.4
DNK,Denmark,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,14.2
GRC,Greece,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,14.2
MDV,Maldives,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,14.2
EUU,European Union,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,14.0956805122572
FRA,France,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,13.8
HRV,Croatia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,13.6
UKR,Ukraine,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,13.4
GNQ,Equatorial Guinea,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,13.2
DMA,Dominica,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,12.7
BRB,Barbados,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,12.5
CRI,Costa Rica,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,12.2
LBY,Libya,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,12.2
OED,OECD members,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,12.1235579090223
LVA,Latvia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,11.8
BLR,Belarus,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,11.6
ECS,Europe & Central Asia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,11.3905252540736
ITA,Italy,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,11.0
DJI,Djibouti,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,10.8
PRT,Portugal,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,10.8
MYS,Malaysia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,10.7
PYF,French Polynesia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,10.7
PAN,Panama,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,10.6
SRB,Serbia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,10.6
GRL,Greenland,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,10.4
SYC,Seychelles,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,10.2
KAZ,Kazakhstan,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,10.1
OSS,Other small states,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,10.074935304224
CSS,Caribbean small states,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,9.8557654007658
CZE,Czechia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,9.5
ARM,Armenia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,9.2
FIN,Finland,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,9.2
ARB,Arab World,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,9.11741918285807
CIV,Cote d'Ivoire,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,9.0
SST,Small states,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,8.89120517842966
MHL,Marshall Islands,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,8.8
GMB,"Gambia, The",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,8.6
MKD,North Macedonia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,8.3
SUR,Suriname,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,8.2
TUR,Turkiye,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,8.1
CHL,Chile,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,7.8
SSD,South Sudan,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,7.7
ECA,Europe & Central Asia (excluding high income),SM.POP.TOTL.ZS,"Migrant stock, % population",2024,7.51326284223459
TTO,Trinidad and Tobago,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,7.5
HUN,Hungary,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,7.1
BTN,Bhutan,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,7.0
PRI,Puerto Rico (US),SM.POP.TOTL.ZS,"Migrant stock, % population",2024,6.9
DOM,Dominican Republic,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,6.5
GUY,Guyana,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,6.5
MEA,"Middle East, North Africa, Afghanistan & Pakistan",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,6.49891794743296
TEC,Europe & Central Asia (IDA & IBRD countries),SM.POP.TOTL.ZS,"Migrant stock, % population",2024,6.41648202760158
GRD,Grenada,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,6.3
TCD,Chad,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,6.3
MDA,Moldova,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,6.2
COG,"Congo, Rep.",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,6.1
LTU,Lithuania,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,6.1
CEB,Central Europe and the Baltics,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,6.04947907480641
SVK,Slovak Republic,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,5.9
COL,Colombia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,5.8
PER,Peru,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,5.4
RUS,Russian Federation,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,5.3
PSE,West Bank and Gaza,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,5.0
SDN,Sudan,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,4.8
VCT,St. Vincent and the Grenadines,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,4.8
URY,Uruguay,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,4.7
BWA,Botswana,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,4.6
LCA,St. Lucia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,4.5
POL,Poland,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,4.5
BGR,Bulgaria,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,4.4
THA,Thailand,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,4.4
VEN,"Venezuela, RB",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,4.4
ARG,Argentina,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,4.3
IRN,"Iran, Islamic Rep.",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,4.2
ECU,Ecuador,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,4.1
UGA,Uganda,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,4.1
ZAF,South Africa,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,4.1
MRT,Mauritania,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,3.8
NAM,Namibia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,3.8
WLD,World,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,3.72943816545688
RWA,Rwanda,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,3.6
SYR,Syrian Arab Republic,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,3.6
KOR,"Korea, Rep.",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,3.5
ROU,Romania,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,3.4
TON,Tonga,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,3.4
UZB,Uzbekistan,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,3.2
BFA,Burkina Faso,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,3.1
CPV,Cabo Verde,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,3.1
TGO,Togo,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,3.0
BEN,Benin,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.9
BDI,Burundi,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.8
JPN,Japan,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.8
KGZ,Kyrgyz Republic,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.7
SWZ,Eswatini,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.7
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.62647005157604
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.60942234570747
LCN,Latin America & Caribbean,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.6026260483177
FSM,"Micronesia, Fed. Sts.",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.6
PRY,Paraguay,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.6
TJK,Tajikistan,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.6
TKM,Turkmenistan,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.6
TUV,Tuvalu,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.6
ZWE,Zimbabwe,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.6
TLA,Latin America & the Caribbean (IDA & IBRD countries),SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.56885081651444
KIR,Kiribati,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.5
MUS,Mauritius,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.3
CMR,Cameroon,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.2
MLI,Mali,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.2
SSA,Sub-Saharan Africa (excluding high income),SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.17217562324851
AFW,Africa Western and Central,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.16696355212466
LTE,Late-demographic dividend,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.1594829230526
FCS,Fragile and conflict affected situations,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.1473136208043
AZE,Azerbaijan,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.1
GEO,Georgia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.1
LAC,Latin America & Caribbean (excluding high income),SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.07604521084149
SSF,Sub-Saharan Africa,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.04280194832103
TSS,Sub-Saharan Africa (IDA & IBRD countries),SM.POP.TOTL.ZS,"Migrant stock, % population",2024,2.04280194832103
HPC,Heavily indebted poor countries (HIPC),SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.9865737060664
AFE,Africa Eastern and Southern,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.95859095429158
EAR,Early-demographic dividend,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.90292598995143
PRE,Pre-demographic dividend,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.87831318909175
IDB,IDA blend,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.83675822640196
AGO,Angola,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.8
CAF,Central African Republic,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.8
KEN,Kenya,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.8
WSM,Samoa,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.8
IDA,IDA total,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.73206596611885
ALB,Albania,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.7
BGD,Bangladesh,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.7
NER,Niger,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.7
PAK,Pakistan,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.7
IDX,IDA only,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.67618411736727
LDC,Least developed countries: UN classification,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.66206497509179
PSS,Pacific island small states,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.64403395890565
NPL,Nepal,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.6
IBT,IDA & IBRD total,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.57738769726479
IBD,IBRD only,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.51696631864823
BOL,Bolivia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.5
FJI,Fiji,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.5
GHA,Ghana,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.5
SEN,Senegal,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.5
LMY,Low & middle income,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.42248510037888
COM,Comoros,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.4
EAS,East Asia & Pacific,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.37021199166376
MIC,Middle income,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.34892272881073
LBR,Liberia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.3
MEX,Mexico,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.3
ZMB,Zambia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.2
BIH,Bosnia and Herzegovina,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.1
COD,"Congo, Dem. Rep.",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.0
EGY,"Egypt, Arab Rep.",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.0
MOZ,Mozambique,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.0
VUT,Vanuatu,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.0
YEM,"Yemen, Rep.",SM.POP.TOTL.ZS,"Migrant stock, % population",2024,1.0
ETH,Ethiopia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.9
MWI,Malawi,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.9
GIN,Guinea,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.8
IRQ,Iraq,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.8
JAM,Jamaica,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.8
STP,Sao Tome and Principe,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.8
BRA,Brazil,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.7
GNB,Guinea-Bissau,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.7
LAO,Lao PDR,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.7
SLV,El Salvador,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.7
TZA,Tanzania,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.7
DZA,Algeria,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.6
LSO,Lesotho,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.6
MNG,Mongolia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.6
NGA,Nigeria,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.6
NIC,Nicaragua,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.6
SLE,Sierra Leone,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.6
TLS,Timor-Leste,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.6
GTM,Guatemala,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.5
KHM,Cambodia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.5
TUN,Tunisia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.5
SAS,South Asia,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.474069625139479
TSA,South Asia (IDA & IBRD),SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.474069625139479
TEA,East Asia & Pacific (IDA & IBRD countries),SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.456620727202148
EAP,East Asia & Pacific (excluding high income),SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.45308842742412
ERI,Eritrea,SM.POP.TOTL.ZS,"Migrant stock, % population",2024,0.4
