conflict_qid;conflict_label;checked_via
Q3778732;Byzantine–Venetian War of 1296–1302;both
Q3477062;Second Veyentian War;both
Q3499292;Guerra civil bizantina de 1321-1328;both
Q3434336;Catalan Revenge;both
Q3984897;Third Samnite War;both
Q3778666;Rus'–Byzantine War;both
Q3540197;Third English Civil War;both
Q3625654;Gothic War of 401–403;both
Q3365438;Guerra no Vietnã (1945–1946);both
Q3401862;Guerras romano-veias;both
Q3622689;Guerras búlgaro-otomanas;both
Q3362247;Guerra Franco-Sueca;both
Q3621258;Conquista muçulmana da Armênia;both
Q3953988;Second Samnite War;both
Q3381219;Siamese–Vietnamese War of 1831-1834;both
Q3778674;War of Trieste;both
Q3916827;Russo-Finnish Wars;both
Q3778604;Milan Como War;both
Q937255;Guerra Polaco-Lituana-Teutônica;both
Q961430;Guerra Otomana-Veneziana (1570-1573);both
Q976827;Carnatic Wars;both
Q1014253;Mongol conquest of the Jin dynasty;both
Q989115;rogerinho saco enrreugado;both
Q936803;First Syrian War;both
Q1054482;Guerra dos Trezentos e Trinta e Cinco Anos;both
Q989105;First Prussian uprising;both
Q989092;Primeira Guerra Anglo-Afegã;both
Q990347;Transylvanian Civil War;both
Q1016077;Burgundy War;both
Q1070342;King William's War;both
Q1072042;Guerra na Somália;both
Q1052060;Cayuse War;both
Q1064335;Guerra do Porco;both
Q990370;Transylvanian–Ottoman War;both
Q41832063;Acusações de abuso sexual contra Harvey Weinstein;both
Q21235188;War of L'Aquila;both
Q21660664;Meliac War;both
Q1394497;Tawana Brawley rape allegations;both
Q21480000;War against the Emirate of Saraqusta;both
Q1753286;Tráfico de drogas pela CIA;both
Q40890602;Hassan Rouhani's plagiarism allegations;both
Q21275805;Chinese expedition to Tibet;both
Q21655001;Third Veyentian War;both
Q486678;Sockgate;both
Q21660887;Olympic conflict;both
Q21193517;Breton War;both
Q21655457;Ottoman-Habsburg War;both
Q47171802;Strippergate;both
Q44077020;Roy Moore sexual abuse allegations;both
Q25066563;Football Leaks;both
Q1609512;Chabad messianism;both
Q42722842;Paradise Papers;both
Q2837436;Battle of Ayohuma;both
Q2745406;Segunda Guerra de Shaba;both
Q578201;Battle of Forbie;both
Q154288;Setembro Negro;both
Q562277;Cerco de Havana;both
Q559231;Battle of Bov;both
Q552351;Battle of Friedlingen;both
Q561824;Battle of Emsdorf;both
Q8676;Guerra de Secessão;both
Q542191;Batalha de Konzer Brucke;both
Q862257;King Philip's War;both
Q857982;Primeira Guerra de Matabele;both
Q933963;Guerras marcomanas;both
Q838695;Primeira Guerra do Congo;both
Q870196;Guerra Russo-Sueca de 1788-1790;both
Q886263;Flower War;both
Q903199;Guerra Cimbria;both
Q924600;War against Sigismund;both
Q897936;Spanish–Brandenburger War;both
Q856168;Guerra dos pastéis;both
Q925960;Conquista muçulmana do Norte de África;both
Q879980;Guerra de Black Hawk;both
Q834498;Hunger War;both
Q870205;Bündner Wirren;both
Q844311;Revolta de Koshamain;both
Q887684;Conquista islâmica da Pérsia;both
Q916495;Segunda Guerra Anglo-Holandesa;both
Q926514;Guerra Sâmia;both
Q842774;Guerra Polaco-Ucraniana;both
Q2737628;guerra russo-circassiana;both
Q2725993;Guerra dos Padris;both
Q2632175;Dunmore's War;both
Q2667645;Mongol invasion of Poland;both
Q2664602;Guerra dos Dois Pedros;both
Q2577772;Guerras dos Três Reinos;both
Q2707090;Guerra rus'-bizantina de 907;both
Q2635052;Guerra Modoc;both
Q2578094;Ottoman–Safavid War;both
Q2629782;Conquista francesa da Argélia;both
Q2665664;Cruzada Prussiana;both
Q2634908;Muscovite-Lithuanian War of 1534-1537;both
Q2634927;Muscovite-Lithuanian War of 1512-1522;both
Q2656995;Guerra Indígena do Noroeste;both
Q2602070;Colorado War;both
Q2600326;Guerra Egípcio-Otomana;both
Q2619223;Guerra Etólia;both
Q4999917;Burning of Luimnech;both
Q2599340;Guerra das Vésperas Sicilianas;both
Q2326099;Guerra bizantino-sassânida de 602-628;both
Q2326066;Guerra Ibérica;both
Q4122573;Child's War;both
Q2338771;Guerra Cretense (205-200 a.C.);both
Q4116897;Segunda Guerra Curdo-Iraquiana;both
Q2320020;Guerra bizantino-sassânida de 572-591;both
Q2330335;Invasão mongol da Ásia Central;both
Q2320981;Guerra Guilhermina na Irlanda;both
Q2318299;Rorschacher Klosterbruch;both
Q4120277;Segunda Guerra Civil de Samoa;both
Q4065191;Anglo-Spanish War;both
Q4122568;Punic-Macedonian War;both
Q2312422;Third Perso-Turkic War;both
Q4117235;Berke–Hulagu War;both
Q2342102;Guerras na Indochina;both
Q2334699;Campanha parta de Marco Antônio;both
Q209297;Guerra dos Farrapos;both
Q181533;Guerra da Bósnia;both
Q209965;Conflito de Casamança;both
Q519546;Nauruan Civil War;both
Q185407;La Violencia;both
Q5643516;Guerra Inca-chanca;both
Q6079779;Ottoman–Persian War of 1732–1736;both
Q175985;Batalha de Telamão;both
Q181480;Batalha de Vítkov Hill;both
Q5887863;War between Corinth and Corcyra;both
Q97185211;Bithynian-Pergamene War of 156–154 BCE;both
Q97165187;Franco-Spanish War;both
Q172368;Batalha de Sirmio;both
Q178219;Battle of Mellrichstadt;both
Q97163647;Tuscan War;both
Q2487361;Frans van Brederode's rebellion of 1488–1490;both
Q2362482;First Persian invasion of Greece;both
Q2470023;Flagstaff War;both
Q2430799;Thuringian Counts' War;both
Q2471587;Guerras veneziano-genovesas;both
Q2407716;Guerra Romano-Sassânida;both
Q2563105;Hephthalite–Gokturk raids of 614–616;both
Q2441248;Guerra Anglo-Russa;both
Q2402416;Teltow and Magdeburg Wars;both
Q2545349;Galicia–Volhynia Wars;both
Q2445409;Guerra de Ferrara;both
Q2506432;Wars in Lombardy;both
Q2471586;Pomeranian War;both
Q2493468;Muscovite-Lithuanian War of 1487-1494;both
Q2495491;Muscovite-Lithuanian War of 1500-1503;both
Q2427419;Guerra Guaranítica;both
Q2452024;Italian War of 1536–1538;both
Q2354629;Emergência Malaia;both
Q2373506;Polish–Swedish War of 1617-18;both
Q2407681;Conflitos entre Lagas e Uma;both
Q2556352;Guerra Gálata;both
Q2576016;Guerra Anastácia;both
Q2419855;Guerra Ucraniano-Soviética;both
Q877450;Guerra Civil do Laos;both
Q134488493;Third Anglo–Asante War;both
Q134468775;Crusader-Seljuk War;both
Q743768;A Anarquia;both
Q2742886;Guerras de Independência da Lituânia;both
Q842380;Segunda Guerra Civil Sudanesa;both
Q817206;Guerra Civil do Camboja;both
Q881762;Primeira Guerra Civil de Samoa;both
Q11344677;Mongol invasions of Sakhalin;both
Q6059706;Invasion of Trinidad;both
Q6957844;Invasões de Nader Xá ao Império Mogol;both
Q13053166;Red Army invasion of Armenia;both
Q5502258;French invasion of Honolulu;both
Q7855425;Turkoman invasions of Georgia;both
Q12867270;Invasion of Muhammad ibn Khalid al-Shaybani;both
Q48813401;Alegação de abuso sexual contra Woody Allen;both
Q7109932;Ottoman invasion of Mani;both
Q6778561;Umayyad invasion of Georgia;both
Q12861418;Azat Mousa's invasion of Georgia;both
Q7109930;Ottoman invasion of Mani;both
Q6165880;Operação Tempestade de Agosto;both
Q16001607;Achaemenid invasion of the Indus Valley;both
Q7109933;Ottoman invasion of Mani;both
Q13435464;invasão alemã de Luxemburgo;both
Q7461755;Shahin's invasion of Asia Minor;both
Q12862880;Invasion of Bugha al-Kabir;both
Q153702;Batalha de Beroia;both
Q138025;Siege of Veprik;both
Q152486;Batalha de Poltava;both
Q697722;Battle of Pressburg;both
Q129578;Battle of Aga-Cayiri;both
Q123215;Batalha de Jaxartes;both
Q128996;Batalha de Akroinon;both
Q2915203;Guerra Etíope-Adal;both
Q2996877;Muscovite-Lithuanian War of 1507-1508;both
Q10883153;Defense of Beijing;both
Q2976715;Second Seminole War;both
Q2996302;Ataques fenianos;both
Q2975313;Guerra Otomano-Persa de 1821–1823;both
Q2986801;Unificação da China;both
Q2992403;Guerra franco-síria;both
Q2904516;War over Water;both
Q2985977;Guerra polaco–sueca;both
Q10292606;Guerra da Lagosta;both
Q2889339;Australian frontier wars;both
Q2890068;Moorish Wars;both
Q2913821;Ottoman–Persian War of 1730–1735;both
Q321780;Conflito georgiano-abecásio;both
Q124363098;延光宮變;both
Q840006;Battle of Stockach;both
Q843849;Operation Attleboro;both
Q844639;Battle of Djahy;both
Q842361;Battle of Gvozd Mountain;both
Q835180;Batalha de Wofla;both
Q833210;Battle of Baesweiler;both
Q853668;Batalha de Trifano;both
Q849653;Batalha de Tapso;both
Q11262363;母亲（歌曲）骚动;both
Q815207;Siege of Silistra (1854);both
Q136483867;First Fernandine War;both
Q135579926;Suebian War;both
Q135557638;Pyatigorsk War;both
Q136528783;Tumbuka–Ngoni war;both
Q135937294;Armenian–Parthian War;both
Q134780471;Makassar War;both
Q135263667;Twenty Years' War;both
Q690481;Batalha de Slankamen;both
Q694379;Batalha do Campo de Krbava;both
Q135410476;Ottoman-Soran War;both
Q134877741;Patani–Siamese War;both
Q134740262;Aboh-Anam War;both
Q135798184;Anglo-Bruneian War;both
Q135110557;Banten–Dutch war;both
Q134932635;Dano–German War;both
Q692065;Ofensiva de Leningrado–Novgorod;both
Q2237498;Battle of Gabai;both
Q1497996;Batalha de Tulagi e Gavutu-Tanambogo;both
Q2237100;Battle of Sellnitz;both
Q2236860;Battle of Batih;both
Q2237737;Battle of Sheikh Sa'ad;both
Q2237576;Batalha de Heliópolis (640);both
Q2237297;Battle of Ali Masjid;both
Q2237506;Battle of Ferkeh;both
Q2237314;Battle of Arbalo;both
Q2237307;Batalha de Andrasso;both
Q2237567;Batalha de Copidnados;both
Q2237649;Battle of Ulaş;both
Q2237733;Batalha do Saro;both
Q2236880;Battle of DimDim;both
Q2237105;Battle of Solygeia;both
Q2237114;Battle of Tirano;both
Q2237003;Battle of Lucka;both
Q1064923;Battle of Zhuolu;both
Q1048657;Battle of Shamkor;both
Q982754;Battle of Loyew;both
Q1025134;Battle of Focșani;both
Q1057681;Battle of Lake Hód;both
Q989948;Battle of Enyick;both
Q1061404;Battle of Taku Forts;both
Q1032382;Battle of Kriegsdorf;both
Q1073645;Battle of Zhovti Vody;both
Q1071578;Batalha de Smolensk;both
Q130994471;Demetrius I's invasion of India;both
Q118929718;Spanish-Ottoman War;both
Q126688690;Cnut's invasion of Norway;both
Q131388736;Sasanian invasion of Armenia;both
Q131405728;Majapahit Attack on Nansarunai;both
Q136261574;Süleyman's invasions of Montenegro;both
Q127326892;Belisarius' invasion of Mesopotamia;both
Q134374861;Circassian invasion of Abkhazia;both
Q131104036;Albanian invasion of Epirus;both
Q132573445;Shapur II's invasion of Armenia;both
Q134716891;Hafsid invasion of Ghadames;both
Q133828644;Siamese invasion of Malacca;both
Q126371929;Second Qarmatian invasion of Egypt;both
Q134549719;Median invasion of Urartu;both
Q135936981;invasion of Armenia by Jalal al-Din;both
Q130974196;Knights Hospitaller invasion of Despotate of Arta;both
Q126366737;First Qarmatian invasion of Egypt;both
Q131612154;Portuguese invasion of Couto Misto;both
Q133252283;Vitthala's Invasion of Fishery Coast;both
Q134005984;Banten invasion of Palembang;both
Q133696039;Siamese invasions of Malacca;both
Q131550806;Syrian invasion of Jordan;both
Q135687479;Alan invasion of Armenia;both
Q131400560;Majapahit invasions of Borneo;both
Q110536154;Invasion of Cheikh Said;both
Q120108658;Ghurid invasion of Bengal;both
Q83055;Operação Barbarossa;both
Q112299940;Banu Ghaniya invasion of North Africa;both
Q107802;Invasão do Iraque em 2003;both
Q150812;Invasão da Polónia;both
Q108782166;Hilalian invasion of Ifriqiya;both
Q109534457;Egyptian invasion of Hararghe;both
Q111442416;2014 Russian invasion of Ukraine;both
Q112106967;Mycenaean conquest of Crete;both
Q112788060;Guaraní invasions;both
Q109284488;Egyptian Invasion of Kerma;both
Q113331496;Aksumite invasion of Himyar;both
Q112119191;Caesar's invasion of Macedonia;both
Q109875724;Dutch invasion of Saint Helena;both
Q110059194;Japanese Invasion of Taiwan;both
Q129124;Umayyad invasion of Gaul;both
Q111944175;Mongol invasion of Circassia;both
Q74009;Invasion of Dominica;both
Q113151289;Mongol invasion of Persia and Mesopotamia;both
Q1728621;Battle of Saldanha Bay;both
Q50521695;Gerling Global Reinsurance v Quackenbuch;both
Q1688652;Battle of Kratzau;both
Q1707087;Battle of the Bridges;both
Q1752752;Batalha de Ambuíla;both
Q1678423;Battle of FSB Mary Ann;both
Q1669285;Saque de Amório;both
Q1670862;Battle of Hlobane;both
Q19545049;Wikimedia v. NSA;both
Q1749390;Battle of Coffrane;both
Q51698967;Pearson v. Chung;both
Q1678637;Battle of Dorylaeum;both
Q1711538;Battle of Hermannstadt;both
Q1729793;Battle of Hanna;both
Q1754443;Batalha de Edson's Ridge;both
Q123741141;Tunisian-Algerian War of 1813;both
Q124749527;Dano-Dutch War;both
Q124703857;First Milano–Florentine War;both
Q124707181;War of the South Danube;both
Q124616011;Battle of Vinh;both
Q124693349;Hungarian–Ottoman War;both
Q123956303;Vandal War (439-442);both
Q123602725;Shunga-Greek War;both
Q123631356;Guerra Luso-Castelhana;both
Q123663440;Second Scutari-Berat War;both
Q124785345;Hungarian–Ottoman War;both
Q124683279;Hungarian–Ottoman War;both
Q124638953;Aras War;both
Q124345083;Moldavian–Polish War;both
Q124518156;Chowanoc War;both
Q123774059;War of Radagaisus;both
Q124683233;Cattle War;both
Q124395762;Frankish War;both
Q124707304;Hungarian–Ottoman War;both
Q124255535;Honduran-Salvadoran War of 1871;both
Q124435128;Hungarian–Ottoman War;both
Q124550898;Dano-Mughal War;both
Q123920315;Gothic War in Spain of 456;both
Q124506168;Primeira Guerra Luso-Malabar;both
Q124330268;The Asa-Baasha War;both
Q123050754;Guerra Luso-Castelhana;both
Q121910275;Kandyan–Dutch War of 1670–1675;both
Q121027500;Guerra Luso-Marata (1729-1732);both
Q120801227;Belgian–Dutch War;both
Q122909186;Dutch-Algerian War;both
Q123358841;Guerra Luso-Leonesa;both
Q119726730;Seljuk–Ghaznavid Wars;both
Q122980484;Guerra Luso-Leonesa (1130-1137);both
Q122678244;Abu Rakwa's revolt;both
Q118956745;Hungarian–Ottoman War;both
Q122612769;Dutch–Moroccan War;both
Q122828106;English expedition to Algiers (1620–1621);both
Q122908959;Anglo-Algerian War;both
Q119702612;Albanian-Epirote War of 1367-1370;both
Q121991911;Kandyan–Dutch War of 1764–1766;both
Q123501700;First Scutari-Ottoman War;both
Q119932361;Albanian-Epirote War of 1381-1384;both
Q122639374;American-Algerian War;both
Q123335056;Guerra Luso-Leonesa;both
Q118956301;Hungarian–Ottoman War;both
Q123259936;Bosnian–Serbian War;both
Q119873215;Albanian-Epirote War of 1359;both
Q119443120;Hungarian–Ottoman War;both
Q119166205;Hungarian–Ottoman War;both
Q122809740;Igala–Benin War;both
Q121335815;Dutch-Barbary War;both
Q119873109;Albanian-Epirote War of 1374-1375;both
Q123125481;Swedish–Algerian war;both
Q119717152;Ava–Hanthawaddy War;both
Q121775294;First Scutari-Berat War;both
Q122166552;Huéscar-Danish War;both
Q121133266;Mughal War of Succession;both
Q123171353;Guerra Luso-Castelhana;both
Q123171269;Akure–Benin War;both
Q122850409;Kanishka's War with Parthia;both
Q110425446;1378–1379 Khwarazm conflict;both
Q108862186;Seven Months' War;both
Q110425494;Timur's conquest of Zamindawar and war with the Qara'unas;both
Q125503739;Swedish-Tripolitanian War;both
Q125293062;German–Danish War of 974;both
Q110463135;1399–1400 Moghulistan War;both
Q106900718;Action of 22 May 1811;both
Q111488675;Muscovite-Ukrainian War of 1674-1676;both
Q104870280;Avanti-Magadhan War;both
Q110453157;War of Raetia;both
Q105973572;Spanish–Chamorro Wars;both
Q124815187;Castinus' campaign against the Franks;both
Q105624223;Elean War;both
Q124809504;Second Kuomintang-Communist Civil War;both
Q106640290;Sino-Japanese Wars of 1893-1945;both
Q125546534;Frankish War;both
Q110197514;The War in Gilboa;both
Q110425527;Mogolistan War of 1389-1390;both
Q104834925;French–Tripolitania War;both
Q104881979;French-Algerian War 1681–88;both
Q109391512;Ottoman–Venetian War of 1423–1430;both
Q125118678;Löwendalsfejden;both
Q110425535;War between Timur and the Sayyids of Mazandaran;both
Q107033914;Achaean–Byzantine War;both
Q125120594;Vandal War (422);both
Q106856793;Guerra franco-alemã de 978-980;both
Q125243135;Swedish–Norwegian War;both
Q111144428;Eel River Battlefield War of 1812;both
Q108044582;German–Polish War of 1028-1031;both
Q124811443;Dagestan Campaign;both
Q110363021;War of the Keys;both
Q107435543;Serbian–Ottoman Wars;both
Q97191332;Illyrian invasion of Epirus;both
Q16931955;Invasion of Naples;both
Q78651469;Sanesan invasion of Armenia;both
Q16201247;Iraq War and the war on terror;both
Q60789138;Second Fatimid invasion of Egypt;both
Q19646470;Invasão do Afeganistão pelos Estados Unidos;both
Q108067736;Двадцатый Башкирский конный полк;both
Q30303169;Ottoman invasion of Mani;both
Q55627995;Ottoman invasion of Guria;both
Q76495389;Invasion of the Spice Islands;both
Q48770652;Invasion of Corsica;both
Q85750594;Capture of Malta;both
Q19562959;Mongol invasion of India;both
Q28123383;Campanha de Jafanapatão (1591);both
Q60789136;First Fatimid invasion of Egypt;both
Q20008219;Palmyrene invasion of Egypt;both
Q16630286;French invasion of Malta;both
Q20105110;Invasion of Matthew, Count of Foix;both
Q28194622;1560 Portuguese invasion of the Jaffna kingdom;both
Q55627998;Ottoman invasion of Western Georgia;both
Q107335240;Invasion of Capri;both
Q30608422;English invasion of Scotland;both
Q20949591;Invasion of the Danish West Indies;both
Q30512324;Cnut the Great's invasion of England;both
Q65167437;Armed conflict between workers' factions in Lodz;both
Q28162777;Anglo-Egyptian conquest of Sudan;both
Q17633414;Invasion of Cadore;both
Q74455525;English invasion of Scotland;both
Q28963747;Gallic invasion of Greece;both
Q1538855;Batalha de Angaur;both
Q126946513;Crimean-Circassian War;both
Q126307825;Cajamarca–Inca War;both
Q1540820;Battle of Aliwal;both
Q125739404;Vandal War (461-468);both
Q126895344;War in Brda;both
Q126923359;Inal campaign to Abkhazia;both
Q127257738;Afghan-Maratha War;both
Q17090764;Northern Cheyenne Exodus;both
Q125753108;Huanca–Inca War;both
Q127162983;First Bishops' War;both
Q126489275;Magadha–Kosala War;both
Q126946512;Crimean-Circassian War;both
Q125931402;Almoravid–Ghanaian War;both
Q124607608;Cimmerian invasion of Phrygia;both
Q121237485;Invasion of New Sweden;both
Q124625460;Conquista portuguesa do Barém;both
Q124408811;Invasion of Courland;both
Q120998541;Invasion of Surinam;both
Q123431280;Scutari invasion of Montenegro;both
Q130724745;Zand-Dutch War;both
Q128630412;Guerra Luso-Leonesa;both
Q131179825;Qajar-Wahhabi War;both
Q130487364;Guerra rus'-bizantina de 970–971;both
Q130243070;Guerra Luso-Leonesa (1162-1165);both
Q127867977;Hammadid–Zirid War;both
Q130530020;Fourth Scutari-Berat War;both
Q130480143;Frankish War;both
Q130515269;Pazzi War;both
Q127798437;Willem Leyel's War on Golconda;both
Q128987932;Third Scutari-Berat War;both
Q130130121;JNIM-ISGS War;both
Q128116870;Mughal—Safavid conflict;both
Q130417211;War over Mountainous Armenia;both
Q130306550;Qing-Kyrgyz War;both
Q128395214;Qatari–Abu Dhabi War;both
Q129213041;Spanish Christian–Muslim War of 1172–1212;both
Q130289001;Second Scutari-Ottoman War;both
Q130711778;Mataram-Blambangan War;both
Q127604703;Mughal-Safavid War of 1638;both
Q531916;First Mongol invasion of Burma;both
Q130272741;Lithuanian–Bermontian War;both
Q536360;Invasion of Tobago;both
Q130487314;Rus'–Bulgarian War 968–969;both
Q20401966;اختطاف أحمد عوض بن مبارك;both
Q638601;Skirmish at Bender;both
Q626542;Battle of White Horse;both
Q647463;Batalha de Artaxata;both
Q632926;Battle of Kranji;both
