iso3,country,city,city_qid,admin,is_capital,population,year
NAM,Namíbia,Rehoboth,Q700050,Rehoboth Urban West Constituency,0,40788,
NAM,Namíbia,Tsumeb,Q639467,Oshikoto,0,34960,
NAM,Namíbia,Ongwediva,Q841557,Oshana,0,33777,
NAM,Namíbia,Gobabis,Q1000609,Omaheke,0,33404,
NAM,Namíbia,Ondangwa,Q2023773,Oshana,0,30364,
NAM,Namíbia,Helão Nafidi,Q1601663,Ohangwena,0,29119,
NAM,Namíbia,Grootfontein,Q986336,Otjozondjupa,0,26839,
NAM,Namíbia,Keetmanshoop,Q160884,Karas,0,18900,
NAM,Namíbia,Mariental,Q876166,Hardap,0,18494,
NAM,Namíbia,Eenhana,Q774264,Ohangwena,0,16588,
NAM,Namíbia,Lüderitz,Q159325,Karas,0,16156,
NAM,Namíbia,Lüderitz,Q159325,ǃNamiǂNûs Constituency,0,16156,
NAM,Namíbia,Outjo,Q1704346,Outjo Constituency,0,15063,
NER,Níger,Niamey,Q3674,Níger,1,1496260,
NER,Níger,Maradi,Q664550,Madarounfa Department,0,267249,
NER,Níger,Zinder,Q204365,Ville de Zinder,0,235605,
NER,Níger,Tanout,Q448966,Tanout Department,0,154238,
NER,Níger,Aguié,Q398480,Aguie,0,152788,
NER,Níger,Dargol,Q1165854,Gothèye Department,0,147779,
NER,Níger,Illéla,Q1003546,Illéla Department,0,142214,
NER,Níger,Bangui,Q806553,Madaoua Department,0,140446,
NER,Níger,Kornaka,Q1784487,Dakoro Department,0,140009,
NER,Níger,Ourafane,Q2041748,Tessaoua Department,0,137850,
NER,Níger,Magaria,Q1003540,Magaria Department,0,130707,
NER,Níger,Madaoua,Q1883198,Madaoua Department,0,127254,
NER,Níger,Tibiri,Q684925,Guidan Roumdji Department,0,125806,
NER,Níger,Doguérawa,Q1234795,Malbaza Department,0,117975,
NER,Níger,Tahoua,Q877122,Tahoua (departamento),0,117826,
NER,Níger,Badaguichiri,Q798805,Illéla Department,0,115491,
NER,Níger,Malbaza,Q763774,Malbaza Department,0,114432,
NER,Níger,Bambeye,Q805959,Tahoua (departamento),0,112962,
NER,Níger,Tondikiwindi,Q2441559,Ouallam Department,0,111490,
NER,Níger,Tamaské,Q2391324,Keita Department,0,111358,
NGA,Nigéria,Lagos,Q8673,Lagos,0,15070000,
NGA,Nigéria,Kano,Q182984,Kano,0,4348000,
NGA,Nigéria,Port Harcourt,Q217432,Porto Harcourt (área de governo local),0,3480000,
NGA,Nigéria,Ibadã,Q183298,Oyo,0,2550593,
NGA,Nigéria,Cidade do Benim,Q320704,Edo,0,1780000,
NGA,Nigéria,Abuja,Q3787,Território da Capital Federal,1,1693400,
NGA,Nigéria,Onitsha,Q852238,Anambra (estado),0,1483000,
NGA,Nigéria,Maiduguri,Q221436,Maiduguri,0,1197497,
NGA,Nigéria,Aba,Q202162,Aba North,0,1160000,
NGA,Nigéria,Aba,Q202162,Aba South,0,1160000,
NGA,Nigéria,Ogbomosho,Q500366,Oyo,0,1032000,
NGA,Nigéria,Enugu,Q465022,Enugu,0,1029400,
NGA,Nigéria,Owerri,Q583619,Imo,0,908109,
NGA,Nigéria,Abeokuta,Q206484,Ogun,0,888924,
NGA,Nigéria,Ikeja,Q1024647,Lagos,0,861300,
NGA,Nigéria,Akure,Q423831,Ondo,0,847903,
NGA,Nigéria,Ilorin,Q587085,Ilorin-East,0,847582,
NGA,Nigéria,Ilorin,Q587085,Ilorin-West,0,847582,
NGA,Nigéria,Ilorin,Q587085,Ilorin-South,0,847582,
NGA,Nigéria,Kaduna,Q208318,Kaduna,0,760084,
NIC,Nicarágua,Manágua,Q3274,Manágua,1,937489,
NIC,Nicarágua,León,Q208151,León,0,174051,
NIC,Nicarágua,Masaya,Q1001914,Masaya,0,139582,
NIC,Nicarágua,Matagalpa,Q596688,Matagalpa,0,133416,
NIC,Nicarágua,Chinandega,Q974354,Chinandega,0,121793,
NIC,Nicarágua,Estelí,Q1007634,Estelí,0,112084,
NIC,Nicarágua,Granada,Q205648,Granada,0,105171,
NIC,Nicarágua,Tipitapa,Q1365146,Manágua,0,101685,
NIC,Nicarágua,Jinotega,Q1026296,Jinotega,0,99382,
NIC,Nicarágua,El Viejo (Nicarágua),Q516482,Chinandega,0,76775,
NIC,Nicarágua,Ciudad Sandino,Q2720849,Manágua,0,75083,
NIC,Nicarágua,Nueva Guinea,Q2554341,Região Autônoma da Costa Caribe Sul,0,66936,
NIC,Nicarágua,Porto Cabeças,Q1008456,Região Autônoma da Costa Caribe Norte,0,66169,
NIC,Nicarágua,Siuna,Q1329302,Região Autônoma da Costa Caribe Norte,0,64092,
NIC,Nicarágua,Diriamba,Q1227687,Carazo,0,57542,
NIC,Nicarágua,Wiwilí de Jinotega,Q1014671,Jinotega,0,57485,
NIC,Nicarágua,El Tuma - La Dalia,Q3050283,Matagalpa,0,56681,
NIC,Nicarágua,Jalapa (Nicarágua),Q2395471,Nueva Segovia,0,54491,
NIC,Nicarágua,El Rama,Q1324576,Região Autônoma da Costa Caribe Sul,0,52482,
NIC,Nicarágua,Juigalpa,Q1025801,Chontales,0,51838,
NIU,Niue,Liku,Q2570188,,0,71,
NOR,Noruega,Oslo,Q5245991,Noruega,0,724290,
NOR,Noruega,Oslo,Q585,Oslo,1,709037,
NOR,Noruega,Bergen,Q10428388,Vestland,0,293709,
NOR,Noruega,Bergen,Q26793,Bergen,0,291189,
NOR,Noruega,Trondheim (comuna),Q1324436,Trøndelag,0,216518,
NOR,Noruega,Trondheim,Q25804,Trøndelag,0,198777,
NOR,Noruega,Stavanger,Q25416,Rogaland,0,150123,
NOR,Noruega,Bærum,Q57076,Akershus,0,132358,
NOR,Noruega,Aker,Q3357343,Akershus,0,130976,
NOR,Noruega,Stavanger,Q26772333,Stavanger,0,129300,
NOR,Noruega,Kristiansand,Q2415,Agder,0,118221,
NOR,Noruega,Sandvika,Q651744,Bærum,0,115543,
NOR,Noruega,Drammen,Q26525,Buskerud,0,105452,
NOR,Noruega,Asker,Q80593157,Akershus,0,100492,
NOR,Noruega,Lillestrøm,Q60806432,Akershus,0,95762,
NOR,Noruega,Fredrikstad,Q107135,Østfold,0,85862,
NOR,Noruega,Sandnes,Q27587,Rogaland,0,84908,
NOR,Noruega,Tromsø,Q26087,Troms,0,79421,
NOR,Noruega,Kristiansand,Q26772254,Kristiansand,0,67372,
NOR,Noruega,Sandefjord,Q109005,Vestfold,0,66758,
NPL,Nepal,Catmandu,Q3037,Katmandu,1,845767,
NPL,Nepal,Patan,Q6647,Lalitpur (distrito),0,513200,
NPL,Nepal,Bharatpur,Q250220,Chitwan (distrito),0,369377,
NPL,Nepal,Pokhara,Q6640,Kaski,0,353841,
NPL,Nepal,Biratnagar,Q8247,Morang (distrito),0,242548,
NPL,Nepal,Ghorahi,Q1447290,Dang,0,156164,
NPL,Nepal,Birganj,Q8252,Parsa,0,135904,
NPL,Nepal,Butwal,Q11283,Rupandehi,0,118462,
NPL,Nepal,Dharan,Q8254,Sunsari,0,116181,
NPL,Nepal,Gokarneshwor,Q20809757,Katmandu,0,107351,
NPL,Nepal,Mahendranagar,Q1447167,Kanchanpur,0,104599,
NPL,Nepal,Gaighat,Q1457919,Udayapur,0,102725,
NPL,Nepal,Gaighat,Q1457919,Koshi Province,0,102725,
NPL,Nepal,Dhangadhi,Q1446993,Kailali,0,101970,
NPL,Nepal,Janakpur,Q378649,Dhanusa,0,97776,
NPL,Nepal,Hetauda,Q11285,Makwanpur,0,84671,
NPL,Nepal,Madhyapur Thimi,Q1457909,Bhaktapur (distrito),0,83036,
NPL,Nepal,Bhaktapur,Q843138,Bhaktapur (distrito),0,81748,
NPL,Nepal,Godawari,Q7238339,Kailali,0,78018,
NPL,Nepal,Damak,Q1458001,Jhapa,0,75102,
NRU,Nauru,Yaren,Q31026,Yaren Constituency,1,747,
NZL,Nova Zelândia,Auckland,Q37100,Auckland,0,1470100,
NZL,Nova Zelândia,Christchurch,Q79990,Christchurch City,0,383200,
NZL,Nova Zelândia,Wellington,Q23661,Wellington City,1,216200,
NZL,Nova Zelândia,Hamilton,Q200028,Hamilton City,0,176500,
NZL,Nova Zelândia,Tauranga,Q207756,Tauranga City,0,151300,
NZL,Nova Zelândia,Dunedin,Q133073,Dunedin City,0,106200,
NZL,Nova Zelândia,Lower Hutt,Q1015681,Lower Hutt City,0,103400,
NZL,Nova Zelândia,Palmerston North,Q212289,Palmerston North City,0,81500,
NZL,Nova Zelândia,Napier,Q203380,Napier City,0,66300,
NZL,Nova Zelândia,Hibiscus Coast,Q3010697,Auckland,0,59800,
NZL,Nova Zelândia,Porirua,Q1015773,Porirua City,0,59600,
NZL,Nova Zelândia,Porirua,Q1015773,Wellington,0,59600,
NZL,Nova Zelândia,Rotorua,Q208948,Rotorua Lakes District,0,58500,
NZL,Nova Zelândia,New Plymouth,Q212984,New Plymouth District,0,57600,
NZL,Nova Zelândia,Whangarei,Q744239,Whangarei District,0,54400,
NZL,Nova Zelândia,Nelson,Q206687,Nelson City,0,51100,
NZL,Nova Zelândia,Invercargill,Q31805,Invercargill City,0,50200,
NZL,Nova Zelândia,Hastings,Q1015690,Hastings District,0,49000,
NZL,Nova Zelândia,Upper Hutt,Q166002,Upper Hutt City,0,44300,
NZL,Nova Zelândia,Whanganui,Q1015672,Whanganui District,0,42200,
OMN,Omã,Mascate,Q3826,Governamento de Muscat,1,1421409,
OMN,Omã,Al-Seeb,Q948050,Governamento de Muscat,0,470878,
OMN,Omã,Salalah,Q1294439,Zufar,0,331949,
OMN,Omã,Matara,Q1166791,Governamento de Muscat,0,230881,
OMN,Omã,Soar,Q943270,Batina Setentrional,0,219264,
OMN,Omã,Sur,Q737270,Ash Sharqiyah Sul,0,120000,
OMN,Omã,Nizwa,Q1915327,Ad Dakhiliyah,0,83544,
PAK,Paquistão,Carachi,Q8660,Sind,0,14910352,
PAK,Paquistão,Laore,Q11739,Lahore District,0,11126285,
PAK,Paquistão,Faisalabad,Q173985,Faisalabad District,0,3203846,
PAK,Paquistão,Orangi,Q96397641,Carachi,0,2400000,
PAK,Paquistão,Rawalpindi,Q93230,Rawalpindi Tehsil,0,2098231,
PAK,Paquistão,Gujranwala,Q243322,Gujranwala District,0,2027001,
PAK,Paquistão,Peshawar,Q1113311,Peshawar District,0,1970042,
PAK,Paquistão,Multan,Q185453,Multan District,0,1871843,
PAK,Paquistão,Hyderabad,Q1640079,Haiderabade (distrito de Sinde),0,1732693,
PAK,Paquistão,Islamabad,Q1362,Território da Capital Islamabad,1,1014825,
PAK,Paquistão,Quetta,Q185458,Quetta District,0,1001205,
PAK,Paquistão,Bahawalpur,Q318156,Bahawalpur Tehsil,0,762111,
PAK,Paquistão,Sargodha,Q855997,Sargodha Tehsil,0,659862,
PAK,Paquistão,Sialkot,Q643883,Sialkot Tehsil,0,591668,
PAK,Paquistão,Zafarwal,Q16319283,Punjab,0,501213,
PAK,Paquistão,Zafarwal,Q16319283,Zafarwal Tehsil,0,501213,
PAK,Paquistão,Sukkur,Q868631,Sukkur Taluka,0,499900,
PAK,Paquistão,Larkana,Q696605,Larkana District,0,490508,
PAK,Paquistão,Chiniot,Q1017651,Chiniot Tehsil,0,477781,
PAK,Paquistão,Shekhupura,Q972756,Sheikhupura Tehsil,0,473129,
PAN,Panamá,Cidade do Panamá,Q3306,Panamá,1,1086990,
PAN,Panamá,Colón,Q12825018,Colón,0,241817,
PAN,Panamá,Las Cumbres,Q3916792,Panamá,0,127440,
PAN,Panamá,Santiago de Veráguas,Q685509,Chiriqui,0,109605,
PAN,Panamá,David,Q279009,David,0,82907,
PAN,Panamá,La Chorrera,Q774405,Panamá Oeste Province,0,68896,
PAN,Panamá,Penonomé,Q654169,Coclé,0,21748,
PAN,Panamá,Puerto Armuelles,Q3130855,Chiriqui,0,19763,
PAN,Panamá,Las Tablas,Q2712890,Los Santos,0,9255,
PAN,Panamá,Chitré,Q657763,Herrera,0,9022,
PAN,Panamá,Natá de los Caballeros,Q3544851,Natá,0,6003,
PER,Peru,Lima,Q2868,Lima,1,9943800,
PER,Peru,Arequipa,Q159273,Arequipa (província),0,1008290,
PER,Peru,Trujillo,Q214173,Liberdade,0,919899,
PER,Peru,El Callao,Q105037,Província Constitucional de Callao,0,567702,
PER,Peru,Chiclayo,Q260911,Lambayeque,0,552508,
PER,Peru,Piúra,Q223966,Piura,0,473025,
PER,Peru,Cusco,Q5582862,Província de Cusco,0,428450,
PER,Peru,Chimbote,Q518431,Ancash,0,395100,
PER,Peru,Huancayo,Q468782,Huancayo,0,378203,
PER,Peru,Iquitos,Q193289,Maynas,0,377609,
PER,Peru,Pucallpa,Q217071,Coronel Portillo,0,326040,
PER,Peru,Tacna,Q272795,Tacna,0,286240,
PER,Peru,Tacna,Q272795,Tacna Province,0,286240,
PER,Peru,Ica,Q840712,Ica,0,282407,
PER,Peru,Juliaca,Q696074,Juliaca,0,276110,
PER,Peru,Tarapoto,Q927933,San Martín,0,240453,
PER,Peru,Aiacucho,Q504215,Huamanga,0,216444,
PER,Peru,Cajamarca,Q205119,Cajamarca,0,201329,
PER,Peru,Huacho,Q1002052,Huaura,0,200585,
PER,Peru,Huánuco,Q504394,Huánuco,0,196627,
PHL,Filipinas,Grande Manila,Q13580,Filipinas,0,14001751,
PHL,Filipinas,Cidade Quezon,Q1475,Grande Manila,0,3084270,
PHL,Filipinas,Manila,Q1461,Grande Manila,1,1902590,
PHL,Filipinas,Dábau,Q1473,Região de Dábau,0,1848947,
PHL,Filipinas,Caloocan,Q1478,Grande Manila,0,1712945,
PHL,Filipinas,Taguig,Q1643,Grande Manila,0,1308085,
PHL,Filipinas,Cidade de Zamboanga,Q1629,Península de Zamboanga,0,1018849,
PHL,Filipinas,Cidade de Cebu,Q1467,Visayas Centrais,0,965332,
PHL,Filipinas,Antipolo,Q1636,Rizal,0,913712,
PHL,Filipinas,Pasig,Q1624,Grande Manila,0,853050,
PHL,Filipinas,das Marinhas,Q63139,Cavite,0,744511,
PHL,Filipinas,Cagayan de Ouro,Q1645,Mindanao Setentrional,0,741617,
PHL,Filipinas,Valenzuela,Q1623,Grande Manila,0,725173,
PHL,Filipinas,General Santos,Q594275,Soccsksargen,0,722059,
PHL,Filipinas,Paranhaque,Q17182,Grande Manila,0,703245,
PHL,Filipinas,Q2193,Q2193,Bulacan,0,685688,
PHL,Filipinas,Bacoor,Q63129,Cavite,0,661381,
PHL,Filipinas,Bacôlod,Q5217,Negros,0,624787,
PHL,Filipinas,Las Piñas,Q8854,Grande Manila,0,615549,
PHL,Filipinas,Biñan,Q75961,Laguna,0,584479,
PLW,Palau,Koror,Q527748,Koror,0,8744,
PLW,Palau,Airai,Q2663949,Airai,0,920,
PLW,Palau,Ngerulmud,Q515229,Palau,1,0,
PNG,Papua-Nova Guiné,Port Moresby,Q36526,Distrito da Capital Nacional,1,317374,
PNG,Papua-Nova Guiné,Lae,Q612250,Lae District,0,100677,
PNG,Papua-Nova Guiné,Mount Hagen,Q1017362,Western Highlands,0,29765,
PNG,Papua-Nova Guiné,Goroka,Q498192,Goroka District,0,21507,
PNG,Papua-Nova Guiné,Kavieng,Q1017358,Kavieng Urban LLG,0,19849,
PNG,Papua-Nova Guiné,Daru,Q499375,South Fly District,0,12879,
PNG,Papua-Nova Guiné,Rabaul,Q218768,Nova Bretanha Oriental,0,7024,
PNG,Papua-Nova Guiné,Aitape,Q1771821,Sandaun,0,6931,
POL,Polônia,Katowice urban area,Q3114019,Voivodia da Silésia,0,1903000,
POL,Polônia,Varsóvia,Q270,Voivodia da Mazóvia,1,1862402,
POL,Polônia,Cracóvia,Q31487,Voivodia da Pequena Polónia,0,804237,
POL,Polônia,Wrocław,Q1799,Voivodia da Baixa Silésia,0,673531,
POL,Polônia,Łódź,Q580,Voivodia de Łódź,0,648711,
POL,Polônia,Poznań,Q268,Voivodia da Grande Polónia,0,546859,
POL,Polônia,Gdansk,Q1792,Voivodia da Pomerânia,0,487834,
POL,Polônia,Estetino,Q393,Voivodia da Pomerânia Ocidental,0,387700,
POL,Polônia,Lublin,Q37333,Voivodia de Lublin,0,334681,
POL,Polônia,Bydgoszcz,Q41252,Voivodia da Cujávia-Pomerânia,0,324984,
POL,Polônia,Białystok,Q761,Voivodia da Podláquia,0,290386,
POL,Polônia,Katowice,Q588,Voivodia da Silésia,0,278090,
POL,Polônia,Gdynia,Q385,Gdańsk Voivodeship (1975–1998),0,245222,
POL,Polônia,Gdynia,Q385,Voivodia da Pomerânia,0,245222,
POL,Polônia,Częstochowa,Q103217,Voivodia da Silésia,0,204730,
POL,Polônia,Radom,Q104740,Voivodia da Mazóvia,0,201601,
POL,Polônia,Toruń,Q47554,Voivodia da Cujávia-Pomerânia,0,198273,
POL,Polônia,Toruń,Q47554,Voivodia de Toruń,0,198273,
POL,Polônia,Toruń,Q47554,Q25413533,0,198273,
POL,Polônia,Rzeszów,Q598,Voivodia da Subcarpácia,0,195871,
PRI,Porto Rico,San Juan,Q41211,Porto Rico,1,342259,
PRI,Porto Rico,Vieques,Q737624,Porto Rico,0,8249,
PRK,Coreia do Norte,Pyongyang,Q18808,Coreia do Norte,1,2863000,
PRK,Coreia do Norte,Pyongyang,Q18808,Coreia sob domínio japonês,1,2863000,
PRK,Coreia do Norte,Pyongyang,Q18808,Administração Civil Soviética,1,2863000,
PRK,Coreia do Norte,Hamhung,Q109356,Hamgyong Sul,0,768551,
PRK,Coreia do Norte,Chongjin,Q109336,Hamgyong Norte,0,667929,
PRK,Coreia do Norte,Sunchon,Q715946,Pyongan Sul,0,437000,
PRK,Coreia do Norte,Nampo,Q109386,Pyongan Sul,0,366815,
PRK,Coreia do Norte,Wonsan,Q109374,Kangwon,0,363127,
PRK,Coreia do Norte,Sinŭiju,Q156243,Pyongan Norte,0,359341,
PRK,Coreia do Norte,Tanch'on,Q513537,Hamgyong Sul,0,345875,
PRK,Coreia do Norte,Kaechon,Q716127,Pyongan Sul,0,319554,
PRK,Coreia do Norte,Sariwon,Q505807,Hwanghae Norte,0,307764,
PRK,Coreia do Norte,Pyongsong,Q514136,Pyongan Sul,0,284386,
PRK,Coreia do Norte,Haeju,Q714865,Hwanghae Sul,0,273300,
PRK,Coreia do Norte,Kanggye,Q489825,Chagang,0,251971,
PRK,Coreia do Norte,Anju,Q196236,Pyongan Sul,0,240117,
PRK,Coreia do Norte,Tokchon,Q715931,Pyongan Sul,0,237133,
PRK,Coreia do Norte,Kimchaek,Q714873,Hamgyong Norte,0,207299,
PRK,Coreia do Norte,Rason,Q221734,Coreia do Norte,0,196954,
PRK,Coreia do Norte,Kusong,Q431845,Pyongan Norte,0,196515,
PRT,Portugal,Lisboa,Q597,Lisboa,1,545796,
PRT,Portugal,Sintra,Q190187,Lisboa,0,385606,
PRT,Portugal,Vila Nova de Gaia,Q191135,Porto,0,303824,
PRT,Portugal,Vila Nova de Gaia,Q191135,Douro Litoral,0,303824,
PRT,Portugal,Porto,Q36433,Porto,0,231800,
PRT,Portugal,Porto,Q36433,Douro Litoral,0,231800,
PRT,Portugal,Porto,Q36433,Área Metropolitana do Porto,0,231800,
PRT,Portugal,Cascais,Q273059,Lisboa,0,214124,
PRT,Portugal,Loures,Q917535,Lisboa,0,201590,
PRT,Portugal,Loures,Q917535,Área Metropolitana de Lisboa,0,201590,
PRT,Portugal,Braga,Q83247,Braga,0,193324,
PRT,Portugal,Braga,Q83247,Minho,0,193324,
PRT,Portugal,Braga,Q83247,Cávado,0,193324,
PRT,Portugal,Braga,Q3344946,Braga,0,181494,
PRT,Portugal,Almada,Q328015,Setúbal,0,177238,
PRT,Portugal,Almada,Q328015,Área Metropolitana de Lisboa,0,177238,
PRT,Portugal,Matosinhos,Q841299,Porto,0,172557,
PRT,Portugal,Oeiras,Q926700,Lisboa,0,171658,
PRT,Portugal,Oeiras,Q926700,Área Metropolitana de Lisboa,0,171658,
PRT,Portugal,Amadora,Q189166,Lisboa,0,171454,
PRY,Paraguai,Assunção,Q2933,Distrito Capital,1,462241,
PRY,Paraguai,Ciudad del Este,Q192235,Ciudad del Este,0,350000,
PRY,Paraguai,San Lorenzo,Q938739,Central,0,225395,
PRY,Paraguai,Caaguazú,Q858120,Caaguazú,0,130000,
PRY,Paraguai,Pedro Juan Caballero,Q849292,Amambay,0,127437,
PRY,Paraguai,Encarnación,Q47138,Itapúa,0,106842,
PRY,Paraguai,Itá,Q1093448,Central,0,81084,
PRY,Paraguai,San Antonio,Q1093479,Central,0,69976,
PRY,Paraguai,Areguá,Q135975,Central,0,67487,
PRY,Paraguai,Ypané,Q2717436,Central,0,66700,
PRY,Paraguai,San Ignacio,Q2571376,Misiones,0,50468,
PRY,Paraguai,Concepción,Q840962,Concepción,0,45068,
PRY,Paraguai,Saltos del Guairá,Q135983,Canindeyú,0,37600,
PRY,Paraguai,San Pedro del Ycuamandiyú,Q135993,San Pedro,0,35021,
PRY,Paraguai,Pilar,Q135970,Ñeembucú,0,32810,
PRY,Paraguai,Yaguarón,Q2638696,Yaguarón District,0,32000,
PRY,Paraguai,Filadelfia,Q733744,Filadelfia,0,18210,
PRY,Paraguai,Nueva Asunción,Q118174166,Presidente Hayes,0,3172,
PSE,Territórios palestinos,Jerusalém,Q1218,Jerusalém,0,936425,
PSE,Territórios palestinos,Jerusalém,Q1218,Jerusalém (província),0,936425,
PSE,Territórios palestinos,Gaza,Q47492,Gaza Governorate,0,590481,
PSE,Territórios palestinos,Hebrom,Q168225,Cisjordânia,0,215452,
PSE,Territórios palestinos,Hebrom,Q168225,Governamento de Hebron,0,215452,
PSE,Territórios palestinos,Nablus,Q214178,Província de Nablus,0,177638,
PSE,Territórios palestinos,Rafah,Q172343,Rafah Governorate,0,171889,
PSE,Territórios palestinos,Yatta,Q2282208,Governamento de Hebron,0,167424,
PSE,Territórios palestinos,Khan Yunis,Q309348,Khan Yunis Governorate,0,142637,
PSE,Territórios palestinos,Beit Lahiya,Q803986,Governamento Nord de Gaza,0,89838,
PSE,Territórios palestinos,Tulkarm,Q985531,Tulkarm,0,89759,
PSE,Territórios palestinos,Modi'in Illit,Q168140,Judeia e Samaria,0,76374,
PSE,Territórios palestinos,Modi'in Illit,Q168140,Ramallah og al-Bireh,0,76374,
PSE,Territórios palestinos,Modi'in Illit,Q168140,Area C,0,76374,
PSE,Territórios palestinos,Nuseirat,Q126389723,Deir al_Balah,0,54851,
PSE,Territórios palestinos,Jenin,Q374748,Província de Jenin,0,49908,
PSE,Territórios palestinos,Deir al-Balah,Q557383,Deir al_Balah,0,49751,
PSE,Territórios palestinos,Al-Bireh,Q311326,Ramallah og al-Bireh,0,49657,
PSE,Territórios palestinos,Ramallah,Q158119,Ramallah og al-Bireh,0,43880,
PSE,Territórios palestinos,Ramallah,Q158119,Ramallah og al-Bireh,1,43880,
QAT,Catar,Doha,Q3861,Ad-Dawhah,1,1186023,
QAT,Catar,Al Rayyan,Q311272,Catar,0,605712,
QAT,Catar,Al Khor,Q1156471,Catar,0,202031,
QAT,Catar,Al-Shahaniya,Q12188815,Catar,0,161240,
QAT,Catar,Al-Wakrah,Q310893,Al Wakrah,0,87970,
QAT,Catar,Al Daayen,Q310786,Catar,0,54339,
ROU,Romênia,Bucareste,Q19660,Roménia,1,1716961,
ROU,Romênia,Cluj-Napoca,Q100188,Cluj,0,286598,
ROU,Romênia,Iași,Q46852,Iași,0,271692,
ROU,Romênia,Constança,Q79808,Constança,0,263707,
ROU,Romênia,Timișoara,Q83404,Timiș,0,250849,
ROU,Romênia,Brașov,Q82174,Brașov,0,237589,
ROU,Romênia,Craiova,Q168057,Dolj,0,234140,
ROU,Romênia,Galați,Q170996,Galați,0,217851,
ROU,Romênia,Oradea,Q93358,Bihor,0,183105,
ROU,Romênia,Oradea,Q16898113,Oradea,0,183105,
ROU,Romênia,Ploiești,Q179585,Prahova,0,180539,
ROU,Romênia,Brăila,Q188478,Brăila,0,154686,
ROU,Romênia,Arad,Q173591,Arad,0,145078,
ROU,Romênia,Pitești,Q187938,Argeș,0,141275,
ROU,Romênia,Bacău,Q10737004,Bacău,0,136087,
ROU,Romênia,Sibiu,Q83324,Sibiu,0,134308,
ROU,Romênia,Suceava,Q46400,Suceava,0,119694,
ROU,Romênia,Târgu Mureș,Q186349,Mureș,0,116033,
ROU,Romênia,Baia Mare,Q185280,Maramureș,0,108759,
ROU,Romênia,Buzău,Q201404,Buzău,0,103481,
RWA,Ruanda,Quigali,Q3859,Kigali Province,1,1156663,
RWA,Ruanda,Gitarama,Q668180,Ruanda-Urundi,0,319141,
RWA,Ruanda,Gitarama,Q668180,Reino de Ruanda,0,319141,
RWA,Ruanda,Gitarama,Q668180,Muhanga,0,319141,
RWA,Ruanda,Gitarama,Q668180,Gitarama,0,319141,
RWA,Ruanda,Ruhengeri,Q246145,Província do Norte,0,153368,
RWA,Ruanda,Ruhengeri,Q246145,Musanze,0,153368,
RWA,Ruanda,Ruhengeri,Q246145,Musanze Sector,0,153368,
RWA,Ruanda,Gisenyi,Q830631,Oeste,0,53603,
RWA,Ruanda,Gisenyi,Q830631,Rubavu,0,53603,
RWA,Ruanda,Gisenyi,Q830631,Gisenyi Sector,0,53603,
RWA,Ruanda,Kibungo (distrito),Q6404086,Quibungo (província),0,43582,
RWA,Ruanda,Kabuga,Q3191685,Kigali Province,0,40202,
RWA,Ruanda,Kabuga,Q3191685,Gasabo,0,40202,
RWA,Ruanda,Kabuga,Q3191685,Kicukiro,0,40202,
RWA,Ruanda,Kabuga,Q3191685,Rusororo Sector,0,40202,
RWA,Ruanda,Kabuga,Q3191685,Masaka Sector,0,40202,
RWA,Ruanda,Byumba,Q391747,Província do Norte,0,36401,
RWA,Ruanda,Byumba,Q391747,Gicumbi,0,36401,
RWA,Ruanda,Byumba,Q391747,Byumba Sector,0,36401,
SAU,Arábia Saudita,Riade,Q3692,Ar Riyad,1,7009100,
SAU,Arábia Saudita,Jidá,Q374365,Jeddah Governorate,0,4697000,
SAU,Arábia Saudita,Medina,Q35484,Al Madinah,0,1411599,
SAU,Arábia Saudita,Dammam,Q160320,Ash Sharqiyah,0,903312,
SAU,Arábia Saudita,Tabuk,Q244232,Tabuk (província),0,886036,
SAU,Arábia Saudita,Ta’if,Q182640,Ta'if governorate,0,579970,
SAU,Arábia Saudita,Buraydah,Q259253,Buraidah Governorate,0,467410,
SAU,Arábia Saudita,Khamis Mushait,Q759381,Khamis Mushait governorate,0,430828,
SAU,Arábia Saudita,Hafar Al-Batin,Q27400,Al Hudud ash Shamaliyah,0,389993,
SAU,Arábia Saudita,Jubail,Q27430,Jubail governorate,0,378949,
SAU,Arábia Saudita,Jubail,Q12185424,Al-Ahsa governorate,0,337778,
SAU,Arábia Saudita,Ha'il,Q675568,Ha'il,0,310897,
SAU,Arábia Saudita,Iambo,Q466027,Yanbu governorate,0,298675,
SAU,Arábia Saudita,Najrã,Q27174,Najran,0,298288,
SAU,Arábia Saudita,Al-Kharj,Q16123684,Al-Kharj,0,295462,
SAU,Arábia Saudita,Unaizah,Q27138,Unaizah governorate,0,250000,
SAU,Arábia Saudita,Abha,Q190948,'Asir,0,236157,
SAU,Arábia Saudita,Khobar,Q311266,Khobar governorate,0,219679,
SAU,Arábia Saudita,Arar,Q626199,Al Hudud ash Shamaliyah,0,167057,
SAU,Arábia Saudita,Sacaca,Q27469,Sakakah governorate,0,150257,
SDN,Sudão,Cartum,Q1963,Cartum,1,5345000,
SDN,Sudão,Omdurman,Q180921,Cartum,0,2805396,
SDN,Sudão,Cartum do Norte,Q310114,Cartum,0,936349,
SDN,Sudão,Porto Sudão,Q208718,Mar Vermelho,0,579942,
SDN,Sudão,Al-Ubayyid,Q309475,Cordofão do Norte,0,560471,
SDN,Sudão,Kassala,Q686813,Kassala,0,536009,
