conflict_qid;conflict_label;participant_qid;participant_label;role_label;is_human
Q6102465;Revolta mapuche (1723);Q178484;Mapuches;;no
Q5951685;Hvar rebellion;Q4948;República de Veneza;;no
Q5951685;Hvar rebellion;Q6031;Hvar (cidade);;no
Q5682791;Hauran Druze Rebellion;Q163943;Drusos;;no
Q5682791;Hauran Druze Rebellion;Q12560;Império Otomano;;no
Q5162450;Conquista de Gales por Eduardo I da Inglaterra;Q179876;Reino da Inglaterra;;no
Q5162450;Conquista de Gales por Eduardo I da Inglaterra;Q25;País de Gales;;no
Q6569289;Şahkulu rebellion;Q12560;Império Otomano;;no
Q6569289;Şahkulu rebellion;Q60269;Qizilbash;;no
Q6165289;Rebelião de Guo Huaiyi;Q5619597;Guo Huaiyi;;yes
Q5954316;Tabaristan uprising;Q11955566;Zarmihrids;;no
Q5954316;Tabaristan uprising;Q2472640;Bavand dynasty;;no
Q5954316;Tabaristan uprising;Q17014713;Qarinvand dynasty;;no
Q5954316;Tabaristan uprising;Q12536;Califado Abássida;;no
Q6510220;Mogilev uprising (1661);Q172107;República das Duas Nações;;no
Q6510220;Mogilev uprising (1661);Q186096;Czarado da Rússia;;no
Q6556526;Lipka Rebellion;Q836076;Tártaros de Lipka;;no
Q6720472;M 22;Q964762;Ange Diawara;;yes
Q6037877;Yenibahçe uprising;Q130263;janízaro;;no
Q6037877;Yenibahçe uprising;Q12560;Império Otomano;;no
Q6780271;Yi Gwal's Rebellion;Q8053450;Yi Gwal;;yes
Q6403042;Batalha de Faqueque;Q1263379;Alids;;no
Q6403042;Batalha de Faqueque;Q12536;Califado Abássida;;no
Q7022318;Nghe-Tinh Revolt;Q14658619;Indochinese Communist Party;;no
Q5974095;Santiago de Cuba Uprising;Q218452;Movimento 26 de Julho;;no
Q5974095;Santiago de Cuba Uprising;Q14905932;República de Cuba;;no
Q6407091;Rebelião Chao Anu;Q1062415;Reino de Champasak;;no
Q6407091;Rebelião Chao Anu;Q1141632;Reino de Vientiane;;no
Q6407091;Rebelião Chao Anu;Q1155700;Reino Rattanakosin;;no
Q6407091;Rebelião Chao Anu;Q1884736;Maha Sakdi Balaseb;;yes
Q6407091;Rebelião Chao Anu;Q1984149;Chao Raxavong Ngao;;yes
Q6407091;Rebelião Chao Anu;Q2188213;Nyô;;yes
Q6407091;Rebelião Chao Anu;Q506655;Bodindecha;;yes
Q6407091;Rebelião Chao Anu;Q560843;Anouvong;;yes
Q6407091;Rebelião Chao Anu;Q6500483;Império do Vietnã;;no
Q6407091;Rebelião Chao Anu;Q65643758;Tissa of Vientiane;;yes
Q6052195;Mir Muhammed Rebellion;Q1557298;Soran Emirate;;no
Q6052195;Mir Muhammed Rebellion;Q200885;Iazidis;;no
Q6052195;Mir Muhammed Rebellion;Q377085;Assírios;;no
Q6052195;Mir Muhammed Rebellion;Q12560;Império Otomano;;no
Q6052195;Mir Muhammed Rebellion;Q63158027;Irã Cajar;;no
Q6102463;Rebelião Mapuche de 1598;Q178484;Mapuches;;no
Q5851623;Revolt of the Comuneros;Q211435;Vice-Reino do Peru;;no
Q18408564;Anexação da Crimeia pelo Império Russo;Q160440;Canato da Crimeia;;no
Q18408564;Anexação da Crimeia pelo Império Russo;Q34266;Império Russo;;no
Q18408564;Anexação da Crimeia pelo Império Russo;Q12560;Império Otomano;;no
Q4126347;Восстание Барабаша и Пушкаря;Q561414;Ivan Vyhovskyi;;yes
Q4126347;Восстание Барабаша и Пушкаря;Q160440;Canato da Crimeia;;no
Q4126347;Восстание Барабаша и Пушкаря;Q212439;Hetmanato;;no
Q4126347;Восстание Барабаша и Пушкаря;Q1977866;Yakiv Barabash;;yes
Q4126347;Восстание Барабаша и Пушкаря;Q2010535;Martyn Pushkar;;yes
Q4126347;Восстание Барабаша и Пушкаря;Q4122709;Hoste Zaporojiana das Terras Baixas;;no
Q4126347;Восстание Барабаша и Пушкаря;Q4151996;Hryhoriy Hulyanytsky;;yes
Q4126347;Восстание Барабаша и Пушкаря;Q4370839;Poltava Regiment;;no
Q4126347;Восстание Барабаша и Пушкаря;Q730067;Ivan Bohun;;yes
Q4126347;Восстание Барабаша и Пушкаря;Q7210899;Ivan Yuryovych Serbin;;yes
Q10865658;Baltic states under Soviet rule;Q15180;União Soviética;;no
Q7571780;Soviet re-occupation of the Baltic states;Q15180;União Soviética;;no
Q7023336;Nhari rebellion;Q203427;União Nacional Africana do Zimbábue;;no
Q7023336;Nhari rebellion;Q4570814;Zimbabwe African National Liberation Army;;no
Q15920546;anexação da Crimeia à Federação Russa;Q193159;Forças Armadas da Rússia;;no
Q15920546;anexação da Crimeia à Federação Russa;Q15925436;República da Crimeia;;no
Q15920546;anexação da Crimeia à Federação Russa;Q438839;Aleksandr Dugin;;yes
Q15920546;anexação da Crimeia à Federação Russa;Q16474356;Igor Girkin;;yes
Q15920546;anexação da Crimeia à Federação Russa;Q548164;Vladislav Soerkov;;yes
Q15920546;anexação da Crimeia à Federação Russa;Q159;Rússia;;no
Q15920546;anexação da Crimeia à Federação Russa;Q212;Ucrânia;;no
Q15920546;anexação da Crimeia à Federação Russa;Q7747;Vladimir Putin;;yes
Q12809191;Dersim uprisings;Q3675381;Dersim tribes;;no
Q12809191;Dersim uprisings;Q12560;Império Otomano;;no
Q12611399;Lee Mong-hak's Rebellion;Q12611398;Lee Mong-hak;;yes
Q12589206;Kim Hŏnch'ang's Rebellion;Q718189;Kim Hŏnch'ang;;yes
Q12601111;Namdaemun Battle;Q5360447;Military of the Korean Empire;;no
Q12601111;Namdaemun Battle;Q6139796;Armed Forces of the Empire of Japan;;no
Q15094110;Rebelião de Abaza;Q2981307;Abaza Mehmet;;yes
Q15094110;Rebelião de Abaza;Q12560;Império Otomano;;no
Q16726462;Bidam’s Rebellion;Q493940;Bidam;;yes
Q12595480;Rebellion of Myocheong;Q718408;Myocheong;líder;yes
Q12604645;Sincheok People's Rebellion;Q19940838;Lee Jae-su;;yes
Q13041162;Albanian uprisings in the Ottoman Empire;Q179248;Albaneses;;no
Q13041162;Albanian uprisings in the Ottoman Empire;Q12560;Império Otomano;;no
Q12612405;Musin Revolt;Q2945181;Noron;;no
Q12612405;Musin Revolt;Q704929;Soron;;no
Q12612405;Musin Revolt;Q12612404;Lee In-jwa;;yes
Q12595428;Mokho's Rebellion;Q16167259;Mokho;;yes
Q12595428;Mokho's Rebellion;Q28208;Goryeo;;no
Q15928473;Jinglong Rebellion;Q6144431;Li Chongjun;;yes
Q12599698;Saryang incident;Q697605;Wakō;;no
Q14554543;Uprising of Hermenegild;Q2940142;Reino de Toledo;;no
Q15897126;Wang Xiaobo-Li Shun rebellion;Q11097973;Li Shu;;no
Q15897126;Wang Xiaobo-Li Shun rebellion;Q319460;Northern Song dynasty;;no
Q16487947;Алакатское восстание;Q117458;Tártaros da Crimeia;;no
Q16487947;Алакатское восстание;Q2373961;Internal Troops;;no
Q16487947;Алакатское восстание;Q4264495;Lishenets;;no
Q15942658;Gosamaru-Amawari disturbance;Q3809442;Gosamaru;;yes
Q15942658;Gosamaru-Amawari disturbance;Q4740706;Amawari;;yes
Q15501395;Pontic uprising;Q679524;Gregos pônticos;;no
Q15501395;Pontic uprising;Q6302107;Movimento Nacional Turco;;no
Q12612839;Rebellion of Yi Jing-ok;Q625335;Yi Ching-ok;;yes
Q16371013;1605 Kakheti rebellion;Q1209822;Reino da Cachétia;;no
Q16371013;1605 Kakheti rebellion;Q195972;Reino de Cártlia;;no
Q2041317;Barrow Blitz;Q7318;Alemanha Nazi;;no
Q28408092;Skirmish of Loch nan Uamh;Q161885;Reino da Grã-Bretanha;;no
Q28408092;Skirmish of Loch nan Uamh;Q212983;jacobitismo;;no
Q15076387;Skirmish at Joncherey;Q70802;Terceira República Francesa;;no
Q15076387;Skirmish at Joncherey;Q43287;Império Alemão;;no
Q28407981;Skirmish of Keith;Q161885;Reino da Grã-Bretanha;;no
Q28407981;Skirmish of Keith;Q212983;jacobitismo;;no
Q4558883;Bombardeamento do Majlis em 1908;Q1515896;Persian Cossack Brigade;;no
Q7501074;Shootout on Juneau Wharf;Q162160;Soapy Smith;;yes
Q7501074;Shootout on Juneau Wharf;Q5487026;Frank H. Reid;;yes
Q97220167;Kaunas garrison mutiny;Q277656;Government of Lithuania;;no
Q97220167;Kaunas garrison mutiny;Q635598;Forças Armadas da Lituânia;;no
Q1430912;Incidente de Morrison;Q2960415;Charles W. King;;yes
Q1430912;Incidente de Morrison;Q11458298;Jusaburō;;yes
Q1430912;Incidente de Morrison;Q11244993;Shimazu Hisakaze;;yes
Q1430912;Incidente de Morrison;Q11319947;Daird Ingersoll;;yes
Q1430912;Incidente de Morrison;Q11485929;Shōzō;;yes
Q1430912;Incidente de Morrison;Q2311485;Samuel Wells Williams;;yes
Q1430912;Incidente de Morrison;Q3124345;Otokichi;;yes
Q1430912;Incidente de Morrison;Q67221;Karl Gützlaff;;yes
Q5757855;Highbridge Skirmish;Q161885;Reino da Grã-Bretanha;;no
Q5757855;Highbridge Skirmish;Q212983;jacobitismo;;no
Q11093342;Honkoku-ji incident;Q2975329;Clã Miyoshi;;no
Q19546198;Deception Island incident;Q414;Argentina;;no
Q19546198;Deception Island incident;Q145;Reino Unido;;no
Q2295869;Snipe incident;Q298;Chile;;no
Q2295869;Snipe incident;Q414;Argentina;;no
Q15209668;Childers Incident;Q161885;Reino da Grã-Bretanha;;no
Q15209668;Childers Incident;Q58296;Primeira República Francesa;;no
Q119860532;rebelião do Grupo Wagner;Q1146492;Ministério da Defesa;;no
Q119860532;rebelião do Grupo Wagner;Q22115830;217th Guards Airborne Regiment;;no
Q119860532;rebelião do Grupo Wagner;Q23764150;Guarda Nacional da Rússia;;no
Q119860532;rebelião do Grupo Wagner;Q36597284;Grupo Wagner;;no
Q119860532;rebelião do Grupo Wagner;Q113391513;Rusich;;no
Q119860532;rebelião do Grupo Wagner;Q119892035;Storm-Z;;no
Q6576609;list of projectile attacks from Lebanon on Israel and the Golan Heights;Q26683;Organização para a Libertação da Palestina;;no
Q6576609;list of projectile attacks from Lebanon on Israel and the Golan Heights;Q41053;Hizbollah;;no
Q2627940;Bombardeio do Palácio da Independência do Vietnã do Sul em 1962;Q1945399;Pham Phu Quoc;;yes
Q2627940;Bombardeio do Palácio da Independência do Vietnã do Sul em 1962;Q16190925;Nguyễn Văn Cử;;yes
Q4842568;Incidente da Bahia;Q217230;Império do Brasil;;no
Q4842568;Incidente da Bahia;Q81931;Estados Confederados da América;;no
Q4842568;Incidente da Bahia;Q30;Estados Unidos;;no
Q636264;Bombardeio de Bruxelas;Q453571;François de Neufville, duc de Villeroi;;yes
Q636264;Bombardeio de Bruxelas;Q18066232;Filips Frans van Glymes;;yes
Q636264;Bombardeio de Bruxelas;Q70972;Reino da França;;no
Q636264;Bombardeio de Bruxelas;Q12548;Sacro Império Romano-Germânico;;no
Q636264;Bombardeio de Bruxelas;Q57628;Maximiliano II Emanuel, Eleitor da Baviera;;yes
Q7930888;Revolta Macabeia;Q400019;Macabeus;;no
Q7930888;Revolta Macabeia;Q93180;Império Selêucida;;no
Q8013083;Fang La Rebellion;Q3066393;Fang La;rebel leader;yes
Q7681037;Tamblot uprising;Q2721139;Capitania-geral das Filipinas;;no
Q7681037;Tamblot uprising;Q13752;Bohol;;no
Q7699558;Tenchūgumi Incident;Q11364169;Nakayama Tadamitsu;;yes
Q7699558;Tenchūgumi Incident;Q11443583;Tenchūgumi;;no
Q7836645;Treason Case of 1589;Q704854;Chŏng Yŏrip;;yes
Q7315335;Reservoir war;Q402945;condado de Paulding;;no
Q7315335;Reservoir war;Q1397;Ohio;;no
Q6135223;Second Battle of Tripoli Harbor;Q3934817;Tripoli Eyalet;;no
Q6135223;Second Battle of Tripoli Harbor;Q30;Estados Unidos;;no
Q5452541;First Battle of Tripoli Harbor;Q3934817;Tripoli Eyalet;;no
Q5452541;First Battle of Tripoli Harbor;Q34;Suécia;;no
Q5452541;First Battle of Tripoli Harbor;Q30;Estados Unidos;;no
Q4872983;Battle of the Oinousses Islands;Q12560;Império Otomano;;no
Q4872983;Battle of the Oinousses Islands;Q4948;República de Veneza;;no
Q4927230;Blockade of Saint-Domingue;Q174193;Reino Unido da Grã-Bretanha e Irlanda;;no
Q4927230;Blockade of Saint-Domingue;Q861551;Saint-Domingue;;no
Q4927230;Blockade of Saint-Domingue;Q58296;Primeira República Francesa;;no
Q5317415;Dutch West Indies campaign;Q161885;Reino da Grã-Bretanha;;no
Q5905257;Sinking of the SS Cantabria;Q178038;Segunda República Espanhola;;no
Q5905257;Sinking of the SS Cantabria;Q13474305;Espanha Franquista;;no
Q7283750;Raid on Le Havre;Q161885;Reino da Grã-Bretanha;;no
Q7283750;Raid on Le Havre;Q142;França;;no
Q4872378;Battle of Silda;Q174193;Reino Unido da Grã-Bretanha e Irlanda;;no
Q4872378;Battle of Silda;Q62651;Reino da Dinamarca e Noruega;;no
Q5812146;Rupture of the Blockade of Arica;Q298;Chile;;no
Q5812146;Rupture of the Blockade of Arica;Q419;Peru;;no
Q5748680;Capture of the corvette Pilcomayo;Q298;Chile;;no
Q5748680;Capture of the corvette Pilcomayo;Q419;Peru;;no
Q6065903;Passagem de Curupaiti;Q217230;Império do Brasil;;no
Q6065903;Passagem de Curupaiti;Q414;Argentina;;no
Q6065903;Passagem de Curupaiti;Q77;Uruguai;;no
Q6065903;Passagem de Curupaiti;Q733;Paraguai;;no
Q5037043;Capture of My Tho;Q6500483;Império do Vietnã;;no
Q5037043;Capture of My Tho;Q29;Espanha;;no
Q5037043;Capture of My Tho;Q142;França;;no
Q5661328;Battle of Gibraltar (1407);Q130291106;Castilian Navy;;no
Q5661328;Battle of Gibraltar (1407);Q217196;Coroa de Castela;;no
Q5661328;Battle of Gibraltar (1407);Q238445;Reino nasrida de Granada;;no
Q5778822;Battle of Portmán;Q3655965;Canton of Cartagena;;no
Q5778822;Battle of Portmán;Q497777;Primeira República Espanhola;;no
Q6065909;Passagem de Mercedes;Q217230;Império do Brasil;;no
Q6065909;Passagem de Mercedes;Q733;Paraguai;;no
Q5748699;Capture of the steamer Rímac;Q298;Chile;;no
Q5748699;Capture of the steamer Rímac;Q419;Peru;;no
Q5722289;Battle of Carmen de Patagones;Q217230;Império do Brasil;;no
Q5722289;Battle of Carmen de Patagones;Q738144;Províncias Unidas do Rio da Prata;;no
Q7283801;Raids on Boulogne;Q142;França;;no
Q7283801;Raids on Boulogne;Q145;Reino Unido;;no
Q7443113;Segunda Batalha de San Juan;Q29;Espanha;;no
Q7443113;Segunda Batalha de San Juan;Q30;Estados Unidos;;no
Q6981766;Batalha Naval do Rio Tejo;Q217196;Coroa de Castela;;no
Q6981766;Batalha Naval do Rio Tejo;Q45670;Reino de Portugal;;no
Q4873060;Battle off Barbados;Q161885;Reino da Grã-Bretanha;;no
Q4873060;Battle off Barbados;Q30;Estados Unidos;;no
Q5037004;Capture of Demerara and Essequibo;Q161885;Reino da Grã-Bretanha;;no
Q5037004;Capture of Demerara and Essequibo;Q142;França;;no
Q7283740;Raid on Dunkirk;Q161885;Reino da Grã-Bretanha;;no
Q7283740;Raid on Dunkirk;Q142;França;;no
Q5488396;Second Battle of Iquique;Q298;Chile;;no
Q5488396;Second Battle of Iquique;Q419;Peru;;no
Q6105145;submarine operations in the Dardanelles campaign;Q174193;Reino Unido da Grã-Bretanha e Irlanda;;no
Q6105145;submarine operations in the Dardanelles campaign;Q12560;Império Otomano;;no
Q5778619;Ensenada combat;Q217230;Império do Brasil;;no
Q5778619;Ensenada combat;Q738144;Províncias Unidas do Rio da Prata;;no
Q6981993;Naval battle off Halifax;Q161885;Reino da Grã-Bretanha;;no
Q6981993;Naval battle off Halifax;Q30;Estados Unidos;;no
Q5710379;Sinking of HMS Royal Oak;Q145;Reino Unido;;no
Q5710379;Sinking of HMS Royal Oak;Q7318;Alemanha Nazi;;no
Q5411051;Battle of Surigao Strait;Q188712;Império do Japão;;no
Q5411051;Battle of Surigao Strait;Q30;Estados Unidos;;no
Q4873048;Battle of the Îles Saint-Marcouf;Q161885;Reino da Grã-Bretanha;;no
Q4873048;Battle of the Îles Saint-Marcouf;Q142;França;;no
Q7443080;Second Battle of Chuenpee;Q174193;Reino Unido da Grã-Bretanha e Irlanda;;no
Q5036996;Capture of Cayo Cocina;Q80702;Império Espanhol;;no
Q5036996;Capture of Cayo Cocina;Q8680;Império Britânico;;no
Q7497841;Shinyo Maru Incident;Q6141277;S Riachuelo;;no
Q7497841;Shinyo Maru Incident;Q7394378;SS Shin'yō Maru;;no
Q4924112;Paknam incident;Q29;Espanha;;no
Q4924112;Paknam incident;Q142;França;;no
Q5037038;Capture of Montserrat;Q161885;Reino da Grã-Bretanha;;no
Q5037038;Capture of Montserrat;Q142;França;;no
Q4873063;Battle of Cape Palos;Q3045696;Argélia otomana;;no
Q4873063;Battle of Cape Palos;Q30;Estados Unidos;;no
Q5748672;Capture of Confederate ships;Q899706;Confederação Peru-Boliviana;;no
Q5748672;Capture of Confederate ships;Q298;Chile;;no
Q7311095;Relief of Genoa;Q766543;Monarquia Hispânica;;no
Q7311095;Relief of Genoa;Q174306;República de Gênova;;no
Q7311095;Relief of Genoa;Q426025;Ducado de Saboia;;no
Q7311095;Relief of Genoa;Q70972;Reino da França;;no
Q1806377;Battle of Sezawa;Q276404;Takeda Shingen;;yes
Q1806377;Battle of Sezawa;Q2511179;Suwa Yorishige;;yes
Q1818854;Batalha de Monte Castello;Q1779157;Divisão Panzer (Wehrmacht);;no
Q1818854;Batalha de Monte Castello;Q2291067;Força Expedicionária Brasileira;;no
Q1842866;Batalha de Alepo;Q858819;Exército Livre da Síria;;no
Q1842866;Batalha de Alepo;Q15221361;Frente Islâmica;;no
Q1842866;Batalha de Alepo;Q16949874;Brigadas Baath;;no
Q1842866;Batalha de Alepo;Q4703280;Brigada al-Tawhid;;no
Q1842866;Batalha de Alepo;Q849180;Forças Armadas da Síria;;no
Q1842866;Batalha de Alepo;Q860943;Ahrar al-Sham;;no
Q1808450;Batalha de Buena Vista;Q96;México;;no
Q1808450;Batalha de Buena Vista;Q30;Estados Unidos;;no
Q1849818;Batalha de Edgecote Moor;Q105285;Casa de Iorque;;no
Q1799032;Batalha de Camerino;Q1747689;Roma Antiga;;no
Q1793109;Battle of Chippawa;Q174193;Reino Unido da Grã-Bretanha e Irlanda;;no
Q1793109;Battle of Chippawa;Q30;Estados Unidos;;no
Q1811438;Batalha de Waxhaws;Q161885;Reino da Grã-Bretanha;;no
Q1811438;Batalha de Waxhaws;Q30;Estados Unidos;;no
Q1811747;Batalha de Bulgarófigo;Q203817;Primeiro Império Búlgaro;;no
Q1811747;Batalha de Bulgarófigo;Q12544;Império Bizantino;;no
Q1804983;Batalha de Bagdá;Q796;Iraque;;no
Q1804983;Batalha de Bagdá;Q30;Estados Unidos;;no
Q1792643;Batalha do Salado;Q217196;Coroa de Castela;;no
Q1792643;Batalha do Salado;Q238445;Reino nasrida de Granada;;no
Q1792643;Batalha do Salado;Q582861;Império Merínida;;no
Q1792643;Batalha do Salado;Q45670;Reino de Portugal;;no
Q1840117;Batalha do Quebec;Q161885;Reino da Grã-Bretanha;;no
Q1840117;Batalha do Quebec;Q30;Estados Unidos;;no
Q1785755;Battle of Baugé;Q179876;Reino da Inglaterra;;no
Q1785755;Battle of Baugé;Q230791;Reino da Escócia;;no
Q1785755;Battle of Baugé;Q70972;Reino da França;;no
Q1785443;Battle of Fornham;Q179876;Reino da Inglaterra;;no
Q1785910;Battle of Horseshoe Bend;Q174193;Reino Unido da Grã-Bretanha e Irlanda;;no
Q1785910;Battle of Horseshoe Bend;Q30;Estados Unidos;;no
Q1788937;Battle of the Marshes;Q3108185;Iraque Baathista;;no
Q1788937;Battle of the Marshes;Q794;Irão;;no
Q1789809;Kronberger feud;Q1533220;Kronberg family;;no
Q1789809;Kronberger feud;Q90739;Ulrich V, Lord of Hanau;;yes
Q1789809;Kronberger feud;Q1794;Frankfurt am Main;;no
Q1789809;Kronberger feud;Q62566;Ruperto II, Eleitor Palatino do Reno;;yes
Q1930510;Battle of Al Faw;Q3108185;Iraque Baathista;;no
Q1930510;Battle of Al Faw;Q145;Reino Unido;;no
Q1930510;Battle of Al Faw;Q30;Estados Unidos;;no
Q1787252;Batalha de Lenzen;Q153080;Frância oriental;;no
Q1787252;Batalha de Lenzen;Q156108;Obotritas;;no
Q1787252;Batalha de Lenzen;Q163340;Redarians;;no
Q1787252;Batalha de Lenzen;Q164092;Ducado da Saxônia;;no
Q1787252;Batalha de Lenzen;Q697224;Veletos;;no
Q1890225;Battle of Verona;Q23693;Visigodos;;no
Q1890225;Battle of Verona;Q42834;Império Romano do Ocidente;;no
Q1927362;Operação Pedestal;Q145;Reino Unido;;no
Q1836863;Battle of Belvoir Castle;Q63135869;Império Aiúbida;;no
Q1836863;Battle of Belvoir Castle;Q55502;Reino de Jerusalém;;no
Q1837335;Centauromaquia tessaliana;Q1320718;Teseu;;no
Q1837335;Centauromaquia tessaliana;Q83203;centauro;;no
Q1837335;Centauromaquia tessaliana;Q334794;Lápitas;;no
Q1837335;Centauromaquia tessaliana;Q502156;Pirítoo;;no
Q1852373;Battle of the Standard;Q179876;Reino da Inglaterra;;no
Q1852373;Battle of the Standard;Q230791;Reino da Escócia;;no
Q1861319;Batalha de Slivnitsa;Q159591;Alexandre I da Bulgária;;yes
Q1861319;Batalha de Slivnitsa;Q313829;Milan I da Sérvia;;yes
Q1888562;Action of 5 October 1804;Q174193;Reino Unido da Grã-Bretanha e Irlanda;;no
Q1894062;Batalha de Tagliacozzo;Q130875;Dinastia de Hohenstaufen;;no
Q1894062;Batalha de Tagliacozzo;Q939200;Casa capetiana de Anjou;;no
Q1898572;Battle of Wijnendale;Q161885;Reino da Grã-Bretanha;;no
Q1787589;Battle of Aussig;Q131372;Hussitas;;no
Q1787589;Battle of Aussig;Q12548;Sacro Império Romano-Germânico;;no
Q1787589;Battle of Aussig;Q49683;Grão-Ducado da Lituânia;;no
Q1891631;Batalha de Haia;Q29999;Reino dos Países Baixos;;no
Q1891631;Batalha de Haia;Q7318;Alemanha Nazi;;no
Q1855461;Batalha de Lincoln (1217);Q179876;Reino da Inglaterra;;no
Q1855461;Batalha de Lincoln (1217);Q70972;Reino da França;;no
Q1887494;Batalha de Uji;Q1941666;Príncipe Mochihito;;yes
Q1887733;Batalha de Boviano;Q1747689;Roma Antiga;;no
Q1887733;Batalha de Boviano;Q500272;Samnitas;;no
Q1855781;Battle of Nikiou;Q12490507;Califado Rashidun;;no
Q1855781;Battle of Nikiou;Q12544;Império Bizantino;;no
Q1896360;Batalha de Escópia;Q203817;Primeiro Império Búlgaro;;no
Q1896360;Batalha de Escópia;Q12544;Império Bizantino;;no
Q1887932;Batalha de Castelfidardo;Q3623027;Royal Sardinian Army;;no
Q1887932;Batalha de Castelfidardo;Q3732934;Vatican Army;;no
