cls_qid;cls_label;item_qid;item_label;iso3
Q6256;country;Q43;Turquia;TUR
Q6256;country;Q298;Chile;CHL
Q6256;country;Q233;Malta;MLT
Q6256;country;Q262;Argélia;DZA
Q6256;country;Q258;África do Sul;ZAF
Q6256;country;Q730;Suriname;SUR
Q6256;country;Q228;Andorra;AND
Q6256;country;Q27;República da Irlanda;IRL
Q6256;country;Q217;Moldávia;MDA
Q6256;country;Q668;Índia;IND
Q6256;country;Q265;Uzbequistão;UZB
Q6256;country;Q41;Grécia;GRC
Q6256;country;Q238;San Marino;SMR
Q6256;country;Q408;Austrália;AUS
Q6256;country;Q686;Vanuatu;VUT
Q6256;country;Q695;Palau;PLW
Q6256;country;Q398;Bahrein;BHR
Q6256;country;Q36;Polónia;POL
Q6256;country;Q114;Quénia;KEN
Q6256;country;Q35;Dinamarca;DNK
Q6256;country;Q227;Azerbaijão;AZE
Q6256;country;Q55;Países Baixos;
Q6256;country;Q211;Letónia;LVA
Q6256;country;Q115;Etiópia;ETH
Q6256;country;Q711;Mongólia;MNG
Q6256;country;Q77;Uruguai;URY
Q6256;country;Q403;Sérvia;SRB
Q6256;country;Q159;Rússia;RUS
Q6256;country;Q212;Ucrânia;UKR
Q6256;country;Q213;Chéquia;CZE
Q6256;country;Q214;Eslováquia;SVK
Q6256;country;Q215;Eslovénia;SVN
Q6256;country;Q219;Bulgária;BGR
Q6256;country;Q218;Roménia;ROU
Q6256;country;Q717;Venezuela;VEN
Q6256;country;Q683;Samoa;WSM
Q6256;country;Q28;Hungria;HUN
Q6256;country;Q34;Suécia;SWE
Q6256;country;Q678;Tonga;TON
Q6256;country;Q117;Gana;GHA
Q6256;country;Q221;Macedónia do Norte;MKD
Q6256;country;Q30;Estados Unidos;USA
Q6256;country;Q734;Guiana;GUY
Q6256;country;Q37;Lituânia;LTU
Q6256;country;Q657;Chade;TCD
Q6256;country;Q399;Arménia;ARM
Q6256;country;Q223;Gronelândia;GRL
Q6256;country;Q224;Croácia;HRV
Q6256;country;Q17;Japão;JPN
Q6256;country;Q155;Brasil;BRA
Q6256;country;Q712;Fiji;FJI
Q6256;country;Q225;Bósnia e Herzegovina;BIH
Q6256;country;Q1071439;Reino de Madagascar;
Q6256;country;Q2969231;Liuqiu;
Q6256;country;Q29999;Reino dos Países Baixos;NLD
Q6256;country;Q11352710;Ikikoku;
Q6256;country;Q11458165;Tsukaikoku;
Q6256;country;Q188736;Bósnia;
Q6256;country;Q319881;República de Formosa;
Q6256;country;Q907112;Transnístria;
Q6256;country;Q16674377;Federal Islamic Republic of the Comoros;
Q6256;country;Q219060;Estado da Palestina;PSE
Q6256;country;Q756617;Reino da Dinamarca;
Q6256;country;Q34020;Niue;NIU
Q6256;country;Q23427;Ossétia do Sul;
Q6256;country;Q28025;Reino de Ryukyu;
Q6256;country;Q124653007;realm of the United Kingdom;
Q6256;country;Q766543;Monarquia Hispânica;
Q6256;country;Q11278480;Q11278480;
Q6256;country;Q11294076;Q11294076;
Q6256;country;Q131839713;Kingdom of Patones;
Q6256;country;Q11265535;Inobutan Kingdom;
Q6256;country;Q1718707;Sauk-Suiattle Indian Tribe;
Q6256;country;Q113411770;Grand Duchy of Yaroslavl;
Q6256;country;Q15898027;Ryūkyū problem;
Q6256;country;Q18097;Coreia;
Q6256;country;Q20507218;Kingdom of Artaxerxes;
Q6256;country;Q43287;Império Alemão;
Q6256;country;Q1410;Gibraltar;GIB
Q6256;country;Q122940815;Q122940815;
Q6256;country;Q1194329;Nova Roma;
Q6256;country;Q1026065;Senarica;
Q6256;country;Q125881605;Luba-Lunda states;
Q6256;country;Q1044668;Insulo de la Rozoj;
Q6256;country;Q3458646;Rough and Ready;
Q6256;country;Q1083009;Principality of Wy;
Q6256;country;Q112558;Saugeais;
Q6256;country;Q1123960;República da Concha;
Q6256;country;Q1133491;Republic of Jamtland;
Q6256;country;Q10353934;Principado da Pontinha;
Q6256;country;Q10432828;Bondböneriket;
Q6256;country;Q116836;Filettino;
Q6256;country;Q1152445;Império Aericano;
Q6256;country;Q1155768;Molossia;
Q6256;country;Q1196171;Império de Atlatium;
Q6256;country;Q202206;Christiania;
Q6256;country;Q1206012;Reich Alemão;
Q6256;country;Q1238123;Domínio de Melchizedek;
Q6256;country;Q3456407;Republic of Montmartre;
Q6256;country;Q1982386;New Atlantis;
Q6256;country;Q1266300;Neue Slowenische Kunst;
Q6256;country;Q140173;Zaffaraya;
Q6256;country;Q1423680;Reino Gay e Lésbico das Ilhas do Mar do Coral;
Q6256;country;Q1483412;Fürstentum Germania;
Q6256;country;Q2063035;Huttonia;
Q6256;country;Q1531672;Global State of Waveland;
Q6256;country;Q1549254;Principado de Seborga;
Q6256;country;Q1840479;Free Republic of Outremeuse;
Q6256;country;Q896118;Rüterberg;
Q6256;country;Q2011058;Sovereign State of Forvik;
Q6256;country;Q2055161;Parva Domus;
Q6256;country;Q2096935;Reino de Sedang;
Q6256;country;Q2336883;Dominion of British West Florida;
Q6256;country;Q2347656;Republic of Paulava;
Q6256;country;Q2353425;Talossa;
Q6256;country;Q2419932;Reino de Redonda;
Q6256;country;Q2694497;Robland;
Q6256;country;Q324812;Lundy;
Q6256;country;Q292564;île d'Or;
Q6256;country;Q2778233;Akhzivland;
Q6256;country;Q539644;Operation Atlantis;
Q6256;country;Q3202121;L'Anse-Saint-Jean;
Q6256;country;Q3408505;Kingdom of Vikesland;
Q6256;country;Q3408649;Other World Kingdom;
Q6256;country;Q3456417;República de Saint-Malo;
Q6256;country;Q3567337;Nutopia;
Q6256;country;Q968430;Ladonia;
Q6256;country;Q7012218;New Utopia;
Q6256;country;Q3664234;Nation of Celestial Space;
Q6256;country;Q454948;Free Republic of Schwarzenberg;
Q6256;country;Q3743182;República Kalakuta;
Q6256;country;Q3921981;Principality of Freedonia;
Q6256;country;Q551375;Westarctica;
Q6256;country;Q551798;Grand Duchy of Flandrensis;
Q6256;country;Q551990;Wirtland;
Q6256;country;Q587677;Republic of Minerva;
Q6256;country;Q591309;Principado de Hutt River;
Q6256;country;Q4822871;Austenasia;
Q6256;country;Q4863018;Barony of Caux;
Q6256;country;Q701337;Império do Vietnã;
Q6256;country;Q5369713;Embassy of Heaven;
Q6256;country;Q5503215;Frestonia;
Q6256;country;Q5570212;Global Country of World Peace;
Q6256;country;Q5594509;Grand Duchy of the Lagoan Isles;
Q6256;country;Q71084;Primeiro Império Francês;
Q6256;country;Q5639847;República Haiduque de Mijat Tomić;
Q6256;country;Q5683653;HavenCo;
Q6256;country;Q737089;Whangamōmona;
Q6256;country;Q744042;Grand Duchy of Avram;
Q6256;country;Q6017283;Independent State of Rainbow Creek;
Q6256;country;Q6106052;Republic of La Boca;
Q6256;country;Q6412675;Kingdom of Valtio;
Q6256;country;Q6412678;Reino da Valáquia;
Q6256;country;Q7380487;Reino do Ponto;
Q6256;country;Q6532209;Republic of Zarechye;
Q6256;country;Q6908713;Moosylvania;
Q6256;country;Q840763;EnenKio;
Q6256;country;Q7055162;North Dumpling Island;
Q6256;country;Q7245111;Principality of Marlborough;
Q6256;country;Q7245112;Principality of Outer Baldonia;
Q6256;country;Q7252559;Province of Bumbunga;
Q6256;country;Q861784;Sultanate of Mogadishu;
Q6256;country;Q7314507;Republic of Peščenica;
Q6256;country;Q7314504;Republic of Morac-Songhrati-Meads;
Q6256;country;Q7382038;Império Romanov (micronação);
Q6256;country;Q7571613;Aeterna Lucina;
Q6256;country;Q7603795;State of Scott;
Q6256;country;Q877579;Kugelmugel;
Q6256;country;Q884213;Bunte Republik Neustadt;
Q6256;country;Q7972610;Washitaw Nation;
Q6256;country;Q93180;Império Selêucida;
Q6256;country;Q910203;Seasteading;
Q6256;country;Q923516;Império Tiwanaku-Wari;
Q6256;country;Q945499;Užupis;
Q6256;country;Q947153;Kingdom of Tavolara;
Q6256;country;Q2145318;Republic of Whangamōmona;
Q6256;country;Q2786301;EuroStaete;
Q6256;country;Q17167;República Romana;
Q6256;country;Q13706;Principado de Sealand;
Q6256;country;Q124371648;Greater Greece;
Q6256;country;Q1004065;Grande Bulgária;
Q6256;country;Q1072108;Macedônia Unida;
Q6256;country;Q1143195;Grande China;
Q6256;country;Q1423867;Grande Arménia;
Q6256;country;Q5414067;Reconquista;
Q6256;country;Q1547884;Grande Timor;
Q6256;country;Q1575948;Grande Marrocos;
Q6256;country;Q1585354;United Slovenia;
Q6256;country;Q11435642;Great Japanism;
Q6256;country;Q1982866;Greater Belgium;
Q6256;country;Q28667279;Q28667279;
Q6256;country;Q2144568;Pan-iranismo;
Q6256;country;Q2152974;Yemen region;
Q6256;country;Q2384816;Grande Croácia;
Q6256;country;Q2593895;Pan-mongolismo;
Q6256;country;Q2650692;Irredentismo argentino;
Q6256;country;Q3154570;Italian irredentism in Corsica;
Q6256;country;Q3238454;Greater Nepal;
Q6256;country;Q3307013;Portugaliza;
Q6256;country;Q15680807;Irredentismo russo;
Q6256;country;Q3384104;Azerbaijão Inteiro;
Q6256;country;Q3543309;Grande Indonésia;
Q6256;country;Q3634733;Akhand Bharat;
Q6256;country;Q3897681;Patria Grande;
Q6256;country;Q4344065;Pan-Catalanism;
Q6256;country;Q18747765;Reunificação centro-americana;
Q6256;country;Q592886;Grande Hungria;
Q6256;country;Q672287;Grande Somália;
Q6256;country;Q5600457;Greater Bangladesh;
Q6256;country;Q5600662;Greater Mauritania;
Q6256;country;Q5600755;Greater South Africa;
Q6256;country;Q5600715;Territórios reivindicados pelas Filipinas;
Q6256;country;Q5600799;Ukrainian irredentism;
Q6256;country;Q746607;Grande Sérvia;
Q6256;country;Q839554;Grande Itália;
Q6256;country;Q852483;Movimento pela unificação da Romênia e Moldávia;
Q6256;country;Q21009591;Reunificação da Grã-Colômbia;
Q6256;country;Q104383250;Greater Portugal;
Q6256;country;Q64499978;Unionismo peruano-boliviano;
Q6256;country;Q123592914;Wiradjuri Central West Republic;
Q6256;country;Q86219516;Senatorial Republic of Timeria;
Q6256;country;Q377350;União Ibérica;
Q6256;country;Q1785099;Pacta conventa;
Q6256;country;Q130337131;Tilandia Kingdom;
Q6256;country;Q130340667;Estado Soberano da Ordem Bektashi;
Q6256;country;Q11579614;Q11579614;
Q6256;country;Q11597843;Q11597843;
Q6256;country;Q11650081;Q11650081;
Q6256;country;Q131682968;Snoravia;
Q6256;country;Q12123447;Q12123447;
Q6256;country;Q10651107;Republic of Åsen;
Q6256;country;Q10684331;Svanamyran;
Q6256;country;Q10874967;People's Republic of Zhongtai;
Q6256;country;Q1286693;Principality of Seborga (historical);
Q6256;country;Q97162345;Republic of Frigolandia;
Q6256;country;Q97367963;Organisation de la microfrancophonie;
Q6256;country;Q155812;Pangermanismo;
Q6256;country;Q24392646;Q24392646;
Q6256;country;Q11414332;Kirikiri koku;
Q6256;country;Q175720;Grande Finlândia;
Q6256;country;Q12339338;Thylejren;
Q6256;country;Q12814309;Principality of Filettino;
Q6256;country;Q302132;Império colonial dinamarquês;
Q6256;country;Q303598;Política colonial da Áustria;
Q6256;country;Q323487;Großdeutschland;
Q6256;country;Q331022;Grande Albânia;
Q6256;country;Q335081;Megáli Idea;
Q6256;country;Q14934927;Murrawarri Republic;
Q6256;country;Q15926588;Glacier Republic;
Q6256;country;Q16469345;Republic of Perloja;
Q6256;country;Q16892486;Hotel Arbez;
Q6256;country;Q482555;Reunificação da Coreia;
Q6256;country;Q17361829;Kingdom of North Sudan;
Q6256;country;Q542526;Rattachism;
Q6256;country;Q18216925;Free Borough of Llanrwst;
Q6256;country;Q581325;Romênia Maior;
Q6256;country;Q19356759;Sacro Império de Reunião;
Q6256;country;Q19801186;Liberland;
Q6256;country;Q19831104;Kingdom of Humanity;
Q6256;country;Q19928833;Reino de Enclava;
Q6256;country;Q20220084;Principality of Ongal;
Q6256;country;Q21501440;Lostisland;
Q6256;country;Q22080073;Sovereign Yidindji Government;
Q6256;country;Q23135734;Zaquistão;
Q6256;country;Q815524;Império belga;
Q6256;country;Q56296293;Avalon;
Q6256;country;Q7603783;State of Muskogee;
Q6256;country;Q27304761;Asgardia;
Q6256;country;Q135670637;The Free Republic of Alcatraz;
Q6256;country;Q135670694;The Princedom of Aysellant;
Q6256;country;Q135670789;Republic of Corterra;
Q6256;country;Q54936352;Freeland;
Q6256;country;Q42786808;Empire of Basse Chesnaie;
Q6256;country;Q41470;Curdistão;
Q6256;country;Q56320530;Republic for the United States of America;
Q6256;country;Q56407391;Liberstad;
Q6256;country;Q59851912;Belmont Island (SMEAC);
Q6256;country;Q44526;Grande Israel;
Q6256;country;Q104879858;Principality of Aigues-Mortes;
Q6256;country;Q106423732;República Independiente de Hualqui;
Q6256;country;Q106808933;Maritime Republic of Eastport;
Q6256;country;Q107551929;Margraviate of Lašská;
Q6256;country;Q109597978;Republic of Airrecú;
Q6256;country;Q72980851;Aarianian Union;
Q6256;country;Q73330139;Verdis;
Q6256;country;Q73567162;Free Nation of Abaco;
Q6256;country;Q73694715;Principality of Zugesbucht;
Q6256;country;Q111187003;Principality of Islandia;
Q6256;country;Q111512452;dynastic union of Aragon and Castile;
Q6256;country;Q111512895;Union of the Kingdom of Aragon and the County of Barcelona;
Q6256;country;Q8680;Império Britânico;
Q6256;country;Q126118055;Q126118055;
Q6256;country;Q113497453;Republic of Rino Island;
Q6256;country;Q127371088;Ironland;
Q6256;country;Q77707697;Kailaasa;
Q6256;country;Q115657700;Kingdom of the Golliez;
Q6256;country;Q117407216;Titular Sovereign People of Ukraine;
Q6256;country;Q119661998;Slowjamastan;
Q6256;country;Q121268025;Adnoseign;
Q6256;country;Q83521688;Sunda Empire;
Q6256;country;Q124254507;Tłı̨chǫ Nation;
Q6256;country;Q4314897;Q4314897;
Q6256;country;Q1092654;T'satsąot'ınę;
Q6256;country;Q10539001;Q10539001;
Q6256;country;Q131301218;Délı̨nę First Nation;
Q6256;country;Q10290777;Governo Tłı̨chǫ;
Q6256;country;Q124943;Reino do Egito;
Q6256;country;Q127861;Quedivato do Egito;
Q6256;country;Q153136;Monarquia de Habsburgo;
Q6256;country;Q157367;Brandemburgo-Prússia;
Q6256;country;Q160307;Califado Fatímida;
Q6256;country;Q1726214;Kwanlin Dün First Nation;
Q6256;country;Q2268399;Selkirk First Nation;
Q6256;country;Q259919;Ucluelet First Nation;
Q6256;country;Q2386166;Ta'an Kwach'an Council;
Q6256;country;Q2443620;Toquaht First Nation;
Q6256;country;Q2472926;Uchucklesaht First Nation;
Q6256;country;Q2732400;União das Coroas;
Q6256;country;Q330533;Dezessete Províncias;
Q6256;country;Q370173;Sultanato do Egipto;
Q6256;country;Q3281269;Império do Mar do Norte;
Q6256;country;Q538677;Império Plantageneta;
Q6256;country;Q595958;Tsawwassen First Nation;
Q6256;country;Q622783;Países Baixos Espanhóis;
Q6256;country;Q21088788;Catholic Monarchy;
Q6256;country;Q751053;Kyuquot/Cheklesahht First Nation;
Q6256;country;Q778269;Little Salmon/Carmacks First Nation;
Q6256;country;Q6421437;Kluane First Nation;
Q6256;country;Q824047;Personal union of Poland and Saxony;
Q6256;country;Q825902;União polaco-lituana;
Q6256;country;Q7882199;Burgundian State;
Q6256;country;Q4628;Ilhas Feroe;FRO
Q6256;country;Q963303;União de Lublin;
Q6256;country;Q2072263;personal union of Great Britain and Hanover;
Q6256;country;Q63135869;Império Aiúbida;
Q6256;country;Q26399;Hoggar;
Q6256;country;Q100748892;Nisga'a Nation;
Q6256;country;Q62567;Reino da Islândia;
Q6256;country;Q62589;Reino da Suécia e Noruega;
Q6256;country;Q62651;Reino da Dinamarca e Noruega;
Q6256;country;Q112072559;Beaverhouse First Nation;
Q417175;kingdom;Q124653007;realm of the United Kingdom;
Q417175;kingdom;Q1193806;Shu;
Q417175;kingdom;Q1000124;Gansu Uyghur Kingdom;
Q417175;kingdom;Q105313;Reino de Wessex;
Q417175;kingdom;Q234009;Magadha;
Q417175;kingdom;Q1062946;Caracena;
Q417175;kingdom;Q1069959;Reino de Imereti;
Q417175;kingdom;Q664;Nova Zelândia;NZL
Q417175;kingdom;Q1471373;Saloum;
Q417175;kingdom;Q110888;Reino de Essex;
Q417175;kingdom;Q29999;Reino dos Países Baixos;NLD
Q417175;kingdom;Q1164500;Kingdom of Murcia;
Q417175;kingdom;Q778;Bahamas;BHS
Q417175;kingdom;Q1446192;Kampili;
Q417175;kingdom;Q1275158;Reino de Elimaida;
Q417175;kingdom;Q137325;Iarmumu;
Q417175;kingdom;Q139315;Dʿmt;
Q417175;kingdom;Q142417;Reino de Valência;
Q417175;kingdom;Q1358851;Zhangzhung;
Q417175;kingdom;Q149805;Reino do Iraque;
Q417175;kingdom;Q153015;Reino da Saxônia;
Q417175;kingdom;Q1423680;Reino Gay e Lésbico das Ilhas do Mar do Coral;
Q417175;kingdom;Q154667;Reino da Geórgia;
Q417175;kingdom;Q672;Tuvalu;TUV
Q417175;kingdom;Q1472873;Sultanato de Bagirmi;
Q417175;kingdom;Q685;Ilhas Salomão;SLB
Q417175;kingdom;Q986881;Butua;
Q417175;kingdom;Q1572529;Hanthawaddy Kingdom;
Q417175;kingdom;Q242;Belize;BLZ
Q417175;kingdom;Q1588434;Reino de Tanjavur;
Q417175;kingdom;Q1617495;Reino de Jaén;
Q417175;kingdom;Q178665;Mitanni;
Q417175;kingdom;Q1651832;Thaton Kingdom;
Q417175;kingdom;Q183150;Cólquida;
Q417175;kingdom;Q829356;Makuria;
Q417175;kingdom;Q195972;Reino de Cártlia;
Q417175;kingdom;Q209065;Reino da Grécia;
Q417175;kingdom;Q244;Barbados;BRB
Q417175;kingdom;Q225890;Reino de Strathclyde;
Q417175;kingdom;Q230407;Reino de Israel;
Q417175;kingdom;Q231392;Reino das Astúrias;
Q417175;kingdom;Q239502;Reino da Galícia-Volínia;
Q417175;kingdom;Q241790;Reino de Cuxe;
Q417175;kingdom;Q253094;Hungria Real;
Q417175;kingdom;Q266923;Reino de Mysore;
Q417175;kingdom;Q273874;Dinastia Buyida;
Q417175;kingdom;Q303421;Reino da Galiza;
Q417175;kingdom;Q325461;Reino de Salonica;
Q417175;kingdom;Q325493;Reino da Abecásia;
Q417175;kingdom;Q372292;Kussara;
Q417175;kingdom;Q386496;Reino do Montenegro;
Q417175;kingdom;Q402580;reino de Mataram;
Q417175;kingdom;Q623573;Reino da Croácia;
Q417175;kingdom;Q691;Papua-Nova Guiné;PNG
Q417175;kingdom;Q769;Granada;GRD
Q417175;kingdom;Q430309;Đại Việt;
Q417175;kingdom;Q432682;Shambhala;
Q417175;kingdom;Q1013;Lesoto;LSO
Q417175;kingdom;Q459188;Reino de Mann e das Ilhas;
Q417175;kingdom;Q506008;Deira;
Q417175;kingdom;Q538677;Império Plantageneta;
Q417175;kingdom;Q557842;Boina Kingdom;
Q417175;kingdom;Q568523;Nobácia;
Q417175;kingdom;Q605292;Reino de Quinda;
Q417175;kingdom;Q625380;Reino da Hungria Oriental;
Q417175;kingdom;Q703919;Dinastia Ngô;
Q417175;kingdom;Q733668;Gassânidas;
Q417175;kingdom;Q760;Santa Lúcia;LCA
Q417175;kingdom;Q756617;Reino da Dinamarca;
Q417175;kingdom;Q777147;Reino Albanês;
Q417175;kingdom;Q807068;Reino de Baol;
Q417175;kingdom;Q808750;Barotze;
Q417175;kingdom;Q816814;Reino de Venedócia;
Q417175;kingdom;Q83444;Reino da Córsega (1736);
Q417175;kingdom;Q83536;Reino da Córsega;
Q417175;kingdom;Q837998;Reino da Ânglia Oriental;
Q417175;kingdom;Q854415;Reino Lombardo;
Q417175;kingdom;Q862467;Reino de Sine;
Q417175;kingdom;Q869166;Kings of Cornwall;
Q417175;kingdom;Q870517;Reino Odrísio;
Q417175;kingdom;Q886986;Kingdom of Lindsey;
Q417175;kingdom;Q953965;Tír Eoghain;
Q417175;kingdom;Q954585;Kingdom of Brycheiniog;
Q417175;kingdom;Q956357;Reino do Hejaz;
Q417175;kingdom;Q1050;Essuatíni;SWZ
Q417175;kingdom;Q32579;Frígia;
Q417175;kingdom;Q55522;Nanzan;
Q417175;kingdom;Q763;São Cristóvão e Neves;KNA
Q417175;kingdom;Q757;São Vicente e Granadinas;VCT
Q417175;kingdom;Q28025;Reino de Ryukyu;
Q417175;kingdom;Q28405;Gojoseon;
Q417175;kingdom;Q45670;Reino de Portugal;
Q417175;kingdom;Q851;Arábia Saudita;SAU
Q417175;kingdom;Q48685;Reino de Judá;
Q417175;kingdom;Q55521;Chūzan;
Q417175;kingdom;Q55523;Hokuzan;
Q417175;kingdom;Q62567;Reino da Islândia;
Q417175;kingdom;Q917;Butão;BTN
Q417175;kingdom;Q781;Antígua e Barbuda;ATG
Q417175;kingdom;Q766;Jamaica;JAM
Q417175;kingdom;Q122763870;Kanyok Kingdom;
Q417175;kingdom;Q124025894;Antakarana;
Q417175;kingdom;Q2290243;Q2290243;
Q417175;kingdom;Q2348016;Q2348016;
Q417175;kingdom;Q3446127;Q3446127;
Q417175;kingdom;Q124841467;Cuautitlan Kingdom;
Q417175;kingdom;Q3446192;Land;
Q417175;kingdom;Q1048918;Reino Suevo;
Q417175;kingdom;Q3057629;Old Saxony;
Q417175;kingdom;Q3446219;Ringerike;
Q417175;kingdom;Q7557747;Soli;
Q417175;kingdom;Q1088024;Meirionnydd;
Q417175;kingdom;Q130749315;Mwene Muji;
Q417175;kingdom;Q131175634;Raj Banauli;
Q417175;kingdom;Q131303020;Boma Kingdom;
Q417175;kingdom;Q10416611;Reino Vândalo;
Q417175;kingdom;Q15060257;Q15060257;
Q417175;kingdom;Q15933722;Q15933722;
Q417175;kingdom;Q295985;Usora;
Q417175;kingdom;Q10863765;㠱国;
Q417175;kingdom;Q96314579;Mangbetu kingdom;
Q417175;kingdom;Q97178418;Kingdom of Artaxoa;
Q417175;kingdom;Q97198482;Nubian Kingdom;
Q417175;kingdom;Q146246;Reino Franco;
Q417175;kingdom;Q98085401;Monarquia de Mapungubwe;
Q417175;kingdom;Q11240305;Kartosuro;
Q417175;kingdom;Q1618896;Khaganato de Rus;
Q417175;kingdom;Q11916665;Datarpur;
Q417175;kingdom;Q2008127;Kingdom of Namdalen;
Q417175;kingdom;Q2030487;Airgíalla;
Q417175;kingdom;Q2084425;Vingulmark;
Q417175;kingdom;Q2208978;Alamânia;
Q417175;kingdom;Q2568218;Ranrike;
Q417175;kingdom;Q3446182;Kingdom of Hedmark;
Q417175;kingdom;Q3446218;Kingdom of Rogaland;
Q417175;kingdom;Q3446220;Kingdom of Romsdal;
Q417175;kingdom;Q3446235;Kingdom of Vestfold;
Q417175;kingdom;Q3446236;Kingdom of Vestmar;
Q417175;kingdom;Q3688514;Condado de Pitigliano;
Q417175;kingdom;Q16673773;Kingdom of Agder;
Q417175;kingdom;Q17355515;Kingdom of Telemark;
Q417175;kingdom;Q17355516;Kingdom of Voss;
Q417175;kingdom;Q17772387;Kingdom of Fjordane;
Q417175;kingdom;Q17779683;Kingdom of Hadeland;
Q417175;kingdom;Q583038;Reino Ostrogótico;
Q417175;kingdom;Q598153;Kingdom of Hordaland;
Q417175;kingdom;Q4765854;Estados shan;
Q417175;kingdom;Q633573;Kingdom of Rheged;
Q417175;kingdom;Q33127325;Fermanagh;
Q417175;kingdom;Q5296194;Donji Kraji;
Q417175;kingdom;Q21004047;Kingdom of Nordmøre;
Q417175;kingdom;Q6056625;Kingdom of Pacaca;
Q417175;kingdom;Q6104743;Kingdom of Gudbrandsdalen;
Q417175;kingdom;Q769782;Reino de Powys;
Q417175;kingdom;Q25080783;Mauro-Roman kingdoms;
Q417175;kingdom;Q25459957;Kingdom of Banggai;
Q417175;kingdom;Q87791;Frisian Kingdom;
Q417175;kingdom;Q904346;Kingdom of Desmond;
