conflict_qid;conflict_label;participant_qid;participant_label;point_in_time;type_qid;window
Q112914738;witchcraft investigation of Marion Neyne McAlester;Q43911664;Robert Munro;1577-11-04T00:00:00Z;Q180684;lt1900
Q112914757;witchcraft investigation of Thomas McKane More McAllane McEuoch;Q43911664;Robert Munro;1577-11-04T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q43911769;Isobel Thomson;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914764;witchcraft investigation of Janet Cock;Q43911797;John Barrowman;1661-06-21T00:00:00Z;Q180684;lt1900
Q112914734;witchcraft investigation of Elspeth Mowat;Q43915262;George Sheil;1661-08-08T00:00:00Z;Q180684;lt1900
Q112914734;witchcraft investigation of Elspeth Mowat;Q43915266;Patrick Heriot;1661-08-08T00:00:00Z;Q180684;lt1900
Q112914734;witchcraft investigation of Elspeth Mowat;Q43915261;Robert Donham;1661-08-08T00:00:00Z;Q180684;lt1900
Q112914734;witchcraft investigation of Elspeth Mowat;Q43915267;Ronald Ritchison;1661-08-08T00:00:00Z;Q180684;lt1900
Q112914742;witchcraft investigation of Bessie Moffat;Q43912374;William Meggat;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914742;witchcraft investigation of Bessie Moffat;Q43912372;William Scott of St Leonards;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914742;witchcraft investigation of Bessie Moffat;Q43915094;William Scott of Dalkeith;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914742;witchcraft investigation of Bessie Moffat;Q43915270;John Preston of Haltrees;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914742;witchcraft investigation of Bessie Moffat;Q43915334;John Sheil;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914742;witchcraft investigation of Bessie Moffat;Q43915239;Sir William Murray of Newton;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914742;witchcraft investigation of Bessie Moffat;Q43915326;Patrick Scott of Langshaw;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914735;witchcraft investigation of Jonet Hewat;Q43915262;George Sheil;1661-08-08T00:00:00Z;Q180684;lt1900
Q112914735;witchcraft investigation of Jonet Hewat;Q43915266;Patrick Heriot;1661-08-08T00:00:00Z;Q180684;lt1900
Q112914735;witchcraft investigation of Jonet Hewat;Q43915261;Robert Donham;1661-08-08T00:00:00Z;Q180684;lt1900
Q112914735;witchcraft investigation of Jonet Hewat;Q43915267;Ronald Ritchison;1661-08-08T00:00:00Z;Q180684;lt1900
Q112914743;witchcraft investigation of Jonet Watsone;Q43912374;William Meggat;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914743;witchcraft investigation of Jonet Watsone;Q43912372;William Scott of St Leonards;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914744;witchcraft investigation of Jean Howison;Q43911808;John Preston of Whitehill;1661-07-20T00:00:00Z;Q180684;lt1900
Q112914743;witchcraft investigation of Jonet Watsone;Q43915094;William Scott of Dalkeith;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914743;witchcraft investigation of Jonet Watsone;Q43915355;Archibald Gemmill;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914743;witchcraft investigation of Jonet Watsone;Q43915270;John Preston of Haltrees;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914744;witchcraft investigation of Jean Howison;Q43912457;Robert Strachan of Musselburgh;1661-07-20T00:00:00Z;Q180684;lt1900
Q112914743;witchcraft investigation of Jonet Watsone;Q43915239;Sir William Murray of Newton;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914743;witchcraft investigation of Jonet Watsone;Q43915326;Patrick Scott of Langshaw;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914743;witchcraft investigation of Jonet Watsone;Q43915358;Thomas Calderwood;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914754;witchcraft investigation of Issobell Robiesone;Q43911773;Thomas Haderstone;1661-07-23T00:00:00Z;Q180684;lt1900
Q112914754;witchcraft investigation of Issobell Robiesone;Q43911776;Thomas Crichton;1661-07-23T00:00:00Z;Q180684;lt1900
Q112914744;witchcraft investigation of Jean Howison;Q43915270;John Preston of Haltrees;1661-07-20T00:00:00Z;Q180684;lt1900
Q112914744;witchcraft investigation of Jean Howison;Q43915239;Sir William Murray of Newton;1661-07-20T00:00:00Z;Q180684;lt1900
Q112914744;witchcraft investigation of Jean Howison;Q43915763;George Hepburn of Alderston;1661-07-20T00:00:00Z;Q180684;lt1900
Q112914742;witchcraft investigation of Bessie Moffat;Q43915340;Thomas Harris;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914759;witchcraft investigation of Isobel Ramsay;Q43915098;David Dunmure;1661-09-02T00:00:00Z;Q180684;lt1900
Q112914758;witchcraft investigation of Margaret Hutchison;Q43911776;Thomas Crichton;1661-08-07T00:00:00Z;Q180684;lt1900
Q112914752;witchcraft investigation of Marjorie Fairwell;Q43911776;Thomas Crichton;1661-07-28T00:00:00Z;Q180684;lt1900
Q112914758;witchcraft investigation of Margaret Hutchison;Q43915098;David Dunmure;1661-08-07T00:00:00Z;Q180684;lt1900
Q112914758;witchcraft investigation of Margaret Hutchison;Q43915102;Nathaniel Fife;1661-08-07T00:00:00Z;Q180684;lt1900
Q112914758;witchcraft investigation of Margaret Hutchison;Q43915087;Robert Dalgleish;1661-08-07T00:00:00Z;Q180684;lt1900
Q112914762;witchcraft investigation of Margaret Grieve;Q43915262;George Sheil;1661-07-09T00:00:00Z;Q180684;lt1900
Q112914762;witchcraft investigation of Margaret Grieve;Q43915266;Patrick Heriot;1661-07-09T00:00:00Z;Q180684;lt1900
Q112914762;witchcraft investigation of Margaret Grieve;Q43915261;Robert Donham;1661-07-09T00:00:00Z;Q180684;lt1900
Q112914762;witchcraft investigation of Margaret Grieve;Q43915267;Ronald Ritchison;1661-07-09T00:00:00Z;Q180684;lt1900
Q112914764;witchcraft investigation of Janet Cock;Q43915094;William Scott of Dalkeith;1661-06-21T00:00:00Z;Q180684;lt1900
Q112914771;witchcraft investigation of Jonet Ewart;Q43915280;M Mackaile;1661-08-05T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q43911797;John Barrowman;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q43911793;Johne Milne;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q43915098;David Dunmure;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q43915117;Claud Greenlees;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q43915112;James Wilkie of Newliston;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914742;witchcraft investigation of Bessie Moffat;Q43915305;James Calderwood;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914743;witchcraft investigation of Jonet Watsone;Q43915305;James Calderwood;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914742;witchcraft investigation of Bessie Moffat;Q43910563;John Kincaid;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914734;witchcraft investigation of Elspeth Mowat;Q43915411;David Bowman;1661-08-08T00:00:00Z;Q180684;lt1900
Q112914742;witchcraft investigation of Bessie Moffat;Q43915337;James Hogg;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914735;witchcraft investigation of Jonet Hewat;Q43915411;David Bowman;1661-08-08T00:00:00Z;Q180684;lt1900
Q112914743;witchcraft investigation of Jonet Watsone;Q43915337;James Hogg;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q43911790;David Samuel;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914762;witchcraft investigation of Margaret Grieve;Q43915411;David Bowman;1661-07-09T00:00:00Z;Q180684;lt1900
Q112914754;witchcraft investigation of Issobell Robiesone;Q43915107;Charles Lumsden;1661-07-23T00:00:00Z;Q180684;lt1900
Q112914758;witchcraft investigation of Margaret Hutchison;Q43915107;Charles Lumsden;1661-08-07T00:00:00Z;Q180684;lt1900
Q112914752;witchcraft investigation of Marjorie Fairwell;Q43915107;Charles Lumsden;1661-07-28T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q43911805;Alexander Reid;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914743;witchcraft investigation of Jonet Watsone;Q43915365;Thomas Hogg;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914742;witchcraft investigation of Bessie Moffat;Q76083610;Charles Murray;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q43911803;Alexander Johnston;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914743;witchcraft investigation of Jonet Watsone;Q76083610;Charles Murray;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q43911801;David Lindsay;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914759;witchcraft investigation of Isobel Ramsay;Q43915119;Patrick Thomson;1661-09-02T00:00:00Z;Q180684;lt1900
Q112914758;witchcraft investigation of Margaret Hutchison;Q43911787;James Thomson;1661-08-07T00:00:00Z;Q180684;lt1900
Q112914758;witchcraft investigation of Margaret Hutchison;Q43915129;John Fletcher;1661-08-07T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q43911799;Dundas;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914758;witchcraft investigation of Margaret Hutchison;Q43911784;Thomas Lawson;1661-08-07T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q93343103;Gilbert Hall;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914744;witchcraft investigation of Jean Howison;Q43912461;John Hunter;1661-07-20T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q43915110;Robert Wilson;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q43911765;James Wilkie;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914738;witchcraft investigation of Marion Neyne McAlester;Q43911668;Lachlan MacIntosh;1577-11-04T00:00:00Z;Q180684;lt1900
Q112914738;witchcraft investigation of Marion Neyne McAlester;Q43914566;Colin MacKenzie of Kintail;1577-11-04T00:00:00Z;Q180684;lt1900
Q112914738;witchcraft investigation of Marion Neyne McAlester;Q43914769;Hucheon Rose;1577-11-04T00:00:00Z;Q180684;lt1900
Q112914738;witchcraft investigation of Marion Neyne McAlester;Q43916057;Walter Urquhart;1577-11-04T00:00:00Z;Q180684;lt1900
Q112914757;witchcraft investigation of Thomas McKane More McAllane McEuoch;Q43916057;Walter Urquhart;1577-11-04T00:00:00Z;Q180684;lt1900
Q112914756;witchcraft investigation of Jonet Miller;Q43911772;George Drummond;1659-08-26T00:00:00Z;Q180684;lt1900
Q112914742;witchcraft investigation of Bessie Moffat;Q43915218;John Biggar;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914743;witchcraft investigation of Jonet Watsone;Q43915218;John Biggar;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914744;witchcraft investigation of Jean Howison;Q43915218;John Biggar;1661-07-20T00:00:00Z;Q180684;lt1900
Q112914744;witchcraft investigation of Jean Howison;Q43916228;Alexander Borthwick;1661-07-20T00:00:00Z;Q180684;lt1900
Q112914738;witchcraft investigation of Marion Neyne McAlester;Q43911666;Alexander Falconer;1577-11-04T00:00:00Z;Q180684;lt1900
Q112914742;witchcraft investigation of Bessie Moffat;Q43915125;William Calderwood;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914743;witchcraft investigation of Jonet Watsone;Q43915125;William Calderwood;1661-07-21T00:00:00Z;Q180684;lt1900
Q112914735;witchcraft investigation of Jonet Hewat;Q43915259;Robert Law;1661-08-08T00:00:00Z;Q180684;lt1900
Q112914764;witchcraft investigation of Janet Cock;Q43915125;William Calderwood;1661-06-21T00:00:00Z;Q180684;lt1900
Q112914762;witchcraft investigation of Margaret Grieve;Q43915259;Robert Law;1661-07-09T00:00:00Z;Q180684;lt1900
Q112914744;witchcraft investigation of Jean Howison;Q43912455;Mungo Murray;1661-07-20T00:00:00Z;Q180684;lt1900
Q112942786;witchcraft investigation of Isobel Maillshead;Q43913917;Thomas Guthrie;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942784;witchcraft investigation of Maal Montgomerie;Q43913917;Thomas Guthrie;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942787;witchcraft investigation of Margaret Isset;Q43913917;Thomas Guthrie;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942785;witchcraft investigation of Maal Small;Q43913917;Thomas Guthrie;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942799;witchcraft investigation of Margaret Monro;Q43913996;William Baillie;1699-07-28T00:00:00Z;Q180684;lt1900
Q112942786;witchcraft investigation of Isobel Maillshead;Q43913921;William Rodgers;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942784;witchcraft investigation of Maal Montgomerie;Q43913921;William Rodgers;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942787;witchcraft investigation of Margaret Isset;Q43913921;William Rodgers;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942785;witchcraft investigation of Maal Small;Q43913921;William Rodgers;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942819;witchcraft investigation of Barbara Young;Q43913494;William Stirling of Herbertshire;1631-10-02T00:00:00Z;Q180684;lt1900
Q112942819;witchcraft investigation of Barbara Young;Q43914086;James Drummond Sir of Machine;1631-10-02T00:00:00Z;Q180684;lt1900
Q112942819;witchcraft investigation of Barbara Young;Q43914083;William Murray Sir of Abercorn;1631-10-02T00:00:00Z;Q180684;lt1900
Q112942821;witchcraft investigation of Aleson Woddro;Q43914121;Bryce Sempill;1631-11-13T00:00:00Z;Q180684;lt1900
Q112942823;witchcraft investigation of Effie Lindsey;Q43914121;Bryce Sempill;1631-11-13T00:00:00Z;Q180684;lt1900
Q112942822;witchcraft investigation of Issobell Kelso;Q43914121;Bryce Sempill;1631-11-13T00:00:00Z;Q180684;lt1900
Q112942819;witchcraft investigation of Barbara Young;Q43914095;Robert Graham;1631-10-02T00:00:00Z;Q180684;lt1900
Q112942818;witchcraft investigation of Jonnet Elder;Q43914086;James Drummond Sir of Machine;1631-09-01T00:00:00Z;Q180684;lt1900
Q112942818;witchcraft investigation of Jonnet Elder;Q43914083;William Murray Sir of Abercorn;1631-09-01T00:00:00Z;Q180684;lt1900
Q112942818;witchcraft investigation of Jonnet Elder;Q43914092;William Stirling of Ardo;1631-09-01T00:00:00Z;Q180684;lt1900
Q112942813;witchcraft investigation of Christian Riache;Q43914066;John MacKenzie of Holmekill;1631-01-30T00:00:00Z;Q180684;lt1900
Q112942813;witchcraft investigation of Christian Riache;Q43914071;Lorne MacKenzie;1631-01-30T00:00:00Z;Q180684;lt1900
Q112942813;witchcraft investigation of Christian Riache;Q43914069;Murdo MacKenzie of Shalder;1631-01-30T00:00:00Z;Q180684;lt1900
Q112942812;witchcraft investigation of Gawin Forsyth;Q43915714;Robert Greirson;1630-12-26T00:00:00Z;Q180684;lt1900
Q112942818;witchcraft investigation of Jonnet Elder;Q43914095;Robert Graham;1631-09-01T00:00:00Z;Q180684;lt1900
Q112942816;witchcraft investigation of Marie McGillimichell;Q43914076;Alexander MacKenzie of Achiltie;1631-04-30T00:00:00Z;Q180684;lt1900
Q112942816;witchcraft investigation of Marie McGillimichell;Q43914069;Murdo MacKenzie of Shalder;1631-04-30T00:00:00Z;Q180684;lt1900
Q112942816;witchcraft investigation of Marie McGillimichell;Q43914074;Murdoch MacKenzie;1631-04-30T00:00:00Z;Q180684;lt1900
Q112942771;witchcraft investigation of Effie McBrwme;Q43913895;James Lowdoun;1624-09-01T00:00:00Z;Q180684;lt1900
Q112942799;witchcraft investigation of Margaret Monro;Q43913980;William Robertson;1699-07-28T00:00:00Z;Q180684;lt1900
Q112942798;witchcraft investigation of Elspeth McGowane;Q43913976;Alexander Ferguson;1698-03-11T00:00:00Z;Q180684;lt1900
Q112942766;witchcraft investigation of Agnes Hucheon;Q43913886;George Jameson;1595-07-11T00:00:00Z;Q180684;lt1900
Q112942786;witchcraft investigation of Isobel Maillshead;Q43913743;James Ferguson;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942784;witchcraft investigation of Maal Montgomerie;Q43913743;James Ferguson;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942787;witchcraft investigation of Margaret Isset;Q43913743;James Ferguson;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942785;witchcraft investigation of Maal Small;Q43913743;James Ferguson;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942766;witchcraft investigation of Agnes Hucheon;Q43913891;David Fergushill;1595-07-11T00:00:00Z;Q180684;lt1900
Q112942812;witchcraft investigation of Gawin Forsyth;Q43915430;John Charters;1630-12-26T00:00:00Z;Q180684;lt1900
Q112942744;witchcraft investigation of Agnes Findlaw;Q43914799;David MacGill;1586-05-19T00:00:00Z;Q180684;lt1900
Q112942742;witchcraft investigation of Elizabeth Findlaw;Q43914799;David MacGill;1586-05-19T00:00:00Z;Q180684;lt1900
Q112942741;witchcraft investigation of John Findlaw;Q43914799;David MacGill;1586-05-19T00:00:00Z;Q180684;lt1900
Q112942786;witchcraft investigation of Isobel Maillshead;Q43913920;James Glendinning;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942784;witchcraft investigation of Maal Montgomerie;Q43913920;James Glendinning;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942787;witchcraft investigation of Margaret Isset;Q43913920;James Glendinning;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942785;witchcraft investigation of Maal Small;Q43913920;James Glendinning;1650-05-10T00:00:00Z;Q180684;lt1900
Q112942757;witchcraft investigation of James Thomson;Q43913884;William Campbell of Whitehaugh;1583-03-14T00:00:00Z;Q180684;lt1900
Q112942759;witchcraft investigation of John Richart;Q43913884;William Campbell of Whitehaugh;1583-03-14T00:00:00Z;Q180684;lt1900
Q112942756;witchcraft investigation of Matthew Bryce;Q43913884;William Campbell of Whitehaugh;1583-03-14T00:00:00Z;Q180684;lt1900
Q112942761;witchcraft investigation of Michael Wilson;Q43913884;William Campbell of Whitehaugh;1583-03-14T00:00:00Z;Q180684;lt1900
Q112942745;witchcraft investigation of Jonet Kennedy;Q79972;Jaime I de Inglaterra;1590-01-01T00:00:00Z;Q180684;lt1900
Q112942799;witchcraft investigation of Margaret Monro;Q43913988;Alexander Chisholm;1699-07-28T00:00:00Z;Q180684;lt1900
Q112942819;witchcraft investigation of Barbara Young;Q43914081;John Halden;1631-10-02T00:00:00Z;Q180684;lt1900
Q112942818;witchcraft investigation of Jonnet Elder;Q43914081;John Halden;1631-09-01T00:00:00Z;Q180684;lt1900
Q112942798;witchcraft investigation of Elspeth McGowane;Q43913968;Dunbar;1698-03-11T00:00:00Z;Q180684;lt1900
Q112942821;witchcraft investigation of Aleson Woddro;Q43915653;Hugh Sempill;1631-11-13T00:00:00Z;Q180684;lt1900
Q112942823;witchcraft investigation of Effie Lindsey;Q43915653;Hugh Sempill;1631-11-13T00:00:00Z;Q180684;lt1900
Q112942822;witchcraft investigation of Issobell Kelso;Q43915653;Hugh Sempill;1631-11-13T00:00:00Z;Q180684;lt1900
Q112942799;witchcraft investigation of Margaret Monro;Q43913986;Alexander Ross of Pitkirie;1699-07-28T00:00:00Z;Q180684;lt1900
Q112942799;witchcraft investigation of Margaret Monro;Q43913994;David Robeson;1699-07-28T00:00:00Z;Q180684;lt1900
Q112942799;witchcraft investigation of Margaret Monro;Q43913983;George Ross of Mornenge;1699-07-28T00:00:00Z;Q180684;lt1900
Q112942799;witchcraft investigation of Margaret Monro;Q43913992;William Ross of East Farm;1699-07-28T00:00:00Z;Q180684;lt1900
Q112942798;witchcraft investigation of Elspeth McGowane;Q43910713;John Maxwell;1698-03-11T00:00:00Z;Q180684;lt1900
Q112942798;witchcraft investigation of Elspeth McGowane;Q43913966;Adam Newhall;1698-03-11T00:00:00Z;Q180684;lt1900
Q112942798;witchcraft investigation of Elspeth McGowane;Q43913964;Hugh MacGuffock;1698-03-11T00:00:00Z;Q180684;lt1900
Q112942798;witchcraft investigation of Elspeth McGowane;Q43913974;Robert MacClelland;1698-03-11T00:00:00Z;Q180684;lt1900
Q112942745;witchcraft investigation of Jonet Kennedy;Q43913808;David Lindsay;1590-01-01T00:00:00Z;Q180684;lt1900
Q112942821;witchcraft investigation of Aleson Woddro;Q43915876;William Cochrane;1631-11-13T00:00:00Z;Q180684;lt1900
Q112942823;witchcraft investigation of Effie Lindsey;Q43915876;William Cochrane;1631-11-13T00:00:00Z;Q180684;lt1900
Q112942822;witchcraft investigation of Issobell Kelso;Q43915876;William Cochrane;1631-11-13T00:00:00Z;Q180684;lt1900
Q112942745;witchcraft investigation of Jonet Kennedy;Q335979;Ludovic Stewart, 2.º Duque de Lennox;1590-01-01T00:00:00Z;Q180684;lt1900
