# location=Lisboa lat=38.72 lon=-9.14 baseline=1991-2020
scenario,time,mean,min,max
ssp370,2072-07-01,1.7108420372009276,0.2712291717529297,2.6693710327148437
ssp370,2073-07-01,1.870890235900879,0.3693058013916016,2.726512145996094
ssp370,2074-07-01,1.8528636932373046,0.31450767517089845,2.8269718170166014
ssp370,2075-07-01,1.8144986152648928,0.17001266479492189,2.888926696777344
ssp370,2076-07-01,1.7652698516845704,0.11322250366210937,2.7432624816894533
ssp370,2077-07-01,1.7462927818298342,0.1567707061767578,2.7922622680664064
ssp370,2078-07-01,1.7552923202514648,0.014612197875976562,3.0491764068603517
ssp370,2079-07-01,1.801165771484375,0.07588005065917969,3.0824569702148437
ssp370,2080-07-01,1.874130916595459,0.17288436889648437,3.169960784912109
ssp370,2081-07-01,1.8839094161987306,0.16008529663085938,3.2660545349121093
ssp370,2082-07-01,1.9462033271789552,0.19461898803710936,3.3546939849853517
ssp370,2083-07-01,2.0367273330688476,0.5310009002685547,3.2593978881835937
ssp370,2084-07-01,2.0848763465881346,0.6598731994628906,3.211595153808594
ssp370,2085-07-01,2.051032829284668,0.4497371673583984,3.1365383148193358
ssp370,2086-07-01,2.1038649559020994,0.5929569244384766,3.159048080444336
ssp370,2087-07-01,2.1575906753540037,0.6777851104736328,3.168016052246094
ssp370,2088-07-01,2.0932762145996096,0.48642654418945314,3.3143539428710938
ssp370,2089-07-01,2.231587791442871,0.5869197845458984,3.4561344146728517
ssp370,2090-07-01,2.340183067321777,0.8256011962890625,3.5295597076416017
ssp370,2091-07-01,2.336554431915283,0.8337711334228516,3.4487327575683593
ssp370,2092-07-01,2.4186551094055178,0.8272079467773438,3.5325382232666014
ssp370,2093-07-01,2.5461328506469725,0.7459175109863281,3.7579166412353517
ssp370,2094-07-01,2.6073360443115234,0.5979316711425782,3.9811710357666015
ssp370,2095-07-01,2.612807655334473,0.47620162963867185,4.2602684020996096
ssp370,2096-07-01,2.7369619369506837,0.4720417022705078,4.408262634277344
ssp370,2097-07-01,2.733333396911621,0.5743488311767578,4.352561950683594
ssp370,2098-07-01,2.8123507499694824,0.8300945281982421,4.2398216247558596
ssp370,2099-07-01,2.7807544469833374,0.961212158203125,4.100452899932861
ssp370,2100-07-01,2.9072057406107583,1.1974341074625652,3.892857233683268
ssp585,2015-07-01,-0.20150015089246964,-0.2965208689371745,-0.09936141967773438
ssp585,2016-07-01,0.002705256144205729,-0.0646657943725586,0.08667469024658203
ssp585,2017-07-01,0.005959447224934897,-0.030149078369140624,0.06178359985351563
ssp585,2018-07-01,0.038628832499186194,-0.052810287475585936,0.15231494903564452
ssp585,2019-07-01,0.12214508056640623,-0.12559852600097657,0.2708080291748047
ssp585,2020-07-01,0.15921529134114584,-0.23284263610839845,0.4130870819091797
ssp585,2021-07-01,0.1173844655354818,-0.5464546203613281,0.4972259521484375
ssp585,2022-07-01,0.03183161417643229,-0.8199642181396485,0.5968894958496094
ssp585,2023-07-01,0.048633321126302066,-1.014885711669922,0.7769237518310547
ssp585,2024-07-01,0.015201950073242173,-1.0071125030517578,0.6092647552490235
ssp585,2025-07-01,0.05491167704264325,-0.979983901977539,0.7102245330810547
ssp585,2026-07-01,-0.009337743123372396,-0.8264442443847656,0.641299819946289
ssp585,2027-07-01,0.05321133931477865,-0.6692924499511719,0.6685947418212891
ssp585,2028-07-01,0.003975168863932306,-0.5984035491943359,0.571323013305664
