year,origin_iso3,dest_iso3,value
2000,IRN,SVK,11
2000,IRN,SVN,5924
2000,IRN,SWE,739
2000,IRN,SYR,192
2000,IRN,THA,74
2000,IRN,TKM,5
2000,IRN,TUR,3860
2000,IRN,UKR,14
2000,IRN,USA,1675
2000,IRQ,AFG,9
2000,IRQ,ALB,25
2000,IRQ,ARE,32
2000,IRQ,ARG,5
2000,IRQ,AUS,2338
2000,IRQ,AUT,2361
2000,IRQ,AZE,36
2000,IRQ,BEL,569
2000,IRQ,BEN,5
2000,IRQ,BGR,300
2000,IRQ,BIH,15
2000,IRQ,BRA,10
2000,IRQ,CAN,282
2000,IRQ,CHE,908
2000,IRQ,CHN,5
2000,IRQ,CUB,9
2000,IRQ,CYP,64
2000,IRQ,CZE,132
2000,IRQ,DEU,12023
2000,IRQ,DNK,2499
2000,IRQ,EGY,64
2000,IRQ,ESP,136
2000,IRQ,FIN,62
2000,IRQ,FRA,368
2000,IRQ,GBR,7475
2000,IRQ,GRC,1334
2000,IRQ,HUN,889
2000,IRQ,IDN,659
2000,IRQ,IND,10
2000,IRQ,IRL,89
2000,IRQ,ITA,6082
2000,IRQ,JOR,6623
2000,IRQ,JPN,5
2000,IRQ,KEN,7
2000,IRQ,KHM,16
2000,IRQ,KWT,226
2000,IRQ,LBN,1989
2000,IRQ,LBY,10
2000,IRQ,LKA,26
2000,IRQ,LUX,5
2000,IRQ,MDA,47
2000,IRQ,MEX,27
2000,IRQ,MLT,14
2000,IRQ,MYS,75
2000,IRQ,NLD,2773
2000,IRQ,NOR,766
2000,IRQ,NPL,5
2000,IRQ,PAK,192
2000,IRQ,POL,30
2000,IRQ,QAT,19
2000,IRQ,ROU,250
2000,IRQ,RUS,59
2000,IRQ,SAU,54
2000,IRQ,SRB,25
2000,IRQ,SVK,115
2000,IRQ,SVN,447
2000,IRQ,SWE,3499
2000,IRQ,SYR,3324
2000,IRQ,THA,165
2000,IRQ,TJK,5
2000,IRQ,TKM,12
2000,IRQ,TUR,1641
2000,IRQ,UGA,5
2000,IRQ,UKR,19
2000,IRQ,USA,562
2000,IRQ,YEM,461
2000,IRQ,ZAF,5
2000,ISR,AUS,25
2000,ISR,AUT,7
2000,ISR,BEL,53
2000,ISR,CAN,254
2000,ISR,CHE,22
2000,ISR,DEU,37
2000,ISR,DNK,5
2000,ISR,FIN,6
2000,ISR,FRA,5
2000,ISR,IRL,5
2000,ISR,NLD,15
2000,ISR,NOR,10
2000,ISR,PER,5
2000,ISR,SWE,8
2000,ISR,USA,38
2000,ITA,AUS,11
2000,ITA,CAN,15
2000,ITA,CHE,5
2000,ITA,USA,6
2000,JAM,CAN,133
2000,JAM,IRL,5
2000,JAM,USA,104
2000,JOR,AUS,64
2000,JOR,AUT,8
2000,JOR,BEL,18
2000,JOR,CAN,41
2000,JOR,CHE,13
2000,JOR,CYP,5
2000,JOR,DEU,171
2000,JOR,DNK,11
2000,JOR,FRA,6
2000,JOR,GRC,6
2000,JOR,HUN,9
2000,JOR,IRL,9
2000,JOR,LBN,17
2000,JOR,NLD,23
2000,JOR,NOR,6
2000,JOR,POL,5
2000,JOR,ROU,5
2000,JOR,SWE,59
2000,JOR,SYR,9
2000,JOR,USA,169
2000,JOR,YEM,6
2000,JPN,CAN,5
2000,JPN,USA,5
2000,KAZ,AUS,11
2000,KAZ,AUT,7
2000,KAZ,BEL,1924
2000,KAZ,BLR,8
2000,KAZ,CAN,154
2000,KAZ,CHE,24
2000,KAZ,CZE,118
2000,KAZ,DEU,173
2000,KAZ,DNK,18
2000,KAZ,ESP,11
2000,KAZ,FIN,5
2000,KAZ,FRA,81
2000,KAZ,HUN,5
2000,KAZ,IRL,31
2000,KAZ,ITA,11
2000,KAZ,LUX,5
2000,KAZ,NLD,180
2000,KAZ,NOR,36
2000,KAZ,POL,30
2000,KAZ,RUS,79
2000,KAZ,SWE,92
2000,KAZ,UKR,6
2000,KAZ,USA,166
2000,KEN,AUS,21
2000,KEN,BEL,9
2000,KEN,BWA,5
2000,KEN,CAN,149
2000,KEN,CHE,10
2000,KEN,DEU,24
2000,KEN,DNK,11
2000,KEN,GBR,455
2000,KEN,IRL,72
2000,KEN,NAM,5
2000,KEN,NLD,26
2000,KEN,NOR,8
2000,KEN,SWE,7
2000,KEN,TZA,131
2000,KEN,UGA,5
2000,KEN,USA,204
2000,KEN,YEM,5
2000,KEN,ZAF,59
2000,KGZ,AUS,21
2000,KGZ,AUT,16
2000,KGZ,BEL,560
2000,KGZ,CAN,80
2000,KGZ,CHE,5
2000,KGZ,CZE,57
2000,KGZ,DEU,69
2000,KGZ,DNK,37
2000,KGZ,ESP,5
2000,KGZ,FRA,5
2000,KGZ,IRL,5
2000,KGZ,MDA,8
2000,KGZ,NLD,119
2000,KGZ,NOR,15
2000,KGZ,POL,6
2000,KGZ,RUS,10
2000,KGZ,SWE,6
2000,KGZ,USA,56
2000,KHM,AUS,84
2000,KHM,CAN,8
2000,KHM,CHE,30
2000,KHM,DEU,7
2000,KHM,FRA,311
2000,KHM,NLD,12
2000,KHM,THA,116
2000,KHM,USA,174
2000,KNA,USA,5
2000,KOR,AUS,295
2000,KOR,CAN,309
2000,KOR,NLD,5
2000,KOR,USA,20
2000,KWT,AUS,16
2000,KWT,AUT,5
2000,KWT,BEL,5
2000,KWT,CAN,110
2000,KWT,CHE,5
2000,KWT,DEU,5
2000,KWT,NLD,6
2000,KWT,USA,35
2000,LAO,AUS,12
2000,LAO,CAN,5
2000,LAO,CHE,6
2000,LAO,FRA,79
2000,LAO,USA,279
2000,LBN,AUS,277
2000,LBN,AUT,43
2000,LBN,BEL,222
2000,LBN,BGR,13
2000,LBN,BRA,5
2000,LBN,CAN,444
2000,LBN,CHE,94
2000,LBN,CYP,16
2000,LBN,CZE,23
2000,LBN,DEU,957
2000,LBN,DNK,53
2000,LBN,ESP,8
2000,LBN,FRA,55
2000,LBN,HUN,18
2000,LBN,IRL,8
2000,LBN,ISR,5895
2000,LBN,ITA,20
2000,LBN,JOR,9
2000,LBN,NLD,138
2000,LBN,NOR,22
2000,LBN,POL,11
2000,LBN,ROU,5
2000,LBN,SVN,6
2000,LBN,SWE,124
2000,LBN,USA,246
2000,LBR,AUS,5
2000,LBR,AUT,20
2000,LBR,BEL,61
2000,LBR,BEN,5
2000,LBR,BGR,5
2000,LBR,BRA,5
2000,LBR,CAN,16
2000,LBR,CHE,26
2000,LBR,CIV,1208
2000,LBR,CMR,58
2000,LBR,COD,17
2000,LBR,DEU,88
2000,LBR,DZA,5
2000,LBR,ESP,48
2000,LBR,FRA,32
2000,LBR,GAB,12
2000,LBR,GHA,67
2000,LBR,GIN,574
2000,LBR,GNB,14
2000,LBR,GRC,5
2000,LBR,HUN,5
2000,LBR,IDN,6
2000,LBR,IRL,21
2000,LBR,ITA,7
2000,LBR,MDA,5
2000,LBR,MEX,5
2000,LBR,MLI,28
2000,LBR,MOZ,7
2000,LBR,MRT,20
2000,LBR,MYS,5
2000,LBR,NAM,24
2000,LBR,NGA,72
2000,LBR,NLD,240
2000,LBR,NOR,5
2000,LBR,PRT,5
2000,LBR,SEN,53
2000,LBR,SLE,436
2000,LBR,SWE,7
2000,LBR,UGA,5
2000,LBR,USA,1502
2000,LBR,ZAF,13
2000,LBY,ARE,5
2000,LBY,AUS,5
2000,LBY,AUT,7
2000,LBY,AZE,5
2000,LBY,BEL,11
2000,LBY,CAN,101
2000,LBY,CHE,108
2000,LBY,CZE,5
2000,LBY,DEU,144
2000,LBY,DNK,11
2000,LBY,EGY,13
2000,LBY,FRA,12
2000,LBY,GRC,6
2000,LBY,HUN,5
2000,LBY,IRL,74
2000,LBY,ITA,5
2000,LBY,JOR,5
2000,LBY,MLT,8
2000,LBY,NLD,86
2000,LBY,NOR,7
2000,LBY,PAK,8
2000,LBY,POL,5
2000,LBY,SWE,26
2000,LBY,USA,5
2000,LCA,CAN,23
2000,LCA,USA,7
2000,LKA,AUS,747
2000,LKA,AUT,175
2000,LKA,BEL,256
2000,LKA,BIH,7
2000,LKA,CAN,2822
2000,LKA,CHE,898
2000,LKA,CYP,16
2000,LKA,CZE,411
2000,LKA,DEU,1892
2000,LKA,DNK,93
2000,LKA,ECU,20
2000,LKA,ESP,8
2000,LKA,FIN,22
2000,LKA,FRA,3078
2000,LKA,GBR,6395
2000,LKA,GRC,19
2000,LKA,HKG,19
2000,LKA,HND,6
2000,LKA,HUN,249
2000,LKA,IRL,13
2000,LKA,ITA,214
2000,LKA,JOR,7
2000,LKA,JPN,6
2000,LKA,KHM,6
2000,LKA,MEX,22
2000,LKA,MLT,5
2000,LKA,MYS,21
2000,LKA,NLD,975
2000,LKA,NOR,165
2000,LKA,NPL,5
2000,LKA,PAK,6
2000,LKA,PHL,6
2000,LKA,POL,44
2000,LKA,PRT,6
2000,LKA,ROU,13
2000,LKA,SEN,7
2000,LKA,SGP,6
2000,LKA,SVK,87
2000,LKA,SVN,17
2000,LKA,SWE,152
2000,LKA,THA,46
2000,LKA,UKR,19
2000,LKA,USA,507
2000,LTU,AUS,19
2000,LTU,AUT,16
2000,LTU,BEL,108
2000,LTU,CAN,57
2000,LTU,CHE,43
2000,LTU,CZE,15
2000,LTU,DEU,175
2000,LTU,DNK,29
2000,LTU,ESP,12
2000,LTU,FIN,42
2000,LTU,FRA,18
2000,LTU,IRL,189
2000,LTU,NLD,11
2000,LTU,NOR,145
2000,LTU,POL,5
2000,LTU,SWE,132
2000,LTU,USA,18
2000,LVA,AUS,19
2000,LVA,BEL,53
2000,LVA,CAN,25
2000,LVA,CHE,6
2000,LVA,CZE,5
2000,LVA,DEU,32
2000,LVA,DNK,13
2000,LVA,ESP,7
2000,LVA,FRA,21
2000,LVA,IRL,75
2000,LVA,NLD,9
2000,LVA,NOR,69
2000,LVA,SWE,91
2000,LVA,USA,30
2000,MAR,AUS,19
2000,MAR,AUT,7
2000,MAR,BEL,27
2000,MAR,BRA,5
2000,MAR,CAN,39
2000,MAR,CHE,38
2000,MAR,CZE,11
2000,MAR,DEU,357
2000,MAR,DNK,12
2000,MAR,ESP,36
2000,MAR,FIN,8
2000,MAR,FRA,31
2000,MAR,GRC,7
2000,MAR,HUN,7
2000,MAR,IRL,14
2000,MAR,MLT,5
2000,MAR,NLD,34
2000,MAR,NOR,13
2000,MAR,POL,5
2000,MAR,ROU,5
2000,MAR,SVK,5
2000,MAR,SVN,5
2000,MAR,SWE,10
2000,MAR,SYR,5
2000,MAR,USA,23
2000,MDA,AUS,82
2000,MDA,AUT,107
2000,MDA,BEL,649
2000,MDA,BGR,5
2000,MDA,CAN,59
2000,MDA,CHE,34
2000,MDA,CZE,831
2000,MDA,DEU,390
2000,MDA,DNK,41
2000,MDA,ESP,49
2000,MDA,FIN,9
2000,MDA,FRA,1730
2000,MDA,HUN,30
2000,MDA,IRL,387
2000,MDA,ITA,44
2000,MDA,NLD,28
2000,MDA,NOR,62
2000,MDA,POL,9
2000,MDA,SVN,48
2000,MDA,SWE,29
2000,MDA,USA,16
2000,MDG,CAN,5
2000,MDG,FRA,38
2000,MEX,AUS,5
2000,MEX,CAN,1310
2000,MEX,USA,9145
2000,MKD,AUS,108
2000,MKD,AUT,21
2000,MKD,BEL,275
2000,MKD,CAN,23
2000,MKD,CHE,64
2000,MKD,CZE,53
2000,MKD,DEU,595
2000,MKD,DNK,34
2000,MKD,FRA,96
2000,MKD,HUN,7
2000,MKD,IRL,5
2000,MKD,ITA,10
2000,MKD,LUX,11
2000,MKD,NLD,62
2000,MKD,NOR,15
2000,MKD,SVN,10
2000,MKD,SWE,30
2000,MKD,USA,97
2000,MLI,AUT,5
2000,MLI,BEL,6
2000,MLI,CAN,38
2000,MLI,CHE,78
2000,MLI,DEU,41
2000,MLI,ESP,5
2000,MLI,FRA,5555
2000,MLI,NLD,8
2000,MLI,USA,30
2000,MLI,ZAF,5
2000,MLT,CAN,5
2000,MMR,AUS,181
2000,MMR,AUT,7
2000,MMR,BEL,32
2000,MMR,BGD,26
2000,MMR,CAN,11
2000,MMR,CHE,5
2000,MMR,DEU,141
2000,MMR,DNK,5
2000,MMR,ESP,5
2000,MMR,FRA,26
2000,MMR,GRC,9
2000,MMR,IND,305
2000,MMR,JPN,23
2000,MMR,KOR,21
2000,MMR,MYS,79
2000,MMR,NLD,20
2000,MMR,SVK,5
2000,MMR,SWE,5
2000,MMR,THA,798
2000,MMR,USA,808
2000,MNG,AUS,36
2000,MNG,AUT,23
2000,MNG,BEL,602
2000,MNG,CAN,18
2000,MNG,CHE,180
2000,MNG,CHL,5
2000,MNG,CZE,72
2000,MNG,DEU,147
2000,MNG,DNK,71
2000,MNG,FRA,15
2000,MNG,HUN,6
2000,MNG,NLD,267
2000,MNG,NOR,5
2000,MNG,POL,188
2000,MNG,SWE,38
2000,MNG,USA,17
2000,MOZ,NOR,5
2000,MRT,AUS,5
2000,MRT,AUT,9
2000,MRT,BEL,188
2000,MRT,CAN,33
2000,MRT,CHE,71
2000,MRT,DEU,21
2000,MRT,ESP,17
2000,MRT,FRA,1775
2000,MRT,GAB,63
2000,MRT,ITA,5
2000,MRT,MLI,16
2000,MRT,NLD,84
2000,MRT,SEN,69
2000,MRT,USA,1366
2000,MUS,AUS,12
2000,MUS,CAN,5
2000,MUS,FRA,18
2000,MWI,USA,5
2000,MYS,AUS,477
2000,MYS,CAN,128
2000,MYS,SVN,5
2000,MYS,USA,21
2000,NAM,BWA,1575
2000,NAM,CAN,5
2000,NAM,NOR,5
2000,NER,BEL,149
2000,NER,DEU,84
2000,NER,FRA,15
2000,NER,NLD,120
2000,NER,USA,65
2000,NGA,ARG,5
2000,NGA,AUS,181
2000,NGA,AUT,390
2000,NGA,BEL,103
2000,NGA,BEN,303
2000,NGA,BGR,5
2000,NGA,BLZ,19
2000,NGA,BRA,11
2000,NGA,CAN,800
2000,NGA,CHE,226
2000,NGA,CHL,6
2000,NGA,CIV,5
2000,NGA,CYP,5
2000,NGA,CZE,37
2000,NGA,DEU,545
2000,NGA,DNK,19
2000,NGA,ESP,843
2000,NGA,FIN,12
2000,NGA,FRA,546
2000,NGA,GAB,5
2000,NGA,GBR,835
2000,NGA,GRC,14
2000,NGA,HND,5
2000,NGA,HUN,94
2000,NGA,IRL,3405
2000,NGA,ITA,57
2000,NGA,MDA,5
2000,NGA,MLT,5
2000,NGA,NIC,5
2000,NGA,NLD,282
2000,NGA,NOR,14
2000,NGA,POL,9
2000,NGA,PRT,16
2000,NGA,ROU,5
2000,NGA,RUS,14
2000,NGA,SEN,53
2000,NGA,SLV,5
2000,NGA,SVN,5
2000,NGA,SWE,28
2000,NGA,TUR,5
2000,NGA,UKR,8
2000,NGA,USA,464
2000,NGA,ZAF,114
2000,NIC,ARG,6
2000,NIC,CAN,33
2000,NIC,GTM,9
2000,NIC,MEX,6
2000,NIC,NLD,5
2000,NIC,NOR,5
2000,NIC,USA,238
2000,NLD,CAN,5
2000,NLD,NLD,7
2000,NLD,USA,7
2000,NPL,AUS,193
2000,NPL,AUT,34
2000,NPL,BEL,366
2000,NPL,CAN,18
2000,NPL,CHE,22
2000,NPL,DEU,137
2000,NPL,DNK,15
2000,NPL,FRA,6
2000,NPL,HUN,5
2000,NPL,NLD,89
2000,NPL,NOR,26
2000,NPL,SVK,14
2000,NPL,USA,85
2000,NZL,USA,5
2000,OMN,USA,10
2000,PAK,ARG,6
2000,PAK,AUS,345
2000,PAK,AUT,624
2000,PAK,AZE,5
2000,PAK,BEL,655
2000,PAK,BGR,36
2000,PAK,BIH,8
2000,PAK,BLR,21
2000,PAK,BRA,11
2000,PAK,CAN,3088
2000,PAK,CHE,236
2000,PAK,CUB,12
2000,PAK,CYP,10
2000,PAK,CZE,108
2000,PAK,DEU,2247
2000,PAK,DNK,108
2000,PAK,ESP,73
2000,PAK,FIN,15
2000,PAK,FRA,1486
2000,PAK,GBR,3165
2000,PAK,GRC,141
2000,PAK,HKG,32
2000,PAK,HUN,220
2000,PAK,IDN,8
2000,PAK,IRL,46
2000,PAK,ITA,92
2000,PAK,JOR,7
2000,PAK,JPN,74
2000,PAK,KHM,14
2000,PAK,LKA,6
2000,PAK,LTU,8
2000,PAK,LUX,5
2000,PAK,MLT,5
2000,PAK,MYS,8
2000,PAK,NLD,161
2000,PAK,NOR,220
2000,PAK,NPL,5
2000,PAK,POL,30
2000,PAK,PRT,5
2000,PAK,ROU,225
2000,PAK,SEN,5
2000,PAK,SGP,5
2000,PAK,SVK,161
2000,PAK,SVN,72
2000,PAK,SWE,187
2000,PAK,SYR,5
2000,PAK,UGA,5
2000,PAK,UKR,53
2000,PAK,USA,970
2000,PAK,ZAF,311
2000,PAN,CAN,6
2000,PAN,USA,22
2000,PER,ARG,255
2000,PER,AUS,67
2000,PER,BEL,12
2000,PER,BRA,7
2000,PER,CAN,438
2000,PER,CHE,5
2000,PER,CHL,8
2000,PER,CRI,37
2000,PER,DEU,29
2000,PER,DNK,5
2000,PER,ECU,10
2000,PER,ESP,37
2000,PER,FIN,5
2000,PER,FRA,85
2000,PER,HND,5
2000,PER,ITA,9
2000,PER,MEX,5
2000,PER,NLD,6
2000,PER,SWE,102
2000,PER,USA,513
2000,PHL,AUS,1289
2000,PHL,CAN,117
2000,PHL,ESP,5
2000,PHL,FRA,5
2000,PHL,IRL,5
2000,PHL,SWE,5
2000,PHL,USA,396
2000,PNG,AUS,10
2000,POL,AUS,14
2000,POL,AUT,5
2000,POL,BEL,166
2000,POL,CAN,358
2000,POL,CHE,116
2000,POL,CZE,6
2000,POL,DEU,260
2000,POL,DNK,232
2000,POL,ESP,14
2000,POL,FIN,1210
2000,POL,FRA,14
2000,POL,GBR,1015
2000,POL,IRL,242
2000,POL,LUX,16
2000,POL,NLD,58
2000,POL,NOR,68
2000,POL,SWE,28
2000,POL,USA,96
2000,PRK,AUS,5
2000,PRK,CAN,5
2000,PRK,DEU,97
2000,PRK,NLD,12
2000,PRK,THA,24
2000,PRT,CAN,59
2000,PRT,USA,12
2000,PRY,CAN,5
2000,PRY,SWE,5
2000,PRY,USA,7
2000,PSE,AUS,149
2000,PSE,CAN,68
2000,PSE,CYP,17
2000,PSE,DNK,266
2000,PSE,EGY,24
2000,PSE,FRA,21
2000,PSE,GRC,36
2000,PSE,HUN,29
2000,PSE,IDN,7
2000,PSE,ITA,46
2000,PSE,KHM,5
2000,PSE,KWT,95
2000,PSE,LTU,7
2000,PSE,NLD,26
2000,PSE,PAK,6
2000,PSE,PHL,5
2000,PSE,POL,5
2000,PSE,ROU,33
2000,PSE,SVN,5
2000,PSE,TUN,5
2000,PSE,TUR,13
2000,PSE,UKR,9
2000,PSE,YEM,64
2000,QAT,CAN,5
2000,QAT,NLD,8
2000,ROU,ARG,5
2000,ROU,AUS,43
2000,ROU,AUT,55
2000,ROU,BEL,948
2000,ROU,BRA,421
2000,ROU,CAN,374
2000,ROU,CHE,51
2000,ROU,CHL,9
2000,ROU,CIV,5
2000,ROU,CZE,553
2000,ROU,DEU,253
2000,ROU,DNK,36
2000,ROU,ESP,456
2000,ROU,FIN,29
2000,ROU,FRA,345
2000,ROU,GBR,2160
2000,ROU,HUN,36
2000,ROU,IRL,2386
2000,ROU,ISL,5
2000,ROU,ITA,234
2000,ROU,MYS,5
2000,ROU,NLD,63
2000,ROU,NOR,712
2000,ROU,POL,906
2000,ROU,SVN,26
2000,ROU,SWE,67
2000,ROU,USA,208
2000,RUS,ALB,5
2000,RUS,ARG,14
2000,RUS,AUS,244
2000,RUS,AUT,290
2000,RUS,AZE,2470
2000,RUS,BEL,3604
2000,RUS,BGR,18
2000,RUS,BLR,49
2000,RUS,BRA,5
2000,RUS,CAN,690
2000,RUS,CHE,254
2000,RUS,CYP,8
2000,RUS,CZE,734
2000,RUS,DEU,3001
2000,RUS,DNK,245
2000,RUS,EGY,11
2000,RUS,ESP,394
2000,RUS,FIN,289
2000,RUS,FRA,1131
2000,RUS,GBR,1000
2000,RUS,GRC,12
2000,RUS,GTM,11
2000,RUS,HRV,5
2000,RUS,HUN,52
2000,RUS,IRL,326
2000,RUS,ISR,94
2000,RUS,ITA,210
2000,RUS,JOR,121
2000,RUS,JPN,5
2000,RUS,KGZ,260
2000,RUS,LTU,115
2000,RUS,LUX,25
2000,RUS,MDA,184
2000,RUS,MEX,7
2000,RUS,NLD,1021
2000,RUS,NOR,471
2000,RUS,PAK,11
2000,RUS,POL,1153
2000,RUS,PRT,19
2000,RUS,SVK,14
2000,RUS,SVN,34
2000,RUS,SWE,590
2000,RUS,SYR,16
2000,RUS,TKM,12
2000,RUS,UKR,465
2000,RUS,USA,1945
2000,RWA,AGO,16
2000,RWA,ARG,5
2000,RWA,AUS,10
2000,RWA,AUT,13
2000,RWA,BDI,5
2000,RWA,BEL,866
2000,RWA,BEN,88
2000,RWA,BFA,5
2000,RWA,BWA,8
2000,RWA,CAN,223
2000,RWA,CHE,48
2000,RWA,CHN,16
2000,RWA,CIV,23
2000,RWA,CMR,178
2000,RWA,COD,44
2000,RWA,DEU,68
2000,RWA,DNK,35
2000,RWA,DZA,10
2000,RWA,EGY,24
2000,RWA,ESP,5
2000,RWA,FIN,12
2000,RWA,FRA,276
2000,RWA,GAB,5
2000,RWA,GBR,760
2000,RWA,GHA,8
2000,RWA,GRC,13
2000,RWA,IND,11
2000,RWA,IRL,22
2000,RWA,ITA,22
2000,RWA,KEN,498
2000,RWA,LUX,5
2000,RWA,MLI,5
2000,RWA,MOZ,117
2000,RWA,MWI,480
2000,RWA,NAM,13
2000,RWA,NER,6
2000,RWA,NLD,334
2000,RWA,NOR,7
2000,RWA,PAK,5
2000,RWA,POL,5
2000,RWA,PRT,7
2000,RWA,ROU,5
2000,RWA,RUS,6
2000,RWA,SEN,11
2000,RWA,SWE,8
2000,RWA,TCD,29
2000,RWA,TGO,15
2000,RWA,TZA,8932
2000,RWA,UGA,239
2000,RWA,USA,163
2000,RWA,ZAF,62
2000,RWA,ZMB,266
2000,RWA,ZWE,627
2000,SAU,CAN,32
2000,SAU,USA,7
2000,SDN,ARE,16
2000,SDN,AUS,20
2000,SDN,AUT,40
2000,SDN,BEL,185
2000,SDN,BEN,16
2000,SDN,BGR,5
2000,SDN,BRA,11
2000,SDN,BWA,12
2000,SDN,CAF,23
2000,SDN,CAN,376
2000,SDN,CHE,55
2000,SDN,COD,18
2000,SDN,COG,7
2000,SDN,CYP,5
2000,SDN,CZE,37
2000,SDN,DEU,209
2000,SDN,DNK,24
2000,SDN,EGY,12206
2000,SDN,ERI,211
2000,SDN,ESP,22
2000,SDN,FRA,92
2000,SDN,GBR,415
2000,SDN,GHA,5
2000,SDN,GRC,41
2000,SDN,HUN,78
2000,SDN,IND,68
2000,SDN,IRL,39
2000,SDN,IRQ,5
2000,SDN,ITA,40
2000,SDN,JOR,218
2000,SDN,KEN,788
2000,SDN,LBN,1531
2000,SDN,LBY,7
2000,SDN,MDA,29
2000,SDN,MEX,5
2000,SDN,MLT,5
2000,SDN,MOZ,5
2000,SDN,NER,5
2000,SDN,NGA,11
2000,SDN,NLD,1426
2000,SDN,NOR,31
2000,SDN,POL,6
2000,SDN,ROU,71
2000,SDN,SAU,48
2000,SDN,SOM,5
2000,SDN,SVN,17
2000,SDN,SWE,16
2000,SDN,SYR,287
2000,SDN,TCD,116
2000,SDN,TUR,7
2000,SDN,TZA,6
2000,SDN,UGA,674
2000,SDN,UKR,23
2000,SDN,USA,790
2000,SDN,YEM,695
2000,SDN,ZAF,29
2000,SDN,ZWE,15
2000,SEN,ARG,17
2000,SEN,AUT,13
2000,SEN,BEL,17
2000,SEN,CAN,21
2000,SEN,CHE,17
2000,SEN,CZE,5
2000,SEN,DEU,27
2000,SEN,DNK,7
2000,SEN,ESP,10
2000,SEN,FRA,353
2000,SEN,HUN,7
2000,SEN,ITA,12
2000,SEN,NLD,22
2000,SEN,POL,7
2000,SEN,USA,101
2000,SEN,ZAF,159
2000,SGP,AUS,11
2000,SGP,HUN,5
2000,SGP,USA,5
2000,SLB,AUS,19
2000,SLB,CAN,5
2000,SLE,AGO,18
2000,SLE,ARG,27
2000,SLE,AUS,24
2000,SLE,AUT,208
2000,SLE,BEL,611
2000,SLE,BEN,10
2000,SLE,BGR,26
2000,SLE,BRA,51
2000,SLE,CAN,95
2000,SLE,CHE,395
2000,SLE,COD,14
2000,SLE,CYP,12
2000,SLE,CZE,13
2000,SLE,DEU,1067
2000,SLE,DNK,14
2000,SLE,EGY,19
2000,SLE,ESP,823
2000,SLE,FIN,5
2000,SLE,FRA,579
2000,SLE,GBR,1330
2000,SLE,GHA,561
2000,SLE,GIN,953
2000,SLE,GMB,681
2000,SLE,GNB,162
2000,SLE,GRC,52
2000,SLE,HUN,147
2000,SLE,IDN,5
2000,SLE,IRL,206
2000,SLE,ISR,19
2000,SLE,ITA,165
2000,SLE,KEN,6
2000,SLE,LBN,41
2000,SLE,LBY,30
2000,SLE,LUX,5
2000,SLE,MEX,18
2000,SLE,MLI,168
2000,SLE,MLT,5
2000,SLE,MOZ,10
2000,SLE,MRT,80
2000,SLE,NAM,7
2000,SLE,NER,5
2000,SLE,NGA,312
2000,SLE,NIC,5
2000,SLE,NLD,2023
2000,SLE,NOR,33
2000,SLE,PAN,5
2000,SLE,PRT,52
2000,SLE,ROU,19
2000,SLE,SEN,257
2000,SLE,SVN,149
2000,SLE,SWE,35
2000,SLE,SYR,5
2000,SLE,TUR,5
2000,SLE,UKR,7
2000,SLE,USA,860
2000,SLE,ZAF,27
2000,SLV,AUS,13
2000,SLV,BLZ,5
2000,SLV,CAN,269
2000,SLV,ESP,10
2000,SLV,GTM,19
2000,SLV,SWE,15
2000,SLV,USA,4662
2000,SMR,USA,5
2000,SOM,ARE,51
2000,SOM,ARG,5
2000,SOM,AUS,36
2000,SOM,AUT,187
2000,SOM,BDI,5
2000,SOM,BEL,252
2000,SOM,BGR,5
2000,SOM,BRA,5
2000,SOM,BWA,384
2000,SOM,CAN,753
2000,SOM,CHE,470
2000,SOM,CHN,7
2000,SOM,DEU,413
2000,SOM,DNK,747
2000,SOM,DZA,5
2000,SOM,EGY,1822
2000,SOM,ERI,171
2000,SOM,ESP,78
2000,SOM,ETH,6
2000,SOM,FIN,28
2000,SOM,FRA,109
2000,SOM,GBR,5020
2000,SOM,GRC,5
2000,SOM,HUN,152
2000,SOM,IDN,5
2000,SOM,IND,14
2000,SOM,IRL,138
2000,SOM,ITA,69
2000,SOM,JOR,11
2000,SOM,KEN,75
2000,SOM,KWT,165
2000,SOM,LBN,39
2000,SOM,MDA,14
2000,SOM,MEX,18
2000,SOM,MLT,7
2000,SOM,MOZ,41
2000,SOM,MYS,8
2000,SOM,NAM,14
2000,SOM,NIC,5
2000,SOM,NLD,2110
2000,SOM,NOR,910
2000,SOM,PAK,308
2000,SOM,PHL,5
2000,SOM,POL,8
2000,SOM,QAT,18
2000,SOM,ROU,39
2000,SOM,RUS,11
2000,SOM,RWA,5
2000,SOM,SAU,69
2000,SOM,SVK,5
2000,SOM,SVN,12
2000,SOM,SWE,260
2000,SOM,SYR,259
2000,SOM,THA,19
2000,SOM,TUR,11
2000,SOM,TZA,17
2000,SOM,UGA,205
2000,SOM,UKR,8
2000,SOM,USA,4132
2000,SOM,ZAF,158
2000,SOM,ZMB,18
2000,SOM,ZWE,9
2000,SRB,ALB,15
2000,SRB,AUS,273
2000,SRB,AUT,1486
2000,SRB,BEL,4921
2000,SRB,BRA,6
2000,SRB,CAN,231
2000,SRB,CHE,3613
2000,SRB,CYP,215
2000,SRB,CZE,211
2000,SRB,DEU,28046
2000,SRB,DNK,1647
2000,SRB,DOM,8
2000,SRB,ESP,138
2000,SRB,FIN,273
2000,SRB,FRA,2935
2000,SRB,GBR,6070
2000,SRB,GRC,10
2000,SRB,HRV,5
2000,SRB,HUN,692
